,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year_x,Sprint_x,Current_Year_y,Sprint_y,Current_Year_x,Sprint_x,Current_Year_y,Sprint_y
105,105,105,105,8043,1B,2B,Stolen Base 2B,592885,Christian Yelich,621107,Zach Eflin,460075,Ryan Braun,R,Andrew Knapp,595284,0,0,1,False,2019-05-26,Stolen,2B,2019,2020,28.2,2020,28.2,2020,28.2,2020,28.2
106,106,106,106,8085,3B,,Caught Stealing Home,592885,Christian Yelich,592826,Vince Velasquez,519346,Eric Thames,R,J.T. Realmuto,592663,4,4,5,False,2019-05-24,Caught,Home,2019,2020,28.2,2020,28.2,2020,28.2,2020,28.2
107,107,107,107,8202,1B,2B,Stolen Base 2B,592885,Christian Yelich,605388,Adam Morgan,460075,Ryan Braun,L,Andrew Knapp,595284,3,4,6,True,2019-05-16,Stolen,2B,2019,2020,28.2,2020,28.2,2020,28.2,2020,28.2
108,108,108,108,8239,1B,2B,Caught Stealing 3B,592885,Christian Yelich,595191,Jerad Eickhoff,460075,Ryan Braun,R,J.T. Realmuto,592663,0,5,3,True,2019-05-14,Caught,3B,2019,2020,28.2,2020,28.2,2020,28.2,2020,28.2
109,109,109,109,8253,1B,2B,Stolen Base 2B,592885,Christian Yelich,656354,Austin Davis,519058,Mike Moustakas,L,J.T. Realmuto,592663,2,4,4,True,2019-05-13,Stolen,2B,2019,2020,28.2,2020,28.2,2020,28.2,2020,28.2
110,110,110,110,8345,2B,3B,Stolen Base 3B,592885,Christian Yelich,476451,Jeremy Hellickson,519346,Eric Thames,R,Yan Gomes,543228,6,0,4,False,2019-05-08,Stolen,3B,2019,2020,28.2,2020,28.2,2020,28.2,2020,28.2
111,111,111,111,8503,2B,3B,Stolen Base 3B,592885,Christian Yelich,544727,Jeurys Familia,543768,Travis Shaw,R,Wilson Ramos,467092,5,8,8,True,2019-04-27,Stolen,3B,2019,2020,28.2,2020,28.2,2020,28.2,2020,28.2
112,112,112,112,8520,1B,2B,Stolen Base 2B,592885,Christian Yelich,594798,Jacob deGrom,519058,Mike Moustakas,R,Wilson Ramos,467092,0,0,1,True,2019-04-26,Stolen,2B,2019,2020,28.2,2020,28.2,2020,28.2,2020,28.2
113,113,113,113,8521,1B,2B,Stolen Base 2B,592885,Christian Yelich,594798,Jacob deGrom,518735,Yasmani Grandal,R,Wilson Ramos,467092,0,0,3,True,2019-04-26,Stolen,2B,2019,2020,28.2,2020,28.2,2020,28.2,2020,28.2
114,114,114,114,8767,2B,3B,Stolen Base 3B,592885,Christian Yelich,445276,Kenley Jansen,542583,Jesús Aguilar,R,Austin Barnes,605131,5,8,9,True,2019-04-12,Stolen,3B,2019,2020,28.2,2020,28.2,2020,28.2,2020,28.2
115,115,115,115,8843,1B,2B,Stolen Base 2B,592885,Christian Yelich,502239,Trevor Cahill,543768,Travis Shaw,R,Jonathan Lucroy,518960,0,0,1,True,2019-04-08,Stolen,2B,2019,2020,28.2,2020,28.2,2020,28.2,2020,28.2
116,116,116,116,8941,1B,2B,Stolen Base 2B,592885,Christian Yelich,622491,Luis Castillo,460075,Ryan Braun,R,Curt Casali,592200,0,1,3,True,2019-04-03,Stolen,2B,2019,2020,28.2,2020,28.2,2020,28.2,2020,28.2
117,117,117,117,457,1B,,Caught Stealing 2B,592885,Christian Yelich,592332,Kevin Gausman,553882,Omar Narváez,R,Buster Posey,457763,0,2,3,True,2021-09-01,Caught,2B,2021,2022,28.1,2022,28.1,2022,28.1,2022,28.1
118,118,118,118,641,1B,2B,Stolen Base 2B,592885,Christian Yelich,656620,Gabe Klobosits,553882,Omar Narváez,R,Tres Barrera,668663,3,3,5,False,2021-08-21,Stolen,2B,2021,2022,28.1,2022,28.1,2022,28.1,2022,28.1
119,119,119,119,757,1B,,Caught Stealing 2B,592885,Christian Yelich,656605,Mitch Keller,553882,Omar Narváez,R,Michael Pérez,605421,0,0,1,True,2021-08-14,Caught,2B,2021,2022,28.1,2022,28.1,2022,28.1,2022,28.1
120,120,120,120,1193,1B,2B,Stolen Base 2B,592885,Christian Yelich,592390,Heath Hembree,541645,Avisaíl García,R,Tyler Stephenson,663886,3,3,9,True,2021-07-17,Stolen,2B,2021,2022,28.1,2022,28.1,2022,28.1,2022,28.1
121,121,121,121,1433,1B,2B,Stolen Base 2B,592885,Christian Yelich,605200,Zach Davies,621438,Tyrone Taylor,R,Willson Contreras,575929,1,1,4,False,2021-06-29,Stolen,2B,2021,2022,28.1,2022,28.1,2022,28.1,2022,28.1
122,122,122,122,1681,1B,2B,Stolen Base 2B,592885,Christian Yelich,661269,Vladimir Gutierrez,642715,Willy Adames,R,Tyler Stephenson,663886,2,4,6,False,2021-06-14,Stolen,2B,2021,2022,28.1,2022,28.1,2022,28.1,2022,28.1
123,123,123,123,1886,1B,,Caught Stealing 2B,592885,Christian Yelich,665621,Rony García,456715,Lorenzo Cain,R,Jake Rogers,668670,0,0,4,False,2021-05-31,Caught,2B,2021,2022,28.1,2022,28.1,2022,28.1,2022,28.1
124,124,124,124,1952,1B,2B,Stolen Base 2B,592885,Christian Yelich,489334,Craig Stammen,456715,Lorenzo Cain,R,Victor Caratini,605170,2,3,7,False,2021-05-27,Stolen,2B,2021,2022,28.1,2022,28.1,2022,28.1,2022,28.1
125,125,125,125,2074,1B,2B,Stolen Base 2B,592885,Christian Yelich,605130,Scott Barlow,553882,Omar Narváez,R,Cam Gallagher,595956,2,3,7,True,2021-05-19,Stolen,2B,2021,2022,28.1,2022,28.1,2022,28.1,2022,28.1
126,126,126,126,2714,1B,2B,Stolen Base 2B,592885,Christian Yelich,593372,Carlos Martinez,541645,Avisaíl García,R,Yadier Molina,425877,0,0,1,True,2021-04-10,Stolen,2B,2021,2022,28.1,2022,28.1,2022,28.1,2022,28.1
127,127,127,127,2749,1B,2B,Stolen Base 2B,592885,Christian Yelich,605177,Andrew Chafin,541645,Avisaíl García,L,Tony Wolters,547172,0,1,8,True,2021-04-07,Stolen,2B,2021,2022,28.1,2022,28.1,2022,28.1,2022,28.1
128,128,128,128,2381,1B,,Caught Stealing 2B,592885,Christian Yelich,592332,Kevin Gausman,553882,Omar Narváez,R,Buster Posey,457763,0,2,3,True,2021-09-01,Caught,2B,2021,2022,28.1,2022,28.1,2022,28.1,2022,28.1
129,129,129,129,2565,1B,2B,Stolen Base 2B,592885,Christian Yelich,656620,Gabe Klobosits,553882,Omar Narváez,R,Tres Barrera,668663,3,3,5,False,2021-08-21,Stolen,2B,2021,2022,28.1,2022,28.1,2022,28.1,2022,28.1
130,130,130,130,2681,1B,,Caught Stealing 2B,592885,Christian Yelich,656605,Mitch Keller,553882,Omar Narváez,R,Michael Pérez,605421,0,0,1,True,2021-08-14,Caught,2B,2021,2022,28.1,2022,28.1,2022,28.1,2022,28.1
131,131,131,131,3117,1B,2B,Stolen Base 2B,592885,Christian Yelich,592390,Heath Hembree,541645,Avisaíl García,R,Tyler Stephenson,663886,3,3,9,True,2021-07-17,Stolen,2B,2021,2022,28.1,2022,28.1,2022,28.1,2022,28.1
132,132,132,132,3357,1B,2B,Stolen Base 2B,592885,Christian Yelich,605200,Zach Davies,621438,Tyrone Taylor,R,Willson Contreras,575929,1,1,4,False,2021-06-29,Stolen,2B,2021,2022,28.1,2022,28.1,2022,28.1,2022,28.1
133,133,133,133,3605,1B,2B,Stolen Base 2B,592885,Christian Yelich,661269,Vladimir Gutierrez,642715,Willy Adames,R,Tyler Stephenson,663886,2,4,6,False,2021-06-14,Stolen,2B,2021,2022,28.1,2022,28.1,2022,28.1,2022,28.1
134,134,134,134,3810,1B,,Caught Stealing 2B,592885,Christian Yelich,665621,Rony García,456715,Lorenzo Cain,R,Jake Rogers,668670,0,0,4,False,2021-05-31,Caught,2B,2021,2022,28.1,2022,28.1,2022,28.1,2022,28.1
135,135,135,135,3876,1B,2B,Stolen Base 2B,592885,Christian Yelich,489334,Craig Stammen,456715,Lorenzo Cain,R,Victor Caratini,605170,2,3,7,False,2021-05-27,Stolen,2B,2021,2022,28.1,2022,28.1,2022,28.1,2022,28.1
136,136,136,136,3998,1B,2B,Stolen Base 2B,592885,Christian Yelich,605130,Scott Barlow,553882,Omar Narváez,R,Cam Gallagher,595956,2,3,7,True,2021-05-19,Stolen,2B,2021,2022,28.1,2022,28.1,2022,28.1,2022,28.1
137,137,137,137,4638,1B,2B,Stolen Base 2B,592885,Christian Yelich,593372,Carlos Martinez,541645,Avisaíl García,R,Yadier Molina,425877,0,0,1,True,2021-04-10,Stolen,2B,2021,2022,28.1,2022,28.1,2022,28.1,2022,28.1
138,138,138,138,4673,1B,2B,Stolen Base 2B,592885,Christian Yelich,605177,Andrew Chafin,541645,Avisaíl García,L,Tony Wolters,547172,0,1,8,True,2021-04-07,Stolen,2B,2021,2022,28.1,2022,28.1,2022,28.1,2022,28.1
139,139,139,139,821,1B,,Caught Stealing 2B,592885,Christian Yelich,657240,Julian Merryweather,592192,Mark Canha,R,Yan Gomes,543228,1,0,8,True,2023-08-29,Caught,2B,2023,2024,28.5,2024,28.5,2024,28.5,2024,28.5
140,140,140,140,963,1B,2B,Stolen Base 2B,592885,Christian Yelich,628317,Kenta Maeda,661388,William Contreras,R,Ryan Jeffers,680777,0,1,1,False,2023-08-23,Stolen,2B,2023,2024,28.5,2024,28.5,2024,28.5,2024,28.5
141,141,141,141,964,1B,2B,Stolen Base 2B,592885,Christian Yelich,661395,Jhoan Duran,661388,William Contreras,R,Ryan Jeffers,680777,6,6,9,False,2023-08-23,Stolen,2B,2023,2024,28.5,2024,28.5,2024,28.5,2024,28.5
142,142,142,142,1171,1B,2B,Stolen Base 2B,592885,Christian Yelich,607481,Aaron Bummer,661388,William Contreras,L,Carlos Pérez,656024,0,2,8,True,2023-08-13,Stolen,2B,2023,2024,28.5,2024,28.5,2024,28.5,2024,28.5
143,143,143,143,1215,1B,2B,Stolen Base 2B,592885,Christian Yelich,656629,Michael Kopech,661388,William Contreras,R,Yasmani Grandal,518735,0,1,1,True,2023-08-11,Stolen,2B,2023,2024,28.5,2024,28.5,2024,28.5,2024,28.5
144,144,144,144,1362,1B,2B,Stolen Base 2B,592885,Christian Yelich,663559,Bailey Falter,467793,Carlos Santana,L,Jason Delay,641511,0,0,1,False,2023-08-05,Stolen,2B,2023,2024,28.5,2024,28.5,2024,28.5,2024,28.5
145,145,145,145,1607,1B,2B,Stolen Base 2B,592885,Christian Yelich,668933,Graham Ashcraft,661388,William Contreras,R,Tyler Stephenson,663886,1,0,1,False,2023-07-24,Stolen,2B,2023,2024,28.5,2024,28.5,2024,28.5,2024,28.5
146,146,146,146,1956,1B,2B,Stolen Base 2B,592885,Christian Yelich,643410,Mark Leiter Jr.,642715,Willy Adames,R,Yan Gomes,543228,5,3,7,False,2023-07-06,Stolen,2B,2023,2024,28.5,2024,28.5,2024,28.5,2024,28.5
147,147,147,147,2002,1B,2B,Stolen Base 2B,592885,Christian Yelich,543294,Kyle Hendricks,608385,Jesse Winker,R,Miguel Amaya,665804,1,4,6,False,2023-07-04,Stolen,2B,2023,2024,28.5,2024,28.5,2024,28.5,2024,28.5
148,148,148,148,2040,1B,2B,Stolen Base 2B,592885,Christian Yelich,643410,Mark Leiter Jr.,642715,Willy Adames,R,Tucker Barnhart,571466,7,6,8,False,2023-07-03,Stolen,2B,2023,2024,28.5,2024,28.5,2024,28.5,2024,28.5
149,149,149,149,2148,1B,2B,Stolen Base 2B,592885,Christian Yelich,493603,Adam Ottavino,661388,William Contreras,R,Francisco Alvarez,682626,2,5,8,True,2023-06-28,Stolen,2B,2023,2024,28.5,2024,28.5,2024,28.5,2024,28.5
150,150,150,150,2232,1B,2B,Stolen Base 2B,592885,Christian Yelich,676440,Tanner Bibee,661388,William Contreras,R,Bo Naylor,666310,0,2,3,True,2023-06-24,Stolen,2B,2023,2024,28.5,2024,28.5,2024,28.5,2024,28.5
151,151,151,151,2668,1B,2B,Stolen Base 2B,592885,Christian Yelich,543056,Danny Coulombe,661388,William Contreras,L,Adley Rutschman,668939,2,3,7,False,2023-06-06,Stolen,2B,2023,2024,28.5,2024,28.5,2024,28.5,2024,28.5
152,152,152,152,2669,2B,3B,Stolen Base 3B,592885,Christian Yelich,543056,Danny Coulombe,642133,Rowdy Tellez,L,Adley Rutschman,668939,2,3,7,False,2023-06-06,Stolen,3B,2023,2024,28.5,2024,28.5,2024,28.5,2024,28.5
153,153,153,153,2716,2B,3B,Stolen Base 3B,592885,Christian Yelich,594902,Ben Lively,572138,Jon Singleton,R,Tyler Stephenson,663886,0,5,5,True,2023-06-04,Stolen,3B,2023,2024,28.5,2024,28.5,2024,28.5,2024,28.5
154,154,154,154,2731,1B,2B,Stolen Base 2B,592885,Christian Yelich,668933,Graham Ashcraft,680911,Owen Miller,R,Curt Casali,592200,0,0,1,True,2023-06-03,Stolen,2B,2023,2024,28.5,2024,28.5,2024,28.5,2024,28.5
155,155,155,155,2796,1B,,Caught Stealing 2B,592885,Christian Yelich,592332,Kevin Gausman,642133,Rowdy Tellez,R,Tyler Heineman,623168,0,0,1,True,2023-06-01,Caught,2B,2023,2024,28.5,2024,28.5,2024,28.5,2024,28.5
156,156,156,156,2808,1B,2B,Stolen Base 2B,592885,Christian Yelich,641835,Tim Mayza,680911,Owen Miller,L,Alejandro Kirk,672386,1,4,7,True,2023-05-31,Stolen,2B,2023,2024,28.5,2024,28.5,2024,28.5,2024,28.5
157,157,157,157,2889,1B,2B,Stolen Base 2B,592885,Christian Yelich,502171,Alex Cobb,680911,Owen Miller,R,Blake Sabol,666165,5,0,2,False,2023-05-28,Stolen,2B,2023,2024,28.5,2024,28.5,2024,28.5,2024,28.5
158,158,158,158,3052,1B,2B,Stolen Base 2B,592885,Christian Yelich,518617,Jake Diekman,642133,Rowdy Tellez,L,Christian Bethancourt,542194,3,6,7,True,2023-05-21,Stolen,2B,2023,2024,28.5,2024,28.5,2024,28.5,2024,28.5
159,159,159,159,3205,1B,2B,Stolen Base 2B,592885,Christian Yelich,543475,Jordan Lyles,608385,Jesse Winker,R,Salvador Perez,521692,4,4,3,False,2023-05-14,Stolen,2B,2023,2024,28.5,2024,28.5,2024,28.5,2024,28.5
160,160,160,160,3258,1B,2B,Stolen Base 2B,592885,Christian Yelich,657031,Josh Taylor,605119,Brian Anderson,L,Freddy Fermin,666023,1,0,1,False,2023-05-12,Stolen,2B,2023,2024,28.5,2024,28.5,2024,28.5,2024,28.5
161,161,161,161,3343,1B,2B,Stolen Base 2B,592885,Christian Yelich,593833,Wander Suero,608385,Jesse Winker,R,Austin Barnes,605131,6,1,7,False,2023-05-08,Stolen,2B,2023,2024,28.5,2024,28.5,2024,28.5,2024,28.5
162,162,162,162,3364,1B,2B,Stolen Base 2B,592885,Christian Yelich,686972,Cole Waites,608385,Jesse Winker,R,Blake Sabol,666165,2,6,9,True,2023-05-07,Stolen,2B,2023,2024,28.5,2024,28.5,2024,28.5,2024,28.5
163,163,163,163,3756,1B,2B,Stolen Base 2B,592885,Christian Yelich,676477,Garrett Whitlock,642133,Rowdy Tellez,R,Reese McGuire,624512,3,0,3,False,2023-04-22,Stolen,2B,2023,2024,28.5,2024,28.5,2024,28.5,2024,28.5
164,164,164,164,3855,1B,2B,Stolen Base 2B,592885,Christian Yelich,682171,Penn Murfee,642715,Willy Adames,R,Cal Raleigh,663728,2,5,7,True,2023-04-17,Stolen,2B,2023,2024,28.5,2024,28.5,2024,28.5,2024,28.5
165,165,165,165,3910,1B,2B,Stolen Base 2B,592885,Christian Yelich,641703,Brent Honeywell,608385,Jesse Winker,R,Austin Nola,543592,5,3,6,True,2023-04-15,Stolen,2B,2023,2024,28.5,2024,28.5,2024,28.5,2024,28.5
166,166,166,166,3961,2B,3B,Stolen Base 3B,592885,Christian Yelich,472610,Luis García,642133,Rowdy Tellez,R,Austin Nola,543592,3,4,10,True,2023-04-13,Stolen,3B,2023,2024,28.5,2024,28.5,2024,28.5,2024,28.5
167,167,167,167,4204,1B,2B,Stolen Base 2B,592885,Christian Yelich,471911,Carlos Carrasco,608385,Jesse Winker,R,Omar Narváez,553882,3,0,5,False,2023-04-03,Stolen,2B,2023,2024,28.5,2024,28.5,2024,28.5,2024,28.5
168,168,168,168,5235,1B,,Caught Stealing 2B,592885,Christian Yelich,657240,Julian Merryweather,592192,Mark Canha,R,Yan Gomes,543228,1,0,8,True,2023-08-29,Caught,2B,2023,2024,28.5,2024,28.5,2024,28.5,2024,28.5
169,169,169,169,5377,1B,2B,Stolen Base 2B,592885,Christian Yelich,628317,Kenta Maeda,661388,William Contreras,R,Ryan Jeffers,680777,0,1,1,False,2023-08-23,Stolen,2B,2023,2024,28.5,2024,28.5,2024,28.5,2024,28.5
170,170,170,170,5378,1B,2B,Stolen Base 2B,592885,Christian Yelich,661395,Jhoan Duran,661388,William Contreras,R,Ryan Jeffers,680777,6,6,9,False,2023-08-23,Stolen,2B,2023,2024,28.5,2024,28.5,2024,28.5,2024,28.5
171,171,171,171,5585,1B,2B,Stolen Base 2B,592885,Christian Yelich,607481,Aaron Bummer,661388,William Contreras,L,Carlos Pérez,656024,0,2,8,True,2023-08-13,Stolen,2B,2023,2024,28.5,2024,28.5,2024,28.5,2024,28.5
172,172,172,172,5629,1B,2B,Stolen Base 2B,592885,Christian Yelich,656629,Michael Kopech,661388,William Contreras,R,Yasmani Grandal,518735,0,1,1,True,2023-08-11,Stolen,2B,2023,2024,28.5,2024,28.5,2024,28.5,2024,28.5
173,173,173,173,5776,1B,2B,Stolen Base 2B,592885,Christian Yelich,663559,Bailey Falter,467793,Carlos Santana,L,Jason Delay,641511,0,0,1,False,2023-08-05,Stolen,2B,2023,2024,28.5,2024,28.5,2024,28.5,2024,28.5
174,174,174,174,6021,1B,2B,Stolen Base 2B,592885,Christian Yelich,668933,Graham Ashcraft,661388,William Contreras,R,Tyler Stephenson,663886,1,0,1,False,2023-07-24,Stolen,2B,2023,2024,28.5,2024,28.5,2024,28.5,2024,28.5
175,175,175,175,6370,1B,2B,Stolen Base 2B,592885,Christian Yelich,643410,Mark Leiter Jr.,642715,Willy Adames,R,Yan Gomes,543228,5,3,7,False,2023-07-06,Stolen,2B,2023,2024,28.5,2024,28.5,2024,28.5,2024,28.5
176,176,176,176,6416,1B,2B,Stolen Base 2B,592885,Christian Yelich,543294,Kyle Hendricks,608385,Jesse Winker,R,Miguel Amaya,665804,1,4,6,False,2023-07-04,Stolen,2B,2023,2024,28.5,2024,28.5,2024,28.5,2024,28.5
177,177,177,177,6454,1B,2B,Stolen Base 2B,592885,Christian Yelich,643410,Mark Leiter Jr.,642715,Willy Adames,R,Tucker Barnhart,571466,7,6,8,False,2023-07-03,Stolen,2B,2023,2024,28.5,2024,28.5,2024,28.5,2024,28.5
178,178,178,178,6562,1B,2B,Stolen Base 2B,592885,Christian Yelich,493603,Adam Ottavino,661388,William Contreras,R,Francisco Alvarez,682626,2,5,8,True,2023-06-28,Stolen,2B,2023,2024,28.5,2024,28.5,2024,28.5,2024,28.5
179,179,179,179,6646,1B,2B,Stolen Base 2B,592885,Christian Yelich,676440,Tanner Bibee,661388,William Contreras,R,Bo Naylor,666310,0,2,3,True,2023-06-24,Stolen,2B,2023,2024,28.5,2024,28.5,2024,28.5,2024,28.5
180,180,180,180,7082,1B,2B,Stolen Base 2B,592885,Christian Yelich,543056,Danny Coulombe,661388,William Contreras,L,Adley Rutschman,668939,2,3,7,False,2023-06-06,Stolen,2B,2023,2024,28.5,2024,28.5,2024,28.5,2024,28.5
181,181,181,181,7083,2B,3B,Stolen Base 3B,592885,Christian Yelich,543056,Danny Coulombe,642133,Rowdy Tellez,L,Adley Rutschman,668939,2,3,7,False,2023-06-06,Stolen,3B,2023,2024,28.5,2024,28.5,2024,28.5,2024,28.5
182,182,182,182,7130,2B,3B,Stolen Base 3B,592885,Christian Yelich,594902,Ben Lively,572138,Jon Singleton,R,Tyler Stephenson,663886,0,5,5,True,2023-06-04,Stolen,3B,2023,2024,28.5,2024,28.5,2024,28.5,2024,28.5
183,183,183,183,7145,1B,2B,Stolen Base 2B,592885,Christian Yelich,668933,Graham Ashcraft,680911,Owen Miller,R,Curt Casali,592200,0,0,1,True,2023-06-03,Stolen,2B,2023,2024,28.5,2024,28.5,2024,28.5,2024,28.5
184,184,184,184,7210,1B,,Caught Stealing 2B,592885,Christian Yelich,592332,Kevin Gausman,642133,Rowdy Tellez,R,Tyler Heineman,623168,0,0,1,True,2023-06-01,Caught,2B,2023,2024,28.5,2024,28.5,2024,28.5,2024,28.5
185,185,185,185,7222,1B,2B,Stolen Base 2B,592885,Christian Yelich,641835,Tim Mayza,680911,Owen Miller,L,Alejandro Kirk,672386,1,4,7,True,2023-05-31,Stolen,2B,2023,2024,28.5,2024,28.5,2024,28.5,2024,28.5
186,186,186,186,7303,1B,2B,Stolen Base 2B,592885,Christian Yelich,502171,Alex Cobb,680911,Owen Miller,R,Blake Sabol,666165,5,0,2,False,2023-05-28,Stolen,2B,2023,2024,28.5,2024,28.5,2024,28.5,2024,28.5
187,187,187,187,7466,1B,2B,Stolen Base 2B,592885,Christian Yelich,518617,Jake Diekman,642133,Rowdy Tellez,L,Christian Bethancourt,542194,3,6,7,True,2023-05-21,Stolen,2B,2023,2024,28.5,2024,28.5,2024,28.5,2024,28.5
188,188,188,188,7619,1B,2B,Stolen Base 2B,592885,Christian Yelich,543475,Jordan Lyles,608385,Jesse Winker,R,Salvador Perez,521692,4,4,3,False,2023-05-14,Stolen,2B,2023,2024,28.5,2024,28.5,2024,28.5,2024,28.5
189,189,189,189,7672,1B,2B,Stolen Base 2B,592885,Christian Yelich,657031,Josh Taylor,605119,Brian Anderson,L,Freddy Fermin,666023,1,0,1,False,2023-05-12,Stolen,2B,2023,2024,28.5,2024,28.5,2024,28.5,2024,28.5
190,190,190,190,7757,1B,2B,Stolen Base 2B,592885,Christian Yelich,593833,Wander Suero,608385,Jesse Winker,R,Austin Barnes,605131,6,1,7,False,2023-05-08,Stolen,2B,2023,2024,28.5,2024,28.5,2024,28.5,2024,28.5
191,191,191,191,7778,1B,2B,Stolen Base 2B,592885,Christian Yelich,686972,Cole Waites,608385,Jesse Winker,R,Blake Sabol,666165,2,6,9,True,2023-05-07,Stolen,2B,2023,2024,28.5,2024,28.5,2024,28.5,2024,28.5
192,192,192,192,8170,1B,2B,Stolen Base 2B,592885,Christian Yelich,676477,Garrett Whitlock,642133,Rowdy Tellez,R,Reese McGuire,624512,3,0,3,False,2023-04-22,Stolen,2B,2023,2024,28.5,2024,28.5,2024,28.5,2024,28.5
193,193,193,193,8269,1B,2B,Stolen Base 2B,592885,Christian Yelich,682171,Penn Murfee,642715,Willy Adames,R,Cal Raleigh,663728,2,5,7,True,2023-04-17,Stolen,2B,2023,2024,28.5,2024,28.5,2024,28.5,2024,28.5
194,194,194,194,8324,1B,2B,Stolen Base 2B,592885,Christian Yelich,641703,Brent Honeywell,608385,Jesse Winker,R,Austin Nola,543592,5,3,6,True,2023-04-15,Stolen,2B,2023,2024,28.5,2024,28.5,2024,28.5,2024,28.5
195,195,195,195,8375,2B,3B,Stolen Base 3B,592885,Christian Yelich,472610,Luis García,642133,Rowdy Tellez,R,Austin Nola,543592,3,4,10,True,2023-04-13,Stolen,3B,2023,2024,28.5,2024,28.5,2024,28.5,2024,28.5
196,196,196,196,8618,1B,2B,Stolen Base 2B,592885,Christian Yelich,471911,Carlos Carrasco,608385,Jesse Winker,R,Omar Narváez,553882,3,0,5,False,2023-04-03,Stolen,2B,2023,2024,28.5,2024,28.5,2024,28.5,2024,28.5
197,197,197,197,196,1B,2B,Stolen Base 2B,592885,Christian Yelich,543294,Kyle Hendricks,642133,Rowdy Tellez,R,Yan Gomes,543228,2,0,1,False,2022-07-05,Stolen,2B,2022,2023,28.1,2023,28.1,2023,28.1,2023,28.1
198,198,198,198,345,1B,2B,Stolen Base 2B,592885,Christian Yelich,669358,Shane Baz,642133,Rowdy Tellez,R,René Pinto,650907,1,0,6,True,2022-06-28,Stolen,2B,2022,2023,28.1,2023,28.1,2023,28.1,2023,28.1
199,199,199,199,418,1B,2B,Stolen Base 2B,592885,Christian Yelich,666201,Alek Manoah,642133,Rowdy Tellez,R,Alejandro Kirk,672386,1,5,5,False,2022-06-24,Stolen,2B,2022,2023,28.1,2023,28.1,2023,28.1,2023,28.1
200,200,200,200,538,1B,2B,Stolen Base 2B,592885,Christian Yelich,668881,Hunter Greene,642715,Willy Adames,R,Aramis Garcia,605244,0,0,1,True,2022-06-17,Stolen,2B,2022,2023,28.1,2023,28.1,2023,28.1,2023,28.1
201,201,201,201,682,1B,2B,Stolen Base 2B,592885,Christian Yelich,607200,Erick Fedde,642133,Rowdy Tellez,R,Keibert Ruiz,660688,1,2,3,True,2022-06-10,Stolen,2B,2022,2023,28.1,2023,28.1,2023,28.1,2023,28.1
202,202,202,202,707,1B,2B,Stolen Base 2B,592885,Christian Yelich,605400,Aaron Nola,649966,Luis Urías,R,J.T. Realmuto,592663,0,5,6,False,2022-06-08,Stolen,2B,2022,2023,28.1,2023,28.1,2023,28.1,2023,28.1
203,203,203,203,978,1B,2B,Stolen Base 2B,592885,Christian Yelich,506433,Yu Darvish,457705,Andrew McCutchen,R,Austin Nola,543592,0,0,4,True,2022-05-25,Stolen,2B,2022,2023,28.1,2023,28.1,2023,28.1,2023,28.1
204,204,204,204,1032,1B,2B,Stolen Base 2B,592885,Christian Yelich,571578,Patrick Corbin,669374,Keston Hiura,L,Keibert Ruiz,660688,2,0,1,False,2022-05-21,Stolen,2B,2022,2023,28.1,2023,28.1,2023,28.1,2023,28.1
205,205,205,205,1106,1B,2B,Stolen Base 2B,592885,Christian Yelich,503285,Darren O'Day,621438,Tyrone Taylor,R,Travis d'Arnaud,518595,5,5,10,False,2022-05-18,Stolen,2B,2022,2023,28.1,2023,28.1,2023,28.1,2023,28.1
206,206,206,206,1153,1B,2B,Stolen Base 2B,592885,Christian Yelich,622694,Elieser Hernández,642133,Rowdy Tellez,R,Payton Henry,668721,0,1,1,True,2022-05-15,Stolen,2B,2022,2023,28.1,2023,28.1,2023,28.1,2023,28.1
207,207,207,207,1363,1B,2B,Stolen Base 2B,592885,Christian Yelich,605521,Art Warren,642715,Willy Adames,R,Tyler Stephenson,663886,10,5,8,False,2022-05-05,Stolen,2B,2022,2023,28.1,2023,28.1,2023,28.1,2023,28.1
208,208,208,208,1561,1B,2B,Stolen Base 2B,592885,Christian Yelich,554430,Zack Wheeler,457705,Andrew McCutchen,R,J.T. Realmuto,592663,3,4,5,True,2022-04-23,Stolen,2B,2022,2023,28.1,2023,28.1,2023,28.1,2023,28.1
209,209,209,209,1584,1B,2B,Stolen Base 2B,592885,Christian Yelich,622554,Seranthony Domínguez,592669,Hunter Renfroe,R,J.T. Realmuto,592663,1,1,5,True,2022-04-22,Stolen,2B,2022,2023,28.1,2023,28.1,2023,28.1,2023,28.1
210,210,210,210,77,2B,3B,Stolen Base 3B,592885,Christian Yelich,593974,Wandy Peralta,543768,Travis Shaw,L,Tucker Barnhart,571466,5,4,7,True,2018-04-30,Stolen,3B,2018,2019,28.7,2019,28.7,2019,28.7,2019,28.7
211,211,211,211,287,1B,,Caught Stealing 2B,592885,Christian Yelich,596071,Dillon Peters,543768,Travis Shaw,L,Tomás Telis,542513,1,0,1,False,2018-04-19,Caught,2B,2018,2019,28.7,2019,28.7,2019,28.7,2019,28.7
