,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year_x,Sprint_x,Current_Year_y,Sprint_y,Current_Year_x.1,Sprint_x.1,Current_Year_y.1,Sprint_y.1,Current_Year_x.2,Sprint_x.2,Current_Year_y.2,Sprint_y.2,Current_Year_x,Sprint_x,Current_Year_y,Sprint_y
81,81,81,81,81,81,81,81,1822,2B,,Caught Stealing 3B,543281,Josh Harrison,502624,Chase Anderson,605137,Josh Bell,R,Jett Bandy,542908,3,2,6,True,2017-06-22,Caught,3B,2017,2018,27.1,2018,27.1,2018,27.1,2018,27.1,2018,27.1,2018,27.1,2018,27.1,2018,27.1
82,82,82,82,82,82,82,82,1830,1B,2B,Stolen Base 2B,543281,Josh Harrison,448855,Junior Guerra,444379,John Jaso,R,Manny Piña,444489,0,0,1,True,2017-06-21,Stolen,2B,2017,2018,27.1,2018,27.1,2018,27.1,2018,27.1,2018,27.1,2018,27.1,2018,27.1,2018,27.1
83,83,83,83,83,83,83,83,1865,1B,2B,Stolen Base 2B,543281,Josh Harrison,623352,Josh Hader,501896,David Freese,L,Manny Piña,444489,2,7,6,True,2017-06-20,Stolen,2B,2017,2018,27.1,2018,27.1,2018,27.1,2018,27.1,2018,27.1,2018,27.1,2018,27.1,2018,27.1
84,84,84,84,84,84,84,84,2039,1B,2B,Stolen Base 2B,543281,Josh Harrison,502046,Jeff Locke,591741,José Osuna,L,J.T. Realmuto,592663,2,0,5,False,2017-06-11,Stolen,2B,2017,2018,27.1,2018,27.1,2018,27.1,2018,27.1,2018,27.1,2018,27.1,2018,27.1,2018,27.1
85,85,85,85,85,85,85,85,2359,1B,2B,Stolen Base 2B,543281,Josh Harrison,594798,Jacob deGrom,605137,Josh Bell,R,René Rivera,425784,0,0,1,False,2017-05-26,Stolen,2B,2017,2018,27.1,2018,27.1,2018,27.1,2018,27.1,2018,27.1,2018,27.1,2018,27.1,2018,27.1
86,86,86,86,86,86,86,86,2437,1B,2B,Stolen Base 2B,543281,Josh Harrison,605400,Aaron Nola,457705,Andrew McCutchen,R,Andrew Knapp,595284,0,0,6,False,2017-05-21,Stolen,2B,2017,2018,27.1,2018,27.1,2018,27.1,2018,27.1,2018,27.1,2018,27.1,2018,27.1,2018,27.1
87,87,87,87,87,87,87,87,2466,1B,2B,Stolen Base 2B,543281,Josh Harrison,643410,Mark Leiter Jr.,457705,Andrew McCutchen,R,Cameron Rupp,519237,6,1,6,False,2017-05-20,Stolen,2B,2017,2018,27.1,2018,27.1,2018,27.1,2018,27.1,2018,27.1,2018,27.1,2018,27.1,2018,27.1
88,88,88,88,88,88,88,88,2643,1B,,Caught Stealing 2B,543281,Josh Harrison,407845,Fernando Rodney,465041,Francisco Cervelli,R,Jeff Mathis,425772,2,1,9,True,2017-05-11,Caught,2B,2017,2018,27.1,2018,27.1,2018,27.1,2018,27.1,2018,27.1,2018,27.1,2018,27.1,2018,27.1
89,89,89,89,89,89,89,89,2955,1B,2B,Caught Stealing Home,543281,Josh Harrison,452657,Jon Lester,474568,Jordy Mercer,L,Willson Contreras,575929,4,1,2,False,2017-04-26,Caught,Home,2017,2018,27.1,2018,27.1,2018,27.1,2018,27.1,2018,27.1,2018,27.1,2018,27.1,2018,27.1
90,90,90,90,90,90,90,90,2978,1B,,Caught Stealing 2B,543281,Josh Harrison,543294,Kyle Hendricks,605137,Josh Bell,R,Willson Contreras,575929,0,1,3,False,2017-04-25,Caught,2B,2017,2018,27.1,2018,27.1,2018,27.1,2018,27.1,2018,27.1,2018,27.1,2018,27.1,2018,27.1
91,91,91,91,91,91,91,91,3130,1B,,Caught Stealing 2B,543281,Josh Harrison,452657,Jon Lester,594838,Phil Gosselin,L,Willson Contreras,575929,0,0,7,True,2017-04-16,Caught,2B,2017,2018,27.1,2018,27.1,2018,27.1,2018,27.1,2018,27.1,2018,27.1,2018,27.1,2018,27.1
92,92,92,92,92,92,92,92,3131,1B,2B,Stolen Base 2B,543281,Josh Harrison,518748,Justin Grimm,444379,John Jaso,R,Willson Contreras,575929,1,3,9,True,2017-04-16,Stolen,2B,2017,2018,27.1,2018,27.1,2018,27.1,2018,27.1,2018,27.1,2018,27.1,2018,27.1,2018,27.1
93,93,93,93,93,93,93,93,3180,1B,2B,Stolen Base 2B,543281,Josh Harrison,543294,Kyle Hendricks,516782,Starling Marte,R,Miguel Montero,471083,1,1,5,True,2017-04-14,Stolen,2B,2017,2018,27.1,2018,27.1,2018,27.1,2018,27.1,2018,27.1,2018,27.1,2018,27.1,2018,27.1
94,94,94,94,94,94,94,94,4693,1B,2B,Stolen Base 2B,543281,Josh Harrison,453562,Jake Arrieta,605137,Josh Bell,R,Willson Contreras,575929,3,1,6,True,2016-08-29,Stolen,2B,2016,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6
95,95,95,95,95,95,95,95,4716,2B,3B,Stolen Base 3B,543281,Josh Harrison,519076,Jimmy Nelson,457705,Andrew McCutchen,R,Martín Maldonado,455117,0,0,1,True,2016-08-27,Stolen,3B,2016,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6
96,96,96,96,96,96,96,96,4717,1B,2B,Stolen Base 2B,543281,Josh Harrison,519076,Jimmy Nelson,605137,Josh Bell,R,Martín Maldonado,455117,4,1,3,True,2016-08-27,Stolen,2B,2016,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6
97,97,97,97,97,97,97,97,4749,1B,,Caught Stealing 2B,543281,Josh Harrison,503449,Wily Peralta,516782,Starling Marte,R,Manny Piña,444489,0,0,1,True,2016-08-25,Caught,2B,2016,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6
98,98,98,98,98,98,98,98,4860,1B,,Caught Stealing 2B,543281,Josh Harrison,543408,Tom Koehler,516782,Starling Marte,R,J.T. Realmuto,592663,0,0,1,False,2016-08-19,Caught,2B,2016,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6
99,99,99,99,99,99,99,99,4894,1B,2B,Stolen Base 2B,543281,Josh Harrison,502188,Jeff Samardzija,516782,Starling Marte,R,Buster Posey,457763,2,2,5,True,2016-08-16,Stolen,2B,2016,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6
100,100,100,100,100,100,100,100,5017,1B,2B,Caught Stealing Home,543281,Josh Harrison,543184,Christian Friedrich,516782,Starling Marte,L,Derek Norris,519083,4,0,4,False,2016-08-11,Caught,Home,2016,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6
101,101,101,101,101,101,101,101,5071,1B,2B,Stolen Base 2B,543281,Josh Harrison,606131,Luis Perdomo,516782,Starling Marte,R,Derek Norris,519083,2,2,5,False,2016-08-09,Stolen,2B,2016,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6
102,102,102,102,102,102,102,102,5700,1B,2B,Stolen Base 2B,543281,Josh Harrison,502190,Mike Leake,474568,Jordy Mercer,R,Brayan Peña,430910,2,1,5,True,2016-07-05,Stolen,2B,2016,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6
103,103,103,103,103,103,103,103,5767,2B,3B,Stolen Base 3B,543281,Josh Harrison,543243,Sonny Gray,455755,Chris Stewart,R,Josh Phegley,572033,3,4,5,True,2016-07-01,Stolen,3B,2016,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6
104,104,104,104,104,104,104,104,6092,1B,2B,Stolen Base 2B,543281,Josh Harrison,594798,Jacob deGrom,474568,Jordy Mercer,R,Kevin Plawecki,608700,0,2,6,True,2016-06-14,Stolen,2B,2016,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6
105,105,105,105,105,105,105,105,6199,1B,2B,Stolen Base 2B,543281,Josh Harrison,592789,Noah Syndergaard,465041,Francisco Cervelli,R,Kevin Plawecki,608700,2,0,3,False,2016-06-08,Stolen,2B,2016,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6
106,106,106,106,106,106,106,106,6200,2B,3B,Stolen Base 3B,543281,Josh Harrison,592789,Noah Syndergaard,465041,Francisco Cervelli,R,Kevin Plawecki,608700,2,0,3,False,2016-06-08,Stolen,3B,2016,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6
107,107,107,107,107,107,107,107,6229,1B,2B,Stolen Base 2B,543281,Josh Harrison,571927,Steven Matz,457705,Andrew McCutchen,L,René Rivera,425784,2,0,5,False,2016-06-07,Stolen,2B,2016,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6
108,108,108,108,108,108,108,108,6356,1B,2B,Stolen Base 2B,543281,Josh Harrison,592593,Justin Nicolino,501896,David Freese,L,J.T. Realmuto,592663,0,2,3,True,2016-05-30,Stolen,2B,2016,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6
109,109,109,109,109,109,109,109,6493,1B,2B,Stolen Base 2B,543281,Josh Harrison,543475,Jordan Lyles,446481,Sean Rodríguez,R,Tony Wolters,547172,1,0,2,False,2016-05-23,Stolen,2B,2016,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6
110,110,110,110,110,110,110,110,6496,1B,2B,Stolen Base 2B,543281,Josh Harrison,543475,Jordan Lyles,446481,Sean Rodríguez,R,Tony Wolters,547172,1,0,2,False,2016-05-22,Stolen,2B,2016,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6
111,111,111,111,111,111,111,111,6698,1B,2B,Stolen Base 2B,543281,Josh Harrison,434628,Jason Hammel,474568,Jordy Mercer,R,David Ross,424325,0,0,2,True,2016-05-13,Stolen,2B,2016,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6
112,112,112,112,112,112,112,112,6914,1B,2B,Stolen Base 2B,543281,Josh Harrison,502028,Blake Wood,570256,Gregory Polanco,R,Tucker Barnhart,571466,5,5,10,False,2016-05-01,Stolen,2B,2016,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6
113,113,113,113,113,113,113,113,7103,1B,2B,Stolen Base 2B,543281,Josh Harrison,448306,James Shields,474568,Jordy Mercer,R,Christian Bethancourt,542194,0,2,4,True,2016-04-21,Stolen,2B,2016,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6
114,114,114,114,114,114,114,114,7241,1B,2B,Stolen Base 2B,543281,Josh Harrison,519076,Jimmy Nelson,474568,Jordy Mercer,R,Jonathan Lucroy,518960,0,3,5,False,2016-04-15,Stolen,2B,2016,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6
115,115,115,115,115,115,115,115,7242,2B,3B,Stolen Base 3B,543281,Josh Harrison,519076,Jimmy Nelson,444379,John Jaso,R,Jonathan Lucroy,518960,0,3,5,False,2016-04-15,Stolen,3B,2016,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6
116,116,116,116,116,116,116,116,7267,1B,2B,Stolen Base 2B,543281,Josh Harrison,519455,Jordan Zimmermann,455755,Chris Stewart,R,Bobby Wilson,435064,0,2,6,False,2016-04-14,Stolen,2B,2016,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6
117,117,117,117,117,117,117,117,658,1B,2B,Stolen Base 2B,543281,Josh Harrison,453562,Jake Arrieta,605137,Josh Bell,R,Willson Contreras,575929,3,1,6,True,2016-08-29,Stolen,2B,2016,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6
118,118,118,118,118,118,118,118,681,2B,3B,Stolen Base 3B,543281,Josh Harrison,519076,Jimmy Nelson,457705,Andrew McCutchen,R,Martín Maldonado,455117,0,0,1,True,2016-08-27,Stolen,3B,2016,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6
119,119,119,119,119,119,119,119,682,1B,2B,Stolen Base 2B,543281,Josh Harrison,519076,Jimmy Nelson,605137,Josh Bell,R,Martín Maldonado,455117,4,1,3,True,2016-08-27,Stolen,2B,2016,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6
120,120,120,120,120,120,120,120,714,1B,,Caught Stealing 2B,543281,Josh Harrison,503449,Wily Peralta,516782,Starling Marte,R,Manny Piña,444489,0,0,1,True,2016-08-25,Caught,2B,2016,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6
121,121,121,121,121,121,121,121,825,1B,,Caught Stealing 2B,543281,Josh Harrison,543408,Tom Koehler,516782,Starling Marte,R,J.T. Realmuto,592663,0,0,1,False,2016-08-19,Caught,2B,2016,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6
122,122,122,122,122,122,122,122,859,1B,2B,Stolen Base 2B,543281,Josh Harrison,502188,Jeff Samardzija,516782,Starling Marte,R,Buster Posey,457763,2,2,5,True,2016-08-16,Stolen,2B,2016,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6
123,123,123,123,123,123,123,123,982,1B,2B,Caught Stealing Home,543281,Josh Harrison,543184,Christian Friedrich,516782,Starling Marte,L,Derek Norris,519083,4,0,4,False,2016-08-11,Caught,Home,2016,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6
124,124,124,124,124,124,124,124,1036,1B,2B,Stolen Base 2B,543281,Josh Harrison,606131,Luis Perdomo,516782,Starling Marte,R,Derek Norris,519083,2,2,5,False,2016-08-09,Stolen,2B,2016,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6
125,125,125,125,125,125,125,125,1665,1B,2B,Stolen Base 2B,543281,Josh Harrison,502190,Mike Leake,474568,Jordy Mercer,R,Brayan Peña,430910,2,1,5,True,2016-07-05,Stolen,2B,2016,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6
126,126,126,126,126,126,126,126,1732,2B,3B,Stolen Base 3B,543281,Josh Harrison,543243,Sonny Gray,455755,Chris Stewart,R,Josh Phegley,572033,3,4,5,True,2016-07-01,Stolen,3B,2016,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6
127,127,127,127,127,127,127,127,2057,1B,2B,Stolen Base 2B,543281,Josh Harrison,594798,Jacob deGrom,474568,Jordy Mercer,R,Kevin Plawecki,608700,0,2,6,True,2016-06-14,Stolen,2B,2016,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6
128,128,128,128,128,128,128,128,2164,1B,2B,Stolen Base 2B,543281,Josh Harrison,592789,Noah Syndergaard,465041,Francisco Cervelli,R,Kevin Plawecki,608700,2,0,3,False,2016-06-08,Stolen,2B,2016,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6
129,129,129,129,129,129,129,129,2165,2B,3B,Stolen Base 3B,543281,Josh Harrison,592789,Noah Syndergaard,465041,Francisco Cervelli,R,Kevin Plawecki,608700,2,0,3,False,2016-06-08,Stolen,3B,2016,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6
130,130,130,130,130,130,130,130,2194,1B,2B,Stolen Base 2B,543281,Josh Harrison,571927,Steven Matz,457705,Andrew McCutchen,L,René Rivera,425784,2,0,5,False,2016-06-07,Stolen,2B,2016,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6
131,131,131,131,131,131,131,131,2321,1B,2B,Stolen Base 2B,543281,Josh Harrison,592593,Justin Nicolino,501896,David Freese,L,J.T. Realmuto,592663,0,2,3,True,2016-05-30,Stolen,2B,2016,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6
132,132,132,132,132,132,132,132,2458,1B,2B,Stolen Base 2B,543281,Josh Harrison,543475,Jordan Lyles,446481,Sean Rodríguez,R,Tony Wolters,547172,1,0,2,False,2016-05-23,Stolen,2B,2016,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6
133,133,133,133,133,133,133,133,2461,1B,2B,Stolen Base 2B,543281,Josh Harrison,543475,Jordan Lyles,446481,Sean Rodríguez,R,Tony Wolters,547172,1,0,2,False,2016-05-22,Stolen,2B,2016,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6
134,134,134,134,134,134,134,134,2663,1B,2B,Stolen Base 2B,543281,Josh Harrison,434628,Jason Hammel,474568,Jordy Mercer,R,David Ross,424325,0,0,2,True,2016-05-13,Stolen,2B,2016,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6
135,135,135,135,135,135,135,135,2879,1B,2B,Stolen Base 2B,543281,Josh Harrison,502028,Blake Wood,570256,Gregory Polanco,R,Tucker Barnhart,571466,5,5,10,False,2016-05-01,Stolen,2B,2016,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6
136,136,136,136,136,136,136,136,3068,1B,2B,Stolen Base 2B,543281,Josh Harrison,448306,James Shields,474568,Jordy Mercer,R,Christian Bethancourt,542194,0,2,4,True,2016-04-21,Stolen,2B,2016,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6
137,137,137,137,137,137,137,137,3206,1B,2B,Stolen Base 2B,543281,Josh Harrison,519076,Jimmy Nelson,474568,Jordy Mercer,R,Jonathan Lucroy,518960,0,3,5,False,2016-04-15,Stolen,2B,2016,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6
138,138,138,138,138,138,138,138,3207,2B,3B,Stolen Base 3B,543281,Josh Harrison,519076,Jimmy Nelson,444379,John Jaso,R,Jonathan Lucroy,518960,0,3,5,False,2016-04-15,Stolen,3B,2016,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6
139,139,139,139,139,139,139,139,3232,1B,2B,Stolen Base 2B,543281,Josh Harrison,519455,Jordan Zimmermann,455755,Chris Stewart,R,Bobby Wilson,435064,0,2,6,False,2016-04-14,Stolen,2B,2016,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6
140,140,140,140,140,140,140,140,4065,1B,2B,Stolen Base 2B,543281,Josh Harrison,453562,Jake Arrieta,605137,Josh Bell,R,Willson Contreras,575929,3,1,6,True,2016-08-29,Stolen,2B,2016,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6
141,141,141,141,141,141,141,141,4088,2B,3B,Stolen Base 3B,543281,Josh Harrison,519076,Jimmy Nelson,457705,Andrew McCutchen,R,Martín Maldonado,455117,0,0,1,True,2016-08-27,Stolen,3B,2016,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6
142,142,142,142,142,142,142,142,4089,1B,2B,Stolen Base 2B,543281,Josh Harrison,519076,Jimmy Nelson,605137,Josh Bell,R,Martín Maldonado,455117,4,1,3,True,2016-08-27,Stolen,2B,2016,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6
143,143,143,143,143,143,143,143,4121,1B,,Caught Stealing 2B,543281,Josh Harrison,503449,Wily Peralta,516782,Starling Marte,R,Manny Piña,444489,0,0,1,True,2016-08-25,Caught,2B,2016,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6
144,144,144,144,144,144,144,144,4232,1B,,Caught Stealing 2B,543281,Josh Harrison,543408,Tom Koehler,516782,Starling Marte,R,J.T. Realmuto,592663,0,0,1,False,2016-08-19,Caught,2B,2016,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6
145,145,145,145,145,145,145,145,4266,1B,2B,Stolen Base 2B,543281,Josh Harrison,502188,Jeff Samardzija,516782,Starling Marte,R,Buster Posey,457763,2,2,5,True,2016-08-16,Stolen,2B,2016,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6
146,146,146,146,146,146,146,146,4389,1B,2B,Caught Stealing Home,543281,Josh Harrison,543184,Christian Friedrich,516782,Starling Marte,L,Derek Norris,519083,4,0,4,False,2016-08-11,Caught,Home,2016,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6
147,147,147,147,147,147,147,147,4443,1B,2B,Stolen Base 2B,543281,Josh Harrison,606131,Luis Perdomo,516782,Starling Marte,R,Derek Norris,519083,2,2,5,False,2016-08-09,Stolen,2B,2016,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6
148,148,148,148,148,148,148,148,5072,1B,2B,Stolen Base 2B,543281,Josh Harrison,502190,Mike Leake,474568,Jordy Mercer,R,Brayan Peña,430910,2,1,5,True,2016-07-05,Stolen,2B,2016,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6
149,149,149,149,149,149,149,149,5139,2B,3B,Stolen Base 3B,543281,Josh Harrison,543243,Sonny Gray,455755,Chris Stewart,R,Josh Phegley,572033,3,4,5,True,2016-07-01,Stolen,3B,2016,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6
150,150,150,150,150,150,150,150,5464,1B,2B,Stolen Base 2B,543281,Josh Harrison,594798,Jacob deGrom,474568,Jordy Mercer,R,Kevin Plawecki,608700,0,2,6,True,2016-06-14,Stolen,2B,2016,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6
151,151,151,151,151,151,151,151,5571,1B,2B,Stolen Base 2B,543281,Josh Harrison,592789,Noah Syndergaard,465041,Francisco Cervelli,R,Kevin Plawecki,608700,2,0,3,False,2016-06-08,Stolen,2B,2016,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6
152,152,152,152,152,152,152,152,5572,2B,3B,Stolen Base 3B,543281,Josh Harrison,592789,Noah Syndergaard,465041,Francisco Cervelli,R,Kevin Plawecki,608700,2,0,3,False,2016-06-08,Stolen,3B,2016,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6
153,153,153,153,153,153,153,153,5601,1B,2B,Stolen Base 2B,543281,Josh Harrison,571927,Steven Matz,457705,Andrew McCutchen,L,René Rivera,425784,2,0,5,False,2016-06-07,Stolen,2B,2016,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6
154,154,154,154,154,154,154,154,5728,1B,2B,Stolen Base 2B,543281,Josh Harrison,592593,Justin Nicolino,501896,David Freese,L,J.T. Realmuto,592663,0,2,3,True,2016-05-30,Stolen,2B,2016,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6
155,155,155,155,155,155,155,155,5865,1B,2B,Stolen Base 2B,543281,Josh Harrison,543475,Jordan Lyles,446481,Sean Rodríguez,R,Tony Wolters,547172,1,0,2,False,2016-05-23,Stolen,2B,2016,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6
156,156,156,156,156,156,156,156,5868,1B,2B,Stolen Base 2B,543281,Josh Harrison,543475,Jordan Lyles,446481,Sean Rodríguez,R,Tony Wolters,547172,1,0,2,False,2016-05-22,Stolen,2B,2016,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6
157,157,157,157,157,157,157,157,6070,1B,2B,Stolen Base 2B,543281,Josh Harrison,434628,Jason Hammel,474568,Jordy Mercer,R,David Ross,424325,0,0,2,True,2016-05-13,Stolen,2B,2016,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6
158,158,158,158,158,158,158,158,6286,1B,2B,Stolen Base 2B,543281,Josh Harrison,502028,Blake Wood,570256,Gregory Polanco,R,Tucker Barnhart,571466,5,5,10,False,2016-05-01,Stolen,2B,2016,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6
159,159,159,159,159,159,159,159,6475,1B,2B,Stolen Base 2B,543281,Josh Harrison,448306,James Shields,474568,Jordy Mercer,R,Christian Bethancourt,542194,0,2,4,True,2016-04-21,Stolen,2B,2016,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6
160,160,160,160,160,160,160,160,6613,1B,2B,Stolen Base 2B,543281,Josh Harrison,519076,Jimmy Nelson,474568,Jordy Mercer,R,Jonathan Lucroy,518960,0,3,5,False,2016-04-15,Stolen,2B,2016,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6
161,161,161,161,161,161,161,161,6614,2B,3B,Stolen Base 3B,543281,Josh Harrison,519076,Jimmy Nelson,444379,John Jaso,R,Jonathan Lucroy,518960,0,3,5,False,2016-04-15,Stolen,3B,2016,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6
162,162,162,162,162,162,162,162,6639,1B,2B,Stolen Base 2B,543281,Josh Harrison,519455,Jordan Zimmermann,455755,Chris Stewart,R,Bobby Wilson,435064,0,2,6,False,2016-04-14,Stolen,2B,2016,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6,2017,27.6
163,163,163,163,163,163,163,163,292,1B,2B,Stolen Base 2B,543281,Josh Harrison,519240,Marc Rzepczynski,435522,Neil Walker,L,Roberto Pérez,547379,5,3,7,False,2015-07-05,Stolen,2B,2015,2016,27.9,2016,27.9,2016,27.9,2016,27.9,2016,27.9,2016,27.9,2016,27.9,2016,27.9
