,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year_x,Sprint_x,Current_Year_y,Sprint_y,Current_Year_x.1,Sprint_x.1,Current_Year_y.1,Sprint_y.1,Current_Year_x.2,Sprint_x.2,Current_Year_y.2,Sprint_y.2,Current_Year_x.3,Sprint_x.3,Current_Year_y.3,Sprint_y.3,Current_Year_x,Sprint_x,Current_Year_y,Sprint_y
74,74,74,74,74,74,74,74,74,74,1B,2B,Stolen Base 2B,471083,Miguel Montero,605200,Zach Davies,445055,Jon Jay,R,Jett Bandy,542908,0,4,1,True,2017-04-09,Stolen,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
75,75,75,75,75,75,75,75,75,75,1B,2B,Stolen Base 2B,592178,Kris Bryant,605200,Zach Davies,519203,Anthony Rizzo,R,Jett Bandy,542908,3,5,4,True,2017-04-09,Stolen,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
76,76,76,76,76,76,76,76,76,76,1B,2B,Stolen Base 2B,453568,Charlie Blackmon,608349,Corey Knebel,518934,DJ LeMahieu,R,Jett Bandy,542908,5,6,7,True,2017-04-03,Stolen,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
77,77,77,77,77,77,77,77,77,77,1B,,Caught Stealing 2B,448602,Mark Reynolds,453172,Jared Hughes,547172,Tony Wolters,R,Jett Bandy,542908,5,6,9,True,2017-04-03,Caught,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
78,78,78,78,78,78,78,78,78,78,1B,2B,Stolen Base 2B,502143,Danny Valencia,450308,Jered Weaver,543760,Marcus Semien,R,Jett Bandy,542908,1,0,5,True,2016-09-26,Stolen,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
79,79,79,79,79,79,79,79,79,79,1B,2B,Stolen Base 2B,431145,Russell Martin,445060,Ricky Nolasco,453064,Troy Tulowitzki,R,Jett Bandy,542908,0,0,2,True,2016-09-17,Stolen,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
80,80,80,80,80,80,80,80,80,80,1B,2B,Stolen Base 2B,607680,Kevin Pillar,501625,Jose Alvarez,581527,Devon Travis,L,Jett Bandy,542908,4,0,7,True,2016-09-17,Stolen,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
81,81,81,81,81,81,81,81,81,81,1B,,Caught Stealing 2B,430832,José Bautista,642229,Daniel Wright,431145,Russell Martin,R,Jett Bandy,542908,0,0,2,True,2016-09-15,Caught,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
82,82,82,82,82,82,82,82,82,82,1B,2B,Stolen Base 2B,592261,Delino DeShields,572140,Tyler Skaggs,136860,Carlos Beltrán,L,Jett Bandy,542908,0,0,5,True,2016-09-09,Stolen,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
83,83,83,83,83,83,83,83,83,83,1B,2B,Stolen Base 2B,621563,Joey Wendle,543542,Alex Meyer,543760,Marcus Semien,R,Jett Bandy,542908,0,0,3,False,2016-09-07,Stolen,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
84,84,84,84,84,84,84,84,84,84,1B,2B,Stolen Base 2B,547982,Leonys Martin,500724,JC Ramírez,455104,Chris Iannetta,R,Jett Bandy,542908,1,3,7,False,2016-09-04,Stolen,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
85,85,85,85,85,85,85,85,85,85,1B,,Caught Stealing 2B,606299,José Peraza,450308,Jered Weaver,607257,Raffy Lopez,R,Jett Bandy,542908,2,0,3,True,2016-08-30,Caught,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
86,86,86,86,86,86,86,86,86,86,1B,2B,Stolen Base 2B,606299,José Peraza,450308,Jered Weaver,607257,Raffy Lopez,R,Jett Bandy,542908,3,0,5,True,2016-08-30,Stolen,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
87,87,87,87,87,87,87,87,87,87,1B,2B,Stolen Base 2B,571740,Billy Hamilton,533167,Matt Shoemaker,606299,José Peraza,R,Jett Bandy,542908,0,0,1,True,2016-08-29,Stolen,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
88,88,88,88,88,88,88,88,88,88,1B,,Caught Stealing 2B,543510,James McCann,445060,Ricky Nolasco,430947,Erick Aybar,R,Jett Bandy,542908,0,1,5,False,2016-08-26,Caught,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
89,89,89,89,89,89,89,89,89,89,1B,2B,Stolen Base 2B,425834,B.J. Upton,450308,Jered Weaver,485567,Ezequiel Carrera,R,Jett Bandy,542908,2,4,6,False,2016-08-25,Stolen,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
90,90,90,90,90,90,90,90,90,90,1B,2B,Stolen Base 2B,435263,Brian McCann,445060,Ricky Nolasco,592450,Aaron Judge,R,Jett Bandy,542908,0,5,6,True,2016-08-20,Stolen,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
91,91,91,91,91,91,91,91,91,91,1B,2B,Stolen Base 2B,596142,Gary Sánchez,450308,Jered Weaver,435263,Brian McCann,R,Jett Bandy,542908,0,1,1,True,2016-08-19,Stolen,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
92,92,92,92,92,92,92,92,92,92,1B,2B,Stolen Base 2B,547982,Leonys Martin,572140,Tyler Skaggs,606466,Ketel Marte,L,Jett Bandy,542908,2,3,4,True,2016-08-17,Stolen,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
93,93,93,93,93,93,93,93,93,93,1B,,Caught Stealing 2B,493114,Norichika Aoki,519085,Brett Oberholtzer,429711,Franklin Gutierrez,L,Jett Bandy,542908,5,6,8,True,2016-08-16,Caught,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
94,94,94,94,94,94,94,94,94,94,1B,2B,Stolen Base 2B,502082,Lonnie Chisenhall,533167,Matt Shoemaker,571980,Tyler Naquin,R,Jett Bandy,542908,3,0,1,False,2016-08-13,Stolen,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
95,95,95,95,95,95,95,95,95,95,2B,,Caught Stealing 3B,596019,Francisco Lindor,533167,Matt Shoemaker,608070,José Ramírez,R,Jett Bandy,542908,4,1,3,False,2016-08-13,Caught,3B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
96,96,96,96,96,96,96,96,96,96,1B,2B,Caught Stealing 3B,435063,Mike Napoli,533167,Matt Shoemaker,608070,José Ramírez,R,Jett Bandy,542908,4,1,3,False,2016-08-13,Caught,3B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
97,97,97,97,97,97,97,97,97,97,1B,,Caught Stealing 2B,434658,Rajai Davis,533167,Matt Shoemaker,543401,Jason Kipnis,R,Jett Bandy,542908,4,1,5,False,2016-08-13,Caught,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
98,98,98,98,98,98,98,98,98,98,1B,2B,Stolen Base 2B,543401,Jason Kipnis,468504,Jhoulys Chacín,596019,Francisco Lindor,R,Jett Bandy,542908,6,1,2,False,2016-08-11,Stolen,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
99,99,99,99,99,99,99,99,99,99,1B,,Caught Stealing 2B,519203,Anthony Rizzo,450308,Jered Weaver,450314,Ben Zobrist,R,Jett Bandy,542908,0,1,1,False,2016-08-09,Caught,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
100,100,100,100,100,100,100,100,100,100,1B,2B,Stolen Base 2B,493114,Norichika Aoki,453311,Tim Lincecum,452234,Seth Smith,R,Jett Bandy,542908,0,3,1,False,2016-08-05,Stolen,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
101,101,101,101,101,101,101,101,101,101,1B,2B,Stolen Base 2B,493114,Norichika Aoki,477569,Fernando Salas,628338,Guillermo Heredia,R,Jett Bandy,542908,6,4,8,False,2016-08-05,Stolen,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
102,102,102,102,102,102,102,102,102,102,1B,,Caught Stealing 2B,456030,Dustin Pedroia,450308,Jered Weaver,593428,Xander Bogaerts,R,Jett Bandy,542908,0,0,1,True,2016-07-28,Caught,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
103,103,103,103,103,103,103,103,103,103,1B,2B,Stolen Base 2B,593428,Xander Bogaerts,450308,Jered Weaver,120074,David Ortiz,R,Jett Bandy,542908,0,1,6,True,2016-07-28,Stolen,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
104,104,104,104,104,104,104,104,104,104,1B,2B,Stolen Base 2B,460576,Carlos Gómez,533167,Matt Shoemaker,605512,Preston Tucker,R,Jett Bandy,542908,1,0,7,False,2016-07-22,Stolen,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
105,105,105,105,105,105,105,105,105,105,1B,,Caught Stealing 2B,514888,Jose Altuve,500724,JC Ramírez,621043,Carlos Correa,R,Jett Bandy,542908,2,0,8,False,2016-07-22,Caught,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
106,106,106,106,106,106,106,106,106,106,1B,2B,Stolen Base 2B,596059,Rougned Odor,453311,Tim Lincecum,607387,Ryan Rua,R,Jett Bandy,542908,0,1,3,True,2016-07-19,Stolen,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
107,107,107,107,107,107,107,107,107,107,1B,2B,Stolen Base 2B,435622,Ian Desmond,453311,Tim Lincecum,596059,Rougned Odor,R,Jett Bandy,542908,0,3,4,True,2016-07-19,Stolen,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
108,108,108,108,108,108,108,108,108,108,1B,,Caught Stealing 2B,608577,Nomar Mazara,607374,Nick Tropeano,595777,Jurickson Profar,R,Jett Bandy,542908,0,4,2,True,2016-07-18,Caught,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
109,109,109,109,109,109,109,109,109,109,1B,,Caught Stealing 2B,596059,Rougned Odor,468504,Jhoulys Chacín,134181,Adrian Beltré,R,Jett Bandy,542908,0,4,3,True,2016-07-18,Caught,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
110,110,110,110,110,110,110,110,110,110,1B,2B,Stolen Base 2B,594809,Adam Eaton,533167,Matt Shoemaker,547989,José Abreu,R,Jett Bandy,542908,1,0,6,True,2016-07-16,Stolen,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
111,111,111,111,111,111,111,111,111,111,1B,,Caught Stealing 2B,547957,Hyun Soo Kim,607374,Nick Tropeano,592518,Manny Machado,R,Jett Bandy,542908,0,0,1,False,2016-07-09,Caught,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
112,112,112,112,112,112,112,112,112,112,1B,,Caught Stealing 2B,542455,Oswaldo Arcia,607374,Nick Tropeano,543543,Brad Miller,R,Jett Bandy,542908,2,1,5,False,2016-07-04,Caught,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
113,113,113,113,113,113,113,113,113,113,1B,2B,Stolen Base 2B,605141,Mookie Betts,500724,JC Ramírez,456030,Dustin Pedroia,R,Jett Bandy,542908,5,4,8,False,2016-07-01,Stolen,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
114,114,114,114,114,114,114,114,114,114,1B,2B,Stolen Base 2B,514888,Jose Altuve,450308,Jered Weaver,621043,Carlos Correa,R,Jett Bandy,542908,0,1,1,True,2016-06-29,Stolen,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
115,115,115,115,115,115,115,115,115,115,1B,2B,Stolen Base 2B,545350,Jake Marisnick,573046,Mike Morin,488771,Jason Castro,R,Jett Bandy,542908,2,0,7,True,2016-06-27,Stolen,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
116,116,116,116,116,116,116,116,116,116,1B,2B,Stolen Base 2B,570489,Arismendy Alcántara,502327,Héctor Santiago,424825,Coco Crisp,L,Jett Bandy,542908,2,6,6,True,2016-06-26,Stolen,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
117,117,117,117,117,117,117,117,117,117,1B,,Caught Stealing 2B,501981,Khris Davis,450308,Jered Weaver,456714,Billy Butler,R,Jett Bandy,542908,3,2,4,True,2016-06-24,Caught,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
118,118,118,118,118,118,118,118,118,118,1B,,Caught Stealing 2B,570489,Arismendy Alcántara,573046,Mike Morin,424825,Coco Crisp,R,Jett Bandy,542908,2,5,6,True,2016-06-23,Caught,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
119,119,119,119,119,119,119,119,119,119,1B,,Caught Stealing 2B,643393,Tony Kemp,533167,Matt Shoemaker,543807,George Springer,R,Jett Bandy,542908,1,1,8,False,2016-06-22,Caught,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
120,120,120,120,120,120,120,120,120,120,1B,2B,Stolen Base 2B,475174,Yonder Alonso,533167,Matt Shoemaker,571970,Max Muncy,R,Jett Bandy,542908,2,1,4,False,2016-06-17,Stolen,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
121,121,121,121,121,121,121,121,121,121,1B,2B,Stolen Base 2B,572821,Brian Dozier,502327,Héctor Santiago,666560,ByungHo Park,L,Jett Bandy,542908,2,0,5,True,2016-06-15,Stolen,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
122,122,122,122,122,122,122,122,122,122,2B,3B,Stolen Base 3B,434658,Rajai Davis,533167,Matt Shoemaker,543401,Jason Kipnis,R,Jett Bandy,542908,0,0,3,True,2016-06-11,Stolen,3B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
123,123,123,123,123,123,123,123,123,123,1B,2B,Stolen Base 2B,608070,José Ramírez,533167,Matt Shoemaker,467793,Carlos Santana,R,Jett Bandy,542908,0,0,4,True,2016-06-11,Stolen,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
124,124,124,124,124,124,124,124,124,124,1B,,Caught Stealing 2B,453056,Jacoby Ellsbury,533167,Matt Shoemaker,458731,Brett Gardner,R,Jett Bandy,542908,0,1,1,False,2016-06-06,Caught,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
125,125,125,125,125,125,125,125,125,125,1B,2B,Stolen Base 2B,516782,Starling Marte,501925,Joe Smith,628356,Jung Ho Kang,R,Jett Bandy,542908,8,7,8,False,2016-06-04,Stolen,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
126,126,126,126,126,126,126,126,126,126,1B,2B,Stolen Base 2B,643393,Tony Kemp,607374,Nick Tropeano,543807,George Springer,R,Jett Bandy,542908,1,2,5,True,2016-05-29,Stolen,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
127,127,127,127,127,127,127,127,127,127,1B,2B,Stolen Base 2B,596059,Rougned Odor,502327,Héctor Santiago,435622,Ian Desmond,L,Jett Bandy,542908,1,1,1,False,2016-05-25,Stolen,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
128,128,128,128,128,128,128,128,128,128,1B,2B,Stolen Base 2B,502143,Danny Valencia,450308,Jered Weaver,543760,Marcus Semien,R,Jett Bandy,542908,1,0,5,True,2016-09-26,Stolen,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
129,129,129,129,129,129,129,129,129,129,1B,2B,Stolen Base 2B,431145,Russell Martin,445060,Ricky Nolasco,453064,Troy Tulowitzki,R,Jett Bandy,542908,0,0,2,True,2016-09-17,Stolen,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
130,130,130,130,130,130,130,130,130,130,1B,2B,Stolen Base 2B,607680,Kevin Pillar,501625,Jose Alvarez,581527,Devon Travis,L,Jett Bandy,542908,4,0,7,True,2016-09-17,Stolen,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
131,131,131,131,131,131,131,131,131,131,1B,,Caught Stealing 2B,430832,José Bautista,642229,Daniel Wright,431145,Russell Martin,R,Jett Bandy,542908,0,0,2,True,2016-09-15,Caught,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
132,132,132,132,132,132,132,132,132,132,1B,2B,Stolen Base 2B,592261,Delino DeShields,572140,Tyler Skaggs,136860,Carlos Beltrán,L,Jett Bandy,542908,0,0,5,True,2016-09-09,Stolen,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
133,133,133,133,133,133,133,133,133,133,1B,2B,Stolen Base 2B,621563,Joey Wendle,543542,Alex Meyer,543760,Marcus Semien,R,Jett Bandy,542908,0,0,3,False,2016-09-07,Stolen,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
134,134,134,134,134,134,134,134,134,134,1B,2B,Stolen Base 2B,547982,Leonys Martin,500724,JC Ramírez,455104,Chris Iannetta,R,Jett Bandy,542908,1,3,7,False,2016-09-04,Stolen,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
135,135,135,135,135,135,135,135,135,135,1B,,Caught Stealing 2B,606299,José Peraza,450308,Jered Weaver,607257,Raffy Lopez,R,Jett Bandy,542908,2,0,3,True,2016-08-30,Caught,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
136,136,136,136,136,136,136,136,136,136,1B,2B,Stolen Base 2B,606299,José Peraza,450308,Jered Weaver,607257,Raffy Lopez,R,Jett Bandy,542908,3,0,5,True,2016-08-30,Stolen,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
137,137,137,137,137,137,137,137,137,137,1B,2B,Stolen Base 2B,571740,Billy Hamilton,533167,Matt Shoemaker,606299,José Peraza,R,Jett Bandy,542908,0,0,1,True,2016-08-29,Stolen,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
138,138,138,138,138,138,138,138,138,138,1B,,Caught Stealing 2B,543510,James McCann,445060,Ricky Nolasco,430947,Erick Aybar,R,Jett Bandy,542908,0,1,5,False,2016-08-26,Caught,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
139,139,139,139,139,139,139,139,139,139,1B,2B,Stolen Base 2B,425834,B.J. Upton,450308,Jered Weaver,485567,Ezequiel Carrera,R,Jett Bandy,542908,2,4,6,False,2016-08-25,Stolen,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
140,140,140,140,140,140,140,140,140,140,1B,2B,Stolen Base 2B,435263,Brian McCann,445060,Ricky Nolasco,592450,Aaron Judge,R,Jett Bandy,542908,0,5,6,True,2016-08-20,Stolen,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
141,141,141,141,141,141,141,141,141,141,1B,2B,Stolen Base 2B,596142,Gary Sánchez,450308,Jered Weaver,435263,Brian McCann,R,Jett Bandy,542908,0,1,1,True,2016-08-19,Stolen,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
142,142,142,142,142,142,142,142,142,142,1B,2B,Stolen Base 2B,547982,Leonys Martin,572140,Tyler Skaggs,606466,Ketel Marte,L,Jett Bandy,542908,2,3,4,True,2016-08-17,Stolen,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
143,143,143,143,143,143,143,143,143,143,1B,,Caught Stealing 2B,493114,Norichika Aoki,519085,Brett Oberholtzer,429711,Franklin Gutierrez,L,Jett Bandy,542908,5,6,8,True,2016-08-16,Caught,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
144,144,144,144,144,144,144,144,144,144,1B,2B,Stolen Base 2B,502082,Lonnie Chisenhall,533167,Matt Shoemaker,571980,Tyler Naquin,R,Jett Bandy,542908,3,0,1,False,2016-08-13,Stolen,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
145,145,145,145,145,145,145,145,145,145,2B,,Caught Stealing 3B,596019,Francisco Lindor,533167,Matt Shoemaker,608070,José Ramírez,R,Jett Bandy,542908,4,1,3,False,2016-08-13,Caught,3B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
146,146,146,146,146,146,146,146,146,146,1B,2B,Caught Stealing 3B,435063,Mike Napoli,533167,Matt Shoemaker,608070,José Ramírez,R,Jett Bandy,542908,4,1,3,False,2016-08-13,Caught,3B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
147,147,147,147,147,147,147,147,147,147,1B,,Caught Stealing 2B,434658,Rajai Davis,533167,Matt Shoemaker,543401,Jason Kipnis,R,Jett Bandy,542908,4,1,5,False,2016-08-13,Caught,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
148,148,148,148,148,148,148,148,148,148,1B,2B,Stolen Base 2B,543401,Jason Kipnis,468504,Jhoulys Chacín,596019,Francisco Lindor,R,Jett Bandy,542908,6,1,2,False,2016-08-11,Stolen,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
149,149,149,149,149,149,149,149,149,149,1B,,Caught Stealing 2B,519203,Anthony Rizzo,450308,Jered Weaver,450314,Ben Zobrist,R,Jett Bandy,542908,0,1,1,False,2016-08-09,Caught,2B,2016,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7,2017,27.7
