,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year_x,Sprint_x,Current_Year_y,Sprint_y,Current_Year_x.1,Sprint_x.1,Current_Year_y.1,Sprint_y.1,Current_Year_x,Sprint_x,Current_Year_y,Sprint_y
94,94,94,94,94,94,1B,2B,Stolen Base 2B,594807,Adam Duvall,543037,Gerrit Cole,408252,Brandon Phillips,R,Eric Fryer,518700,1,4,6,True,2016-08-07,Stolen,2B,2016,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2
95,95,95,95,95,95,1B,2B,Stolen Base 2B,571740,Billy Hamilton,489197,Curtis Partch,446359,Zack Cozart,R,Eric Fryer,518700,2,6,7,True,2016-08-07,Stolen,2B,2016,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2
96,96,96,96,96,96,1B,,Caught Stealing 2B,571740,Billy Hamilton,504379,Juan Nicasio,446359,Zack Cozart,R,Eric Fryer,518700,3,7,9,True,2016-08-07,Caught,2B,2016,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2
97,97,97,97,97,97,2B,score,Caught Stealing 3B,611177,Adonis García,553878,Felipe Vázquez,150229,A.J. Pierzynski,L,Eric Fryer,518700,2,1,7,False,2016-08-04,Caught,3B,2016,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2
98,98,98,98,98,98,1B,2B,Caught Stealing 3B,542255,Ender Inciarte,553878,Felipe Vázquez,150229,A.J. Pierzynski,L,Eric Fryer,518700,2,1,7,False,2016-08-04,Caught,3B,2016,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2
99,99,99,99,99,99,1B,2B,Stolen Base 2B,430947,Erick Aybar,455374,Antonio Bastardo,518692,Freddie Freeman,L,Eric Fryer,518700,3,2,8,False,2016-08-04,Stolen,2B,2016,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2
100,100,100,100,100,100,1B,2B,Stolen Base 2B,607054,Jace Peterson,543037,Gerrit Cole,461314,Matt Kemp,R,Eric Fryer,518700,0,0,1,False,2016-08-02,Stolen,2B,2016,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2
101,101,101,101,101,101,1B,2B,Stolen Base 2B,541650,Hernán Pérez,434538,Francisco Liriano,474892,Chris Carter,L,Eric Fryer,518700,1,0,1,False,2016-07-31,Stolen,2B,2016,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2
102,102,102,102,102,102,1B,2B,Stolen Base 2B,541650,Hernán Pérez,434538,Francisco Liriano,474892,Chris Carter,L,Eric Fryer,518700,2,1,3,False,2016-07-31,Stolen,2B,2016,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2
103,103,103,103,103,103,1B,2B,Stolen Base 2B,150029,Jayson Werth,543037,Gerrit Cole,547180,Bryce Harper,R,Eric Fryer,518700,0,0,1,False,2016-07-16,Stolen,2B,2016,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2
104,104,104,104,104,104,2B,3B,Stolen Base 3B,457787,Danny Espinosa,543037,Gerrit Cole,543699,Tanner Roark,R,Eric Fryer,518700,2,0,2,False,2016-07-16,Stolen,3B,2016,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2
105,105,105,105,105,105,1B,2B,Stolen Base 2B,547180,Bryce Harper,434538,Francisco Liriano,543685,Anthony Rendon,L,Eric Fryer,518700,1,1,6,False,2016-07-15,Stolen,2B,2016,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2
106,106,106,106,106,106,1B,,Caught Stealing 2B,608365,Addison Russell,491703,Neftalí Feliz,595879,Javier Báez,R,Eric Fryer,518700,4,5,7,True,2016-07-10,Caught,2B,2016,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2
107,107,107,107,107,107,1B,2B,Stolen Base 2B,450314,Ben Zobrist,434538,Francisco Liriano,592178,Kris Bryant,L,Eric Fryer,518700,3,1,5,True,2016-07-08,Stolen,2B,2016,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2
108,108,108,108,108,108,1B,2B,Stolen Base 2B,594824,Greg Garcia,607192,Tyler Glasnow,649557,Aledmys Díaz,R,Eric Fryer,518700,0,0,1,False,2016-07-07,Stolen,2B,2016,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2
109,109,109,109,109,109,1B,2B,Stolen Base 2B,649557,Aledmys Díaz,643230,Steven Brault,407812,Matt Holliday,L,Eric Fryer,518700,2,0,3,False,2016-07-05,Stolen,2B,2016,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2
110,110,110,110,110,110,1B,2B,Stolen Base 2B,435622,Ian Desmond,502190,Mike Leake,608577,Nomar Mazara,R,Eric Fryer,518700,0,1,1,True,2016-06-19,Stolen,2B,2016,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2
111,111,111,111,111,111,1B,2B,Stolen Base 2B,543685,Anthony Rendon,502190,Mike Leake,475582,Ryan Zimmerman,R,Eric Fryer,518700,2,1,4,True,2016-04-29,Stolen,2B,2016,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2
112,112,112,112,112,112,1B,,Caught Stealing 2B,547180,Bryce Harper,621199,Matt Bowman,475582,Ryan Zimmerman,R,Eric Fryer,518700,2,5,8,True,2016-04-29,Caught,2B,2016,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2
