,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year_x,Sprint_x,Current_Year_y,Sprint_y,Current_Year_x.1,Sprint_x.1,Current_Year_y.1,Sprint_y.1,Current_Year,Sprint
94,94,94,94,94,3843,1B,2B,Stolen Base 2B,665862,Jazz Chisholm Jr.,573124,Taylor Rogers,541645,Avisaíl García,L,Joey Bart,663698,4,2,8,False,2023-04-18,Stolen,2B,2023,2024,28.6,2024,28.6,2024,28.6,2024,28.6,2024,28.6
95,95,95,95,95,3866,1B,2B,Stolen Base 2B,665862,Jazz Chisholm Jr.,657277,Logan Webb,643265,Garrett Cooper,R,Joey Bart,663698,1,3,3,False,2023-04-17,Stolen,2B,2023,2024,28.6,2024,28.6,2024,28.6,2024,28.6,2024,28.6
96,96,96,96,96,4010,1B,2B,Stolen Base 2B,665862,Jazz Chisholm Jr.,605400,Aaron Nola,643265,Garrett Cooper,R,J.T. Realmuto,592663,0,1,3,True,2023-04-11,Stolen,2B,2023,2024,28.6,2024,28.6,2024,28.6,2024,28.6,2024,28.6
97,97,97,97,97,4056,1B,2B,Stolen Base 2B,665862,Jazz Chisholm Jr.,471911,Carlos Carrasco,643265,Garrett Cooper,R,Francisco Alvarez,682626,0,0,1,True,2023-04-09,Stolen,2B,2023,2024,28.6,2024,28.6,2024,28.6,2024,28.6,2024,28.6
98,98,98,98,98,4057,2B,3B,Stolen Base 3B,665862,Jazz Chisholm Jr.,471911,Carlos Carrasco,650333,Luis Arraez,R,Francisco Alvarez,682626,0,0,1,True,2023-04-09,Stolen,3B,2023,2024,28.6,2024,28.6,2024,28.6,2024,28.6,2024,28.6
99,99,99,99,99,4157,1B,,Caught Stealing 2B,665862,Jazz Chisholm Jr.,641154,Pablo López,624585,Jorge Soler,R,Ryan Jeffers,680777,1,0,1,False,2023-04-05,Caught,2B,2023,2024,28.6,2024,28.6,2024,28.6,2024,28.6,2024,28.6
100,100,100,100,100,4790,1B,2B,Stolen Base 2B,665862,Jazz Chisholm Jr.,623451,Jackson Stephens,542932,Jon Berti,R,Sean Murphy,669221,5,4,5,False,2023-09-16,Stolen,2B,2023,2024,28.6,2024,28.6,2024,28.6,2024,28.6,2024,28.6
101,101,101,101,101,4791,1B,2B,Stolen Base 2B,665862,Jazz Chisholm Jr.,621345,A.J. Minter,542932,Jon Berti,L,Sean Murphy,669221,5,5,7,False,2023-09-16,Stolen,2B,2023,2024,28.6,2024,28.6,2024,28.6,2024,28.6,2024,28.6
102,102,102,102,102,4792,2B,3B,Stolen Base 3B,665862,Jazz Chisholm Jr.,621345,A.J. Minter,542932,Jon Berti,L,Sean Murphy,669221,5,5,7,False,2023-09-16,Stolen,3B,2023,2024,28.6,2024,28.6,2024,28.6,2024,28.6,2024,28.6
103,103,103,103,103,5066,1B,2B,Stolen Base 2B,665862,Jazz Chisholm Jr.,477132,Clayton Kershaw,641658,Garrett Hampson,L,Austin Barnes,605131,1,2,4,False,2023-09-05,Stolen,2B,2023,2024,28.6,2024,28.6,2024,28.6,2024,28.6,2024,28.6
104,104,104,104,104,5130,1B,2B,Stolen Base 2B,665862,Jazz Chisholm Jr.,640448,Kyle Finnegan,650559,Bryan De La Cruz,R,Drew Millas,686452,4,6,9,True,2023-09-03,Stolen,2B,2023,2024,28.6,2024,28.6,2024,28.6,2024,28.6,2024,28.6
105,105,105,105,105,5472,2B,3B,Stolen Base 3B,665862,Jazz Chisholm Jr.,660813,Brusdar Graterol,660821,Jesús Sánchez,R,Will Smith,669257,3,1,9,True,2023-08-19,Stolen,3B,2023,2024,28.6,2024,28.6,2024,28.6,2024,28.6,2024,28.6
106,106,106,106,106,5560,1B,2B,Stolen Base 2B,665862,Jazz Chisholm Jr.,664299,Cristian Javier,669394,Jake Burger,R,Yainer Diaz,673237,3,2,4,False,2023-08-15,Stolen,2B,2023,2024,28.6,2024,28.6,2024,28.6,2024,28.6,2024,28.6
107,107,107,107,107,5797,1B,,Caught Stealing 2B,665862,Jazz Chisholm Jr.,592351,Jon Gray,542932,Jon Berti,R,Austin Hedges,595978,0,3,3,True,2023-08-05,Caught,2B,2023,2024,28.6,2024,28.6,2024,28.6,2024,28.6,2024,28.6
108,108,108,108,108,5898,1B,2B,Stolen Base 2B,665862,Jazz Chisholm Jr.,592836,Taijuan Walker,542932,Jon Berti,R,J.T. Realmuto,592663,2,2,6,False,2023-07-31,Stolen,2B,2023,2024,28.6,2024,28.6,2024,28.6,2024,28.6,2024,28.6
109,109,109,109,109,7660,1B,2B,Stolen Base 2B,665862,Jazz Chisholm Jr.,571656,Buck Farmer,624585,Jorge Soler,R,Curt Casali,592200,1,3,5,False,2023-05-13,Stolen,2B,2023,2024,28.6,2024,28.6,2024,28.6,2024,28.6,2024,28.6
110,110,110,110,110,7727,1B,2B,Stolen Base 2B,665862,Jazz Chisholm Jr.,694297,Brandon Pfaadt,624585,Jorge Soler,R,Gabriel Moreno,672515,0,0,1,True,2023-05-09,Stolen,2B,2023,2024,28.6,2024,28.6,2024,28.6,2024,28.6,2024,28.6
111,111,111,111,111,7728,1B,2B,Stolen Base 2B,665862,Jazz Chisholm Jr.,694297,Brandon Pfaadt,624585,Jorge Soler,R,Gabriel Moreno,672515,1,6,5,True,2023-05-09,Stolen,2B,2023,2024,28.6,2024,28.6,2024,28.6,2024,28.6,2024,28.6
112,112,112,112,112,7897,1B,,Caught Stealing 2B,665862,Jazz Chisholm Jr.,543521,Collin McHugh,624585,Jorge Soler,R,Sean Murphy,669221,4,8,4,False,2023-05-03,Caught,2B,2023,2024,28.6,2024,28.6,2024,28.6,2024,28.6,2024,28.6
113,113,113,113,113,8029,1B,2B,Stolen Base 2B,665862,Jazz Chisholm Jr.,573186,Marcus Stroman,643265,Garrett Cooper,R,Yan Gomes,543228,1,1,6,False,2023-04-28,Stolen,2B,2023,2024,28.6,2024,28.6,2024,28.6,2024,28.6,2024,28.6
114,114,114,114,114,8030,2B,3B,Stolen Base 3B,665862,Jazz Chisholm Jr.,573186,Marcus Stroman,643265,Garrett Cooper,R,Yan Gomes,543228,1,1,6,False,2023-04-28,Stolen,3B,2023,2024,28.6,2024,28.6,2024,28.6,2024,28.6,2024,28.6
115,115,115,115,115,8051,1B,2B,Stolen Base 2B,665862,Jazz Chisholm Jr.,657140,Kyle Wright,643265,Garrett Cooper,R,Chadwick Tromp,644433,0,0,1,True,2023-04-27,Stolen,2B,2023,2024,28.6,2024,28.6,2024,28.6,2024,28.6,2024,28.6
116,116,116,116,116,8053,1B,2B,Stolen Base 2B,665862,Jazz Chisholm Jr.,445926,Jesse Chavez,643265,Garrett Cooper,R,Chadwick Tromp,644433,4,5,9,True,2023-04-27,Stolen,2B,2023,2024,28.6,2024,28.6,2024,28.6,2024,28.6,2024,28.6
117,117,117,117,117,8151,1B,2B,Stolen Base 2B,665862,Jazz Chisholm Jr.,663986,Trevor Stephan,516416,Jean Segura,R,Mike Zunino,572287,4,1,7,True,2023-04-23,Stolen,2B,2023,2024,28.6,2024,28.6,2024,28.6,2024,28.6,2024,28.6
118,118,118,118,118,8236,2B,3B,Stolen Base 3B,665862,Jazz Chisholm Jr.,666808,Camilo Doval,624585,Jorge Soler,R,Joey Bart,663698,1,1,10,False,2023-04-19,Stolen,3B,2023,2024,28.6,2024,28.6,2024,28.6,2024,28.6,2024,28.6
119,119,119,119,119,8257,1B,2B,Stolen Base 2B,665862,Jazz Chisholm Jr.,573124,Taylor Rogers,541645,Avisaíl García,L,Joey Bart,663698,4,2,8,False,2023-04-18,Stolen,2B,2023,2024,28.6,2024,28.6,2024,28.6,2024,28.6,2024,28.6
120,120,120,120,120,8280,1B,2B,Stolen Base 2B,665862,Jazz Chisholm Jr.,657277,Logan Webb,643265,Garrett Cooper,R,Joey Bart,663698,1,3,3,False,2023-04-17,Stolen,2B,2023,2024,28.6,2024,28.6,2024,28.6,2024,28.6,2024,28.6
121,121,121,121,121,8424,1B,2B,Stolen Base 2B,665862,Jazz Chisholm Jr.,605400,Aaron Nola,643265,Garrett Cooper,R,J.T. Realmuto,592663,0,1,3,True,2023-04-11,Stolen,2B,2023,2024,28.6,2024,28.6,2024,28.6,2024,28.6,2024,28.6
122,122,122,122,122,8470,1B,2B,Stolen Base 2B,665862,Jazz Chisholm Jr.,471911,Carlos Carrasco,643265,Garrett Cooper,R,Francisco Alvarez,682626,0,0,1,True,2023-04-09,Stolen,2B,2023,2024,28.6,2024,28.6,2024,28.6,2024,28.6,2024,28.6
123,123,123,123,123,8471,2B,3B,Stolen Base 3B,665862,Jazz Chisholm Jr.,471911,Carlos Carrasco,650333,Luis Arraez,R,Francisco Alvarez,682626,0,0,1,True,2023-04-09,Stolen,3B,2023,2024,28.6,2024,28.6,2024,28.6,2024,28.6,2024,28.6
124,124,124,124,124,8571,1B,,Caught Stealing 2B,665862,Jazz Chisholm Jr.,641154,Pablo López,624585,Jorge Soler,R,Ryan Jeffers,680777,1,0,1,False,2023-04-05,Caught,2B,2023,2024,28.6,2024,28.6,2024,28.6,2024,28.6,2024,28.6
125,125,125,125,125,443,1B,2B,Stolen Base 2B,665862,Jazz Chisholm Jr.,607536,Kyle Freeland,624585,Jorge Soler,L,Elias Díaz,553869,2,2,3,False,2022-06-23,Stolen,2B,2022,2023,28.4,2023,28.4,2023,28.4,2023,28.4,2023,28.4
126,126,126,126,126,454,1B,,Caught Stealing 2B,665862,Jazz Chisholm Jr.,641771,Chad Kuhl,624585,Jorge Soler,R,Elias Díaz,553869,0,1,1,False,2022-06-22,Caught,2B,2022,2023,28.4,2023,28.4,2023,28.4,2023,28.4,2023,28.4
127,127,127,127,127,499,1B,,Caught Stealing 2B,665862,Jazz Chisholm Jr.,605135,Chris Bassitt,542932,Jon Berti,R,Tomás Nido,621512,0,0,6,True,2022-06-19,Caught,2B,2022,2023,28.4,2023,28.4,2023,28.4,2023,28.4,2023,28.4
128,128,128,128,128,520,1B,2B,Stolen Base 2B,665862,Jazz Chisholm Jr.,592836,Taijuan Walker,643265,Garrett Cooper,R,Tomás Nido,621512,3,0,7,True,2022-06-18,Stolen,2B,2022,2023,28.4,2023,28.4,2023,28.4,2023,28.4,2023,28.4
129,129,129,129,129,698,1B,2B,Stolen Base 2B,665862,Jazz Chisholm Jr.,544931,Stephen Strasburg,643265,Garrett Cooper,R,Riley Adams,656180,0,0,1,False,2022-06-09,Stolen,2B,2022,2023,28.4,2023,28.4,2023,28.4,2023,28.4,2023,28.4
130,130,130,130,130,716,1B,,Caught Stealing 2B,665862,Jazz Chisholm Jr.,680686,Josiah Gray,643265,Garrett Cooper,R,Keibert Ruiz,660688,0,0,5,False,2022-06-08,Caught,2B,2022,2023,28.4,2023,28.4,2023,28.4,2023,28.4,2023,28.4
131,131,131,131,131,785,1B,2B,Stolen Base 2B,665862,Jazz Chisholm Jr.,605154,John Brebbia,643265,Garrett Cooper,R,Joey Bart,663698,4,4,5,False,2022-06-04,Stolen,2B,2022,2023,28.4,2023,28.4,2023,28.4,2023,28.4,2023,28.4
132,132,132,132,132,853,1B,2B,Stolen Base 2B,665862,Jazz Chisholm Jr.,453268,Daniel Bard,650559,Bryan De La Cruz,R,Brian Serven,661531,11,12,10,True,2022-06-01,Stolen,2B,2022,2023,28.4,2023,28.4,2023,28.4,2023,28.4,2023,28.4
133,133,133,133,133,856,1B,2B,Stolen Base 2B,665862,Jazz Chisholm Jr.,453268,Daniel Bard,650559,Bryan De La Cruz,R,Brian Serven,661531,11,12,10,True,2022-05-31,Stolen,2B,2022,2023,28.4,2023,28.4,2023,28.4,2023,28.4,2023,28.4
134,134,134,134,134,885,1B,2B,Stolen Base 2B,665862,Jazz Chisholm Jr.,663372,Ryan Feltner,643265,Garrett Cooper,R,Elias Díaz,553869,0,1,3,True,2022-05-30,Stolen,2B,2022,2023,28.4,2023,28.4,2023,28.4,2023,28.4,2023,28.4
135,135,135,135,135,1135,1B,,Caught Stealing 2B,665862,Jazz Chisholm Jr.,592717,Aaron Sanchez,542583,Jesús Aguilar,R,Keibert Ruiz,660688,4,1,2,False,2022-05-16,Caught,2B,2022,2023,28.4,2023,28.4,2023,28.4,2023,28.4,2023,28.4
136,136,136,136,136,1350,1B,2B,Stolen Base 2B,665862,Jazz Chisholm Jr.,472610,Luis García,542583,Jesús Aguilar,R,Jorge Alfaro,595751,2,1,8,True,2022-05-05,Stolen,2B,2022,2023,28.4,2023,28.4,2023,28.4,2023,28.4,2023,28.4
137,137,137,137,137,1381,1B,2B,Stolen Base 2B,665862,Jazz Chisholm Jr.,656686,Corbin Martin,650559,Bryan De La Cruz,R,Carson Kelly,608348,3,5,4,False,2022-05-04,Stolen,2B,2022,2023,28.4,2023,28.4,2023,28.4,2023,28.4,2023,28.4
138,138,138,138,138,1488,1B,,Caught Stealing 2B,665862,Jazz Chisholm Jr.,607200,Erick Fedde,542583,Jesús Aguilar,R,Keibert Ruiz,660688,0,0,1,True,2022-04-27,Caught,2B,2022,2023,28.4,2023,28.4,2023,28.4,2023,28.4,2023,28.4
139,139,139,139,139,1532,1B,2B,Stolen Base 2B,665862,Jazz Chisholm Jr.,693821,Bryce Elder,624585,Jorge Soler,R,Manny Piña,444489,0,0,3,True,2022-04-24,Stolen,2B,2022,2023,28.4,2023,28.4,2023,28.4,2023,28.4,2023,28.4
140,140,140,140,140,1547,2B,3B,Stolen Base 3B,665862,Jazz Chisholm Jr.,666120,Ian Anderson,624585,Jorge Soler,R,Travis d'Arnaud,518595,4,2,5,True,2022-04-23,Stolen,3B,2022,2023,28.4,2023,28.4,2023,28.4,2023,28.4,2023,28.4
141,141,141,141,141,1551,1B,2B,Stolen Base 2B,665862,Jazz Chisholm Jr.,445926,Jesse Chavez,542583,Jesús Aguilar,R,Travis d'Arnaud,518595,7,9,9,True,2022-04-23,Stolen,2B,2022,2023,28.4,2023,28.4,2023,28.4,2023,28.4,2023,28.4
142,142,142,142,142,1605,1B,2B,Stolen Base 2B,665862,Jazz Chisholm Jr.,571945,Miles Mikolas,624585,Jorge Soler,R,Yadier Molina,425877,0,0,3,False,2022-04-20,Stolen,2B,2022,2023,28.4,2023,28.4,2023,28.4,2023,28.4,2023,28.4
