,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year_x,Sprint_x,Current_Year_y,Sprint_y,Current_Year_x.1,Sprint_x.1,Current_Year_y.1,Sprint_y.1,Current_Year_x.2,Sprint_x.2,Current_Year_y.2,Sprint_y.2,Current_Year,Sprint
88,88,88,88,88,88,88,1B,2B,Stolen Base 2B,543281,Josh Harrison,606131,Luis Perdomo,516782,Starling Marte,R,Derek Norris,519083,2,2,5,False,2016-08-09,Stolen,2B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
89,89,89,89,89,89,89,1B,2B,Stolen Base 2B,546318,Odúbel Herrera,523848,José Domínguez,596748,Maikel Franco,R,Derek Norris,519083,5,6,9,True,2016-08-07,Stolen,2B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
90,90,90,90,90,90,90,1B,2B,Stolen Base 2B,514917,César Hernández,523848,José Domínguez,571437,Aaron Altherr,R,Derek Norris,519083,3,4,8,True,2016-08-05,Stolen,2B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
91,91,91,91,91,91,91,2B,3B,Stolen Base 3B,541650,Hernán Pérez,606131,Luis Perdomo,474892,Chris Carter,R,Derek Norris,519083,0,0,4,True,2016-08-02,Stolen,3B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
92,92,92,92,92,92,92,1B,2B,Stolen Base 2B,542340,Jonathan Villar,606131,Luis Perdomo,460075,Ryan Braun,R,Derek Norris,519083,2,3,7,True,2016-08-02,Stolen,2B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
93,93,93,93,93,93,93,1B,2B,Stolen Base 2B,542340,Jonathan Villar,523848,José Domínguez,571697,Scooter Gennett,R,Derek Norris,519083,6,2,7,True,2016-08-01,Stolen,2B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
94,94,94,94,94,94,94,1B,2B,Stolen Base 2B,571740,Billy Hamilton,571473,Buddy Baumann,446359,Zack Cozart,L,Derek Norris,519083,0,6,6,True,2016-07-29,Stolen,2B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
95,95,95,95,95,95,95,1B,2B,Stolen Base 2B,459431,Michael Saunders,488768,Andrew Cashner,431145,Russell Martin,R,Derek Norris,519083,2,1,4,False,2016-07-26,Stolen,2B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
96,96,96,96,96,96,96,1B,2B,Stolen Base 2B,607680,Kevin Pillar,607067,Colin Rea,475253,Justin Smoak,R,Derek Norris,519083,3,0,6,False,2016-07-25,Stolen,2B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
97,97,97,97,97,97,97,1B,2B,Stolen Base 2B,607208,Trea Turner,407819,Matt Thornton,150029,Jayson Werth,L,Derek Norris,519083,6,4,7,False,2016-07-24,Stolen,2B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
98,98,98,98,98,98,98,1B,2B,Stolen Base 2B,543685,Anthony Rendon,488748,Ryan Buchter,572191,Michael A. Taylor,L,Derek Norris,519083,6,6,8,False,2016-07-24,Stolen,2B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
99,99,99,99,99,99,99,1B,2B,Stolen Base 2B,547180,Bryce Harper,606131,Luis Perdomo,467092,Wilson Ramos,R,Derek Norris,519083,2,1,1,False,2016-07-22,Stolen,2B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
100,100,100,100,100,100,100,1B,2B,Stolen Base 2B,425877,Yadier Molina,488768,Andrew Cashner,502054,Tommy Pham,R,Derek Norris,519083,0,2,5,False,2016-07-21,Stolen,2B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
101,101,101,101,101,101,101,1B,2B,Stolen Base 2B,502054,Tommy Pham,518560,Paul Clemens,571757,Jeremy Hazelbaker,R,Derek Norris,519083,1,0,4,False,2016-07-20,Stolen,2B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
102,102,102,102,102,102,102,1B,2B,Stolen Base 2B,453923,Grégor Blanco,534812,Kevin Quackenbush,455369,Ramiro Pena,R,Derek Norris,519083,5,6,10,True,2016-07-16,Stolen,2B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
103,103,103,103,103,103,103,1B,,Caught Stealing 2B,543216,Conor Gillaspie,488768,Andrew Cashner,453923,Grégor Blanco,R,Derek Norris,519083,1,1,2,True,2016-07-15,Caught,2B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
104,104,104,104,104,104,104,1B,2B,Stolen Base 2B,458731,Brett Gardner,488768,Andrew Cashner,435263,Brian McCann,R,Derek Norris,519083,1,1,3,True,2016-07-03,Stolen,2B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
105,105,105,105,105,105,105,1B,2B,Stolen Base 2B,453056,Jacoby Ellsbury,534812,Kevin Quackenbush,458731,Brett Gardner,R,Derek Norris,519083,1,4,9,True,2016-07-03,Stolen,2B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
106,106,106,106,106,106,106,1B,2B,Stolen Base 2B,453056,Jacoby Ellsbury,607067,Colin Rea,458731,Brett Gardner,R,Derek Norris,519083,3,1,2,True,2016-07-01,Stolen,2B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
107,107,107,107,107,107,107,1B,2B,Stolen Base 2B,606299,José Peraza,606131,Luis Perdomo,571466,Tucker Barnhart,R,Derek Norris,519083,2,0,4,False,2016-06-26,Stolen,2B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
108,108,108,108,108,108,108,2B,,Caught Stealing 3B,408252,Brandon Phillips,519141,Drew Pomeranz,457803,Jay Bruce,L,Derek Norris,519083,0,1,4,False,2016-06-25,Caught,3B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
109,109,109,109,109,109,109,1B,2B,Stolen Base 2B,571740,Billy Hamilton,534812,Kevin Quackenbush,571466,Tucker Barnhart,R,Derek Norris,519083,4,6,6,False,2016-06-24,Stolen,2B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
110,110,110,110,110,110,110,2B,3B,Stolen Base 3B,572191,Michael A. Taylor,519141,Drew Pomeranz,150029,Jayson Werth,L,Derek Norris,519083,1,1,3,True,2016-06-19,Stolen,3B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
111,111,111,111,111,111,111,1B,,Caught Stealing 2B,547180,Bryce Harper,519141,Drew Pomeranz,543685,Anthony Rendon,L,Derek Norris,519083,5,3,6,True,2016-06-19,Caught,2B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
112,112,112,112,112,112,112,1B,2B,Stolen Base 2B,572191,Michael A. Taylor,607067,Colin Rea,502517,Daniel Murphy,R,Derek Norris,519083,0,1,1,True,2016-06-18,Stolen,2B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
113,113,113,113,113,113,113,1B,2B,Stolen Base 2B,519184,Ben Revere,607067,Colin Rea,572191,Michael A. Taylor,R,Derek Norris,519083,1,1,6,True,2016-06-18,Stolen,2B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
114,114,114,114,114,114,114,1B,2B,Stolen Base 2B,572191,Michael A. Taylor,453646,Carlos Villanueva,150029,Jayson Werth,R,Derek Norris,519083,3,6,7,True,2016-06-17,Stolen,2B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
115,115,115,115,115,115,115,1B,,Caught Stealing 2B,518934,DJ LeMahieu,453646,Carlos Villanueva,596115,Trevor Story,R,Derek Norris,519083,5,3,7,False,2016-06-11,Caught,2B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
116,116,116,116,116,116,116,1B,,Caught Stealing 2B,453568,Charlie Blackmon,534812,Kevin Quackenbush,518934,DJ LeMahieu,R,Derek Norris,519083,4,3,7,False,2016-06-10,Caught,2B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
117,117,117,117,117,117,117,1B,2B,Stolen Base 2B,596115,Trevor Story,534812,Kevin Quackenbush,467827,Gerardo Parra,R,Derek Norris,519083,4,3,8,False,2016-06-10,Stolen,2B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
118,118,118,118,118,118,118,1B,2B,Stolen Base 2B,605480,Mallex Smith,607067,Colin Rea,542255,Ender Inciarte,R,Derek Norris,519083,1,1,3,True,2016-06-07,Stolen,2B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
119,119,119,119,119,119,119,1B,2B,Stolen Base 2B,453568,Charlie Blackmon,543272,Brad Hand,571448,Nolan Arenado,L,Derek Norris,519083,2,7,7,True,2016-06-05,Stolen,2B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
120,120,120,120,120,120,120,1B,2B,Stolen Base 2B,571448,Nolan Arenado,543272,Brad Hand,471865,Carlos González,L,Derek Norris,519083,2,8,7,True,2016-06-05,Stolen,2B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
121,121,121,121,121,121,121,1B,,Caught Stealing 2B,596115,Trevor Story,519141,Drew Pomeranz,467827,Gerardo Parra,L,Derek Norris,519083,4,0,7,True,2016-06-03,Caught,2B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
122,122,122,122,122,122,122,1B,2B,Stolen Base 2B,493114,Norichika Aoki,407819,Matt Thornton,429711,Franklin Gutierrez,L,Derek Norris,519083,12,16,7,True,2016-06-02,Stolen,2B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
123,123,123,123,123,123,123,1B,2B,Stolen Base 2B,456422,Michael Bourn,606131,Luis Perdomo,502671,Paul Goldschmidt,R,Derek Norris,519083,7,1,4,False,2016-05-28,Stolen,2B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
124,124,124,124,124,124,124,2B,3B,Stolen Base 3B,572008,Chris Owings,407819,Matt Thornton,430001,Rickie Weeks Jr.,L,Derek Norris,519083,8,4,7,False,2016-05-28,Stolen,3B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
125,125,125,125,125,125,125,1B,2B,Stolen Base 2B,502671,Paul Goldschmidt,407845,Fernando Rodney,571875,Jake Lamb,R,Derek Norris,519083,8,4,8,False,2016-05-28,Stolen,2B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
126,126,126,126,126,126,126,1B,2B,Stolen Base 2B,622110,Matt Duffy,448306,James Shields,474832,Brandon Belt,R,Derek Norris,519083,2,0,6,False,2016-05-25,Stolen,2B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
127,127,127,127,127,127,127,2B,3B,Stolen Base 3B,622110,Matt Duffy,448306,James Shields,592620,Jarrett Parker,R,Derek Norris,519083,2,0,6,False,2016-05-25,Stolen,3B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
128,128,128,128,128,128,128,1B,2B,Stolen Base 2B,543063,Brandon Crawford,448306,James Shields,592620,Jarrett Parker,R,Derek Norris,519083,2,0,6,False,2016-05-25,Stolen,2B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
129,129,129,129,129,129,129,1B,,Caught Stealing 2B,608369,Corey Seager,543506,Brandon Maurer,435062,Howie Kendrick,R,Derek Norris,519083,5,6,8,True,2016-05-20,Caught,2B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
130,130,130,130,130,130,130,1B,2B,Stolen Base 2B,452655,Denard Span,519141,Drew Pomeranz,605412,Joe Panik,L,Derek Norris,519083,1,0,3,True,2016-05-18,Stolen,2B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
131,131,131,131,131,131,131,1B,2B,Stolen Base 2B,452655,Denard Span,607067,Colin Rea,457763,Buster Posey,R,Derek Norris,519083,0,0,1,True,2016-05-17,Stolen,2B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
132,132,132,132,132,132,132,1B,2B,Stolen Base 2B,434636,Ángel Pagán,607067,Colin Rea,452655,Denard Span,R,Derek Norris,519083,0,3,2,True,2016-05-17,Stolen,2B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
133,133,133,133,133,133,133,1B,,Caught Stealing 2B,622110,Matt Duffy,453646,Carlos Villanueva,457763,Buster Posey,R,Derek Norris,519083,0,4,7,True,2016-05-17,Caught,2B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
134,134,134,134,134,134,134,1B,,Caught Stealing 2B,450314,Ben Zobrist,607067,Colin Rea,518792,Jason Heyward,R,Derek Norris,519083,2,2,2,False,2016-05-11,Caught,2B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
135,135,135,135,135,135,135,1B,,Caught Stealing 2B,450314,Ben Zobrist,607067,Colin Rea,518792,Jason Heyward,R,Derek Norris,519083,2,2,2,False,2016-05-09,Caught,2B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
136,136,136,136,136,136,136,1B,2B,Stolen Base 2B,431151,David Wright,543272,Brad Hand,624424,Michael Conforto,L,Derek Norris,519083,3,4,7,True,2016-05-07,Stolen,2B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
137,137,137,137,137,137,137,1B,2B,Stolen Base 2B,596115,Trevor Story,488768,Andrew Cashner,471865,Carlos González,R,Derek Norris,519083,0,3,2,True,2016-05-03,Stolen,2B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
138,138,138,138,138,138,138,1B,,Caught Stealing 2B,467827,Gerardo Parra,488768,Andrew Cashner,448602,Mark Reynolds,R,Derek Norris,519083,0,3,3,True,2016-05-03,Caught,2B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
139,139,139,139,139,139,139,1B,2B,Stolen Base 2B,518934,DJ LeMahieu,448306,James Shields,453568,Charlie Blackmon,R,Derek Norris,519083,2,0,3,True,2016-05-02,Stolen,2B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
140,140,140,140,140,140,140,2B,,Caught Stealing 3B,518934,DJ LeMahieu,448306,James Shields,471865,Carlos González,R,Derek Norris,519083,2,1,5,True,2016-05-02,Caught,3B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
141,141,141,141,141,141,141,1B,,Caught Stealing 2B,572039,Stephen Piscotty,570714,César Vargas,407812,Matt Holliday,R,Derek Norris,519083,1,0,3,True,2016-04-23,Caught,2B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
142,142,142,142,142,142,142,1B,2B,Stolen Base 2B,457705,Andrew McCutchen,607067,Colin Rea,501896,David Freese,R,Derek Norris,519083,0,1,1,True,2016-04-19,Stolen,2B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
143,143,143,143,143,143,143,1B,2B,Stolen Base 2B,516782,Starling Marte,607067,Colin Rea,465041,Francisco Cervelli,R,Derek Norris,519083,0,2,3,True,2016-04-19,Stolen,2B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
144,144,144,144,144,144,144,1B,2B,Stolen Base 2B,570256,Gregory Polanco,607067,Colin Rea,543281,Josh Harrison,R,Derek Norris,519083,0,2,4,True,2016-04-19,Stolen,2B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
145,145,145,145,145,145,145,1B,2B,Stolen Base 2B,571875,Jake Lamb,407845,Fernando Rodney,594838,Phil Gosselin,R,Derek Norris,519083,2,3,9,True,2016-04-15,Stolen,2B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
146,146,146,146,146,146,146,2B,,Caught Stealing 3B,514917,César Hernández,519141,Drew Pomeranz,596748,Maikel Franco,L,Derek Norris,519083,1,0,3,False,2016-04-14,Caught,3B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
147,147,147,147,147,147,147,1B,2B,Stolen Base 2B,546318,Odúbel Herrera,519141,Drew Pomeranz,596748,Maikel Franco,L,Derek Norris,519083,1,0,6,False,2016-04-14,Stolen,2B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
148,148,148,148,148,148,148,1B,2B,Stolen Base 2B,592626,Joc Pederson,407845,Fernando Rodney,605131,Austin Barnes,R,Derek Norris,519083,0,3,9,True,2016-04-05,Stolen,2B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
149,149,149,149,149,149,149,1B,2B,Stolen Base 2B,457706,Austin Jackson,534812,Kevin Quackenbush,488671,Alex Avila,R,Derek Norris,519083,0,3,4,True,2016-04-01,Stolen,2B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
150,150,150,150,150,150,150,1B,,Caught Stealing 2B,594809,Adam Eaton,488748,Ryan Buchter,276519,Jimmy Rollins,L,Derek Norris,519083,0,3,5,True,2016-04-01,Caught,2B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
151,151,151,151,151,151,151,1B,2B,Stolen Base 2B,434636,Ángel Pagán,599998,Leonel Campos,518516,Madison Bumgarner,R,Derek Norris,519083,1,6,5,True,2016-09-24,Stolen,2B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
152,152,152,152,152,152,152,1B,2B,Stolen Base 2B,456488,Eduardo Núñez,543506,Brandon Maurer,605412,Joe Panik,R,Derek Norris,519083,6,6,9,True,2016-09-24,Stolen,2B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
153,153,153,153,153,153,153,1B,2B,Stolen Base 2B,518934,DJ LeMahieu,543184,Christian Friedrich,471865,Carlos González,L,Derek Norris,519083,0,2,1,False,2016-09-16,Stolen,2B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
154,154,154,154,154,154,154,1B,2B,Stolen Base 2B,452254,Hunter Pence,543272,Brad Hand,474832,Brandon Belt,L,Derek Norris,519083,1,3,7,False,2016-09-14,Stolen,2B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
155,155,155,155,155,155,155,2B,3B,Stolen Base 3B,455759,Chris Young,453646,Carlos Villanueva,456030,Dustin Pedroia,R,Derek Norris,519083,2,5,4,True,2016-09-07,Stolen,3B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
156,156,156,156,156,156,156,1B,2B,Stolen Base 2B,543768,Travis Shaw,453646,Carlos Villanueva,456030,Dustin Pedroia,R,Derek Norris,519083,2,5,4,True,2016-09-07,Stolen,2B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
157,157,157,157,157,157,157,1B,2B,Stolen Base 2B,542255,Ender Inciarte,518560,Paul Clemens,611177,Adonis García,R,Derek Norris,519083,0,0,1,False,2016-08-31,Stolen,2B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
158,158,158,158,158,158,158,2B,3B,Stolen Base 3B,542255,Ender Inciarte,518560,Paul Clemens,518692,Freddie Freeman,R,Derek Norris,519083,0,0,1,False,2016-08-31,Stolen,3B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
159,159,159,159,159,159,159,2B,3B,Stolen Base 3B,516416,Jean Segura,543272,Brad Hand,571875,Jake Lamb,L,Derek Norris,519083,1,2,7,True,2016-08-19,Stolen,3B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
160,160,160,160,160,160,160,1B,2B,Stolen Base 2B,502671,Paul Goldschmidt,543272,Brad Hand,571875,Jake Lamb,L,Derek Norris,519083,1,2,7,True,2016-08-19,Stolen,2B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
161,161,161,161,161,161,161,2B,3B,Stolen Base 2B,502671,Paul Goldschmidt,543272,Brad Hand,571875,Jake Lamb,L,Derek Norris,519083,1,2,7,True,2016-08-19,Stolen,2B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
162,162,162,162,162,162,162,1B,2B,Stolen Base 2B,516416,Jean Segura,543506,Brandon Maurer,502671,Paul Goldschmidt,R,Derek Norris,519083,2,4,8,True,2016-08-19,Stolen,2B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
163,163,163,163,163,163,163,2B,3B,Stolen Base 3B,594838,Phil Gosselin,534812,Kevin Quackenbush,456422,Michael Bourn,R,Derek Norris,519083,4,4,10,True,2016-08-19,Stolen,3B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
164,164,164,164,164,164,164,1B,2B,Stolen Base 2B,516416,Jean Segura,534812,Kevin Quackenbush,456422,Michael Bourn,R,Derek Norris,519083,4,4,10,True,2016-08-19,Stolen,2B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
165,165,165,165,165,165,165,1B,2B,Stolen Base 2B,502671,Paul Goldschmidt,518560,Paul Clemens,630111,Yasmany Tomás,R,Derek Norris,519083,5,2,5,True,2016-08-18,Stolen,2B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
166,166,166,166,166,166,166,1B,2B,Stolen Base 2B,430001,Rickie Weeks Jr.,488748,Ryan Buchter,516416,Jean Segura,L,Derek Norris,519083,6,6,8,True,2016-08-18,Stolen,2B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
167,167,167,167,167,167,167,1B,2B,Stolen Base 2B,595281,Kevin Kiermaier,606131,Luis Perdomo,446334,Evan Longoria,R,Derek Norris,519083,0,1,1,False,2016-08-15,Stolen,2B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
168,168,168,168,168,168,168,1B,2B,Stolen Base 2B,595281,Kevin Kiermaier,606131,Luis Perdomo,446334,Evan Longoria,R,Derek Norris,519083,3,1,2,False,2016-08-15,Stolen,2B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
169,169,169,169,169,169,169,1B,2B,Stolen Base 2B,545338,Nick Franklin,606131,Luis Perdomo,572816,Corey Dickerson,R,Derek Norris,519083,3,1,6,False,2016-08-15,Stolen,2B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
170,170,170,170,170,170,170,1B,2B,Stolen Base 2B,408314,José Reyes,523848,José Domínguez,571841,Ty Kelly,R,Derek Norris,519083,3,0,8,False,2016-08-14,Stolen,2B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
171,171,171,171,171,171,171,3B,,Caught Stealing Home,518700,Eric Fryer,543184,Christian Friedrich,516782,Starling Marte,L,Derek Norris,519083,4,0,4,False,2016-08-11,Caught,Home,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
172,172,172,172,172,172,172,1B,2B,Caught Stealing Home,543281,Josh Harrison,543184,Christian Friedrich,516782,Starling Marte,L,Derek Norris,519083,4,0,4,False,2016-08-11,Caught,Home,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
173,173,173,173,173,173,173,1B,2B,Stolen Base 2B,543281,Josh Harrison,606131,Luis Perdomo,516782,Starling Marte,R,Derek Norris,519083,2,2,5,False,2016-08-09,Stolen,2B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
174,174,174,174,174,174,174,1B,2B,Stolen Base 2B,546318,Odúbel Herrera,523848,José Domínguez,596748,Maikel Franco,R,Derek Norris,519083,5,6,9,True,2016-08-07,Stolen,2B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
175,175,175,175,175,175,175,1B,2B,Stolen Base 2B,514917,César Hernández,523848,José Domínguez,571437,Aaron Altherr,R,Derek Norris,519083,3,4,8,True,2016-08-05,Stolen,2B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
176,176,176,176,176,176,176,2B,3B,Stolen Base 3B,541650,Hernán Pérez,606131,Luis Perdomo,474892,Chris Carter,R,Derek Norris,519083,0,0,4,True,2016-08-02,Stolen,3B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
177,177,177,177,177,177,177,1B,2B,Stolen Base 2B,542340,Jonathan Villar,606131,Luis Perdomo,460075,Ryan Braun,R,Derek Norris,519083,2,3,7,True,2016-08-02,Stolen,2B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
