,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year_x,Sprint_x,Current_Year_y,Sprint_y,Current_Year_x.1,Sprint_x.1,Current_Year_y.1,Sprint_y.1,Current_Year,Sprint
99,99,99,99,99,908,1B,2B,Stolen Base 2B,664238,Dylan Moore,676596,Josh Fleming,641487,J.P. Crawford,L,Mike Zunino,572287,0,1,3,True,2021-08-04,Stolen,2B,2021,2022,28.3,2022,28.3,2022,28.3,2022,28.3,2022,28.3
100,100,100,100,100,964,1B,2B,Stolen Base 2B,664238,Dylan Moore,623454,Drew Anderson,641487,J.P. Crawford,R,Jonah Heim,641680,0,2,5,True,2021-07-31,Stolen,2B,2021,2022,28.3,2022,28.3,2022,28.3,2022,28.3,2022,28.3
101,101,101,101,101,1068,1B,2B,Stolen Base 2B,664238,Dylan Moore,518617,Jake Diekman,643418,Shed Long Jr.,L,Sean Murphy,669221,4,3,7,False,2021-07-23,Stolen,2B,2021,2022,28.3,2022,28.3,2022,28.3,2022,28.3,2022,28.3
102,102,102,102,102,1284,1B,2B,Stolen Base 2B,664238,Dylan Moore,458677,Justin Wilson,641343,Jake Bauers,L,Gary Sánchez,596142,3,0,7,False,2021-07-08,Stolen,2B,2021,2022,28.3,2022,28.3,2022,28.3,2022,28.3,2022,28.3
103,103,103,103,103,1410,1B,2B,Stolen Base 2B,664238,Dylan Moore,663423,Trent Thornton,666211,Taylor Trammell,R,Reese McGuire,624512,3,4,4,True,2021-06-30,Stolen,2B,2021,2022,28.3,2022,28.3,2022,28.3,2022,28.3,2022,28.3
104,104,104,104,104,1503,1B,2B,Stolen Base 2B,664238,Dylan Moore,614179,José Ruiz,641584,Jake Fraley,R,Zack Collins,641470,1,5,6,True,2021-06-25,Stolen,2B,2021,2022,28.3,2022,28.3,2022,28.3,2022,28.3,2022,28.3
105,105,105,105,105,1504,1B,2B,Stolen Base 2B,664238,Dylan Moore,641420,Zack Burdi,641584,Jake Fraley,R,Zack Collins,641470,1,7,7,True,2021-06-25,Stolen,2B,2021,2022,28.3,2022,28.3,2022,28.3,2022,28.3,2022,28.3
106,106,106,106,106,1637,1B,2B,Stolen Base 2B,664238,Dylan Moore,448179,Rich Hill,641343,Jake Bauers,L,Mike Zunino,572287,0,0,2,False,2021-06-17,Stolen,2B,2021,2022,28.3,2022,28.3,2022,28.3,2022,28.3,2022,28.3
107,107,107,107,107,1699,1B,,Caught Stealing 2B,664238,Dylan Moore,669456,Shane Bieber,643418,Shed Long Jr.,R,Austin Hedges,595978,0,3,3,True,2021-06-13,Caught,2B,2021,2022,28.3,2022,28.3,2022,28.3,2022,28.3,2022,28.3
108,108,108,108,108,1721,2B,3B,Stolen Base 3B,664238,Dylan Moore,663986,Trevor Stephan,608596,Tom Murphy,R,René Rivera,425784,0,3,5,True,2021-06-12,Stolen,3B,2021,2022,28.3,2022,28.3,2022,28.3,2022,28.3,2022,28.3
109,109,109,109,109,2120,1B,2B,Stolen Base 2B,664238,Dylan Moore,661403,Emmanuel Clase,592530,José Marmolejos,R,Austin Hedges,595978,3,2,8,False,2021-05-16,Stolen,2B,2021,2022,28.3,2022,28.3,2022,28.3,2022,28.3,2022,28.3
110,110,110,110,110,2161,2B,3B,Stolen Base 3B,664238,Dylan Moore,650644,Aaron Civale,620443,Luis Torrens,R,Austin Hedges,595978,4,1,7,False,2021-05-14,Stolen,3B,2021,2022,28.3,2022,28.3,2022,28.3,2022,28.3,2022,28.3
111,111,111,111,111,2346,1B,2B,Stolen Base 2B,664238,Dylan Moore,605164,Dylan Bundy,641487,J.P. Crawford,R,Max Stassi,545358,1,0,4,False,2021-05-02,Stolen,2B,2021,2022,28.3,2022,28.3,2022,28.3,2022,28.3,2022,28.3
112,112,112,112,112,2392,2B,3B,Stolen Base 3B,664238,Dylan Moore,448855,Junior Guerra,641487,J.P. Crawford,R,Kurt Suzuki,435559,5,3,6,False,2021-04-30,Stolen,3B,2021,2022,28.3,2022,28.3,2022,28.3,2022,28.3,2022,28.3
113,113,113,113,113,2507,1B,2B,Stolen Base 2B,664238,Dylan Moore,527048,Martín Pérez,664059,Sam Haggerty,L,Christian Vázquez,543877,3,1,4,True,2021-04-23,Stolen,2B,2021,2022,28.3,2022,28.3,2022,28.3,2022,28.3,2022,28.3
114,114,114,114,114,2560,1B,2B,Stolen Base 2B,664238,Dylan Moore,624647,Victor González,641487,J.P. Crawford,L,Austin Barnes,605131,0,1,8,False,2021-04-20,Stolen,2B,2021,2022,28.3,2022,28.3,2022,28.3,2022,28.3,2022,28.3
115,115,115,115,115,2782,1B,2B,Stolen Base 2B,664238,Dylan Moore,607074,Carlos Rodón,608596,Tom Murphy,L,Yasmani Grandal,518735,0,4,4,False,2021-04-05,Stolen,2B,2021,2022,28.3,2022,28.3,2022,28.3,2022,28.3,2022,28.3
116,116,116,116,116,2808,1B,2B,Stolen Base 2B,664238,Dylan Moore,657277,Logan Webb,641584,Jake Fraley,R,Curt Casali,592200,3,0,6,False,2021-04-03,Stolen,2B,2021,2022,28.3,2022,28.3,2022,28.3,2022,28.3,2022,28.3
117,117,117,117,117,2115,1B,2B,Stolen Base 2B,664238,Dylan Moore,663804,Jackson Kowar,641487,J.P. Crawford,R,Sebastián  Rivero,665861,0,2,2,True,2021-09-19,Stolen,2B,2021,2022,28.3,2022,28.3,2022,28.3,2022,28.3,2022,28.3
118,118,118,118,118,2136,1B,,Caught Stealing 2B,664238,Dylan Moore,663460,Kris Bubic,571745,Mitch Haniger,L,Salvador Perez,521692,2,0,3,True,2021-09-18,Caught,2B,2021,2022,28.3,2022,28.3,2022,28.3,2022,28.3,2022,28.3
119,119,119,119,119,2240,1B,2B,Stolen Base 2B,664238,Dylan Moore,518516,Madison Bumgarner,641487,J.P. Crawford,L,Carson Kelly,608348,3,2,2,False,2021-09-10,Stolen,2B,2021,2022,28.3,2022,28.3,2022,28.3,2022,28.3,2022,28.3
120,120,120,120,120,2241,1B,2B,Stolen Base 2B,664238,Dylan Moore,518516,Madison Bumgarner,571745,Mitch Haniger,L,Carson Kelly,608348,3,3,5,False,2021-09-10,Stolen,2B,2021,2022,28.3,2022,28.3,2022,28.3,2022,28.3,2022,28.3
121,121,121,121,121,2310,1B,,Caught Stealing 2B,664238,Dylan Moore,573009,Joe Mantiply,620443,Luis Torrens,L,Daulton Varsho,662139,3,3,10,True,2021-09-05,Caught,2B,2021,2022,28.3,2022,28.3,2022,28.3,2022,28.3,2022,28.3
122,122,122,122,122,2648,1B,2B,Stolen Base 2B,664238,Dylan Moore,571927,Steven Matz,663728,Cal Raleigh,L,Alejandro Kirk,672386,1,3,2,False,2021-08-15,Stolen,2B,2021,2022,28.3,2022,28.3,2022,28.3,2022,28.3,2022,28.3
123,123,123,123,123,2832,1B,2B,Stolen Base 2B,664238,Dylan Moore,676596,Josh Fleming,641487,J.P. Crawford,L,Mike Zunino,572287,0,1,3,True,2021-08-04,Stolen,2B,2021,2022,28.3,2022,28.3,2022,28.3,2022,28.3,2022,28.3
124,124,124,124,124,2888,1B,2B,Stolen Base 2B,664238,Dylan Moore,623454,Drew Anderson,641487,J.P. Crawford,R,Jonah Heim,641680,0,2,5,True,2021-07-31,Stolen,2B,2021,2022,28.3,2022,28.3,2022,28.3,2022,28.3,2022,28.3
125,125,125,125,125,2992,1B,2B,Stolen Base 2B,664238,Dylan Moore,518617,Jake Diekman,643418,Shed Long Jr.,L,Sean Murphy,669221,4,3,7,False,2021-07-23,Stolen,2B,2021,2022,28.3,2022,28.3,2022,28.3,2022,28.3,2022,28.3
126,126,126,126,126,3208,1B,2B,Stolen Base 2B,664238,Dylan Moore,458677,Justin Wilson,641343,Jake Bauers,L,Gary Sánchez,596142,3,0,7,False,2021-07-08,Stolen,2B,2021,2022,28.3,2022,28.3,2022,28.3,2022,28.3,2022,28.3
127,127,127,127,127,3334,1B,2B,Stolen Base 2B,664238,Dylan Moore,663423,Trent Thornton,666211,Taylor Trammell,R,Reese McGuire,624512,3,4,4,True,2021-06-30,Stolen,2B,2021,2022,28.3,2022,28.3,2022,28.3,2022,28.3,2022,28.3
128,128,128,128,128,3427,1B,2B,Stolen Base 2B,664238,Dylan Moore,614179,José Ruiz,641584,Jake Fraley,R,Zack Collins,641470,1,5,6,True,2021-06-25,Stolen,2B,2021,2022,28.3,2022,28.3,2022,28.3,2022,28.3,2022,28.3
129,129,129,129,129,3428,1B,2B,Stolen Base 2B,664238,Dylan Moore,641420,Zack Burdi,641584,Jake Fraley,R,Zack Collins,641470,1,7,7,True,2021-06-25,Stolen,2B,2021,2022,28.3,2022,28.3,2022,28.3,2022,28.3,2022,28.3
130,130,130,130,130,3561,1B,2B,Stolen Base 2B,664238,Dylan Moore,448179,Rich Hill,641343,Jake Bauers,L,Mike Zunino,572287,0,0,2,False,2021-06-17,Stolen,2B,2021,2022,28.3,2022,28.3,2022,28.3,2022,28.3,2022,28.3
131,131,131,131,131,3623,1B,,Caught Stealing 2B,664238,Dylan Moore,669456,Shane Bieber,643418,Shed Long Jr.,R,Austin Hedges,595978,0,3,3,True,2021-06-13,Caught,2B,2021,2022,28.3,2022,28.3,2022,28.3,2022,28.3,2022,28.3
132,132,132,132,132,3645,2B,3B,Stolen Base 3B,664238,Dylan Moore,663986,Trevor Stephan,608596,Tom Murphy,R,René Rivera,425784,0,3,5,True,2021-06-12,Stolen,3B,2021,2022,28.3,2022,28.3,2022,28.3,2022,28.3,2022,28.3
133,133,133,133,133,4044,1B,2B,Stolen Base 2B,664238,Dylan Moore,661403,Emmanuel Clase,592530,José Marmolejos,R,Austin Hedges,595978,3,2,8,False,2021-05-16,Stolen,2B,2021,2022,28.3,2022,28.3,2022,28.3,2022,28.3,2022,28.3
134,134,134,134,134,4085,2B,3B,Stolen Base 3B,664238,Dylan Moore,650644,Aaron Civale,620443,Luis Torrens,R,Austin Hedges,595978,4,1,7,False,2021-05-14,Stolen,3B,2021,2022,28.3,2022,28.3,2022,28.3,2022,28.3,2022,28.3
135,135,135,135,135,4270,1B,2B,Stolen Base 2B,664238,Dylan Moore,605164,Dylan Bundy,641487,J.P. Crawford,R,Max Stassi,545358,1,0,4,False,2021-05-02,Stolen,2B,2021,2022,28.3,2022,28.3,2022,28.3,2022,28.3,2022,28.3
136,136,136,136,136,4316,2B,3B,Stolen Base 3B,664238,Dylan Moore,448855,Junior Guerra,641487,J.P. Crawford,R,Kurt Suzuki,435559,5,3,6,False,2021-04-30,Stolen,3B,2021,2022,28.3,2022,28.3,2022,28.3,2022,28.3,2022,28.3
137,137,137,137,137,4431,1B,2B,Stolen Base 2B,664238,Dylan Moore,527048,Martín Pérez,664059,Sam Haggerty,L,Christian Vázquez,543877,3,1,4,True,2021-04-23,Stolen,2B,2021,2022,28.3,2022,28.3,2022,28.3,2022,28.3,2022,28.3
138,138,138,138,138,4484,1B,2B,Stolen Base 2B,664238,Dylan Moore,624647,Victor González,641487,J.P. Crawford,L,Austin Barnes,605131,0,1,8,False,2021-04-20,Stolen,2B,2021,2022,28.3,2022,28.3,2022,28.3,2022,28.3,2022,28.3
139,139,139,139,139,4706,1B,2B,Stolen Base 2B,664238,Dylan Moore,607074,Carlos Rodón,608596,Tom Murphy,L,Yasmani Grandal,518735,0,4,4,False,2021-04-05,Stolen,2B,2021,2022,28.3,2022,28.3,2022,28.3,2022,28.3,2022,28.3
140,140,140,140,140,4732,1B,2B,Stolen Base 2B,664238,Dylan Moore,657277,Logan Webb,641584,Jake Fraley,R,Curt Casali,592200,3,0,6,False,2021-04-03,Stolen,2B,2021,2022,28.3,2022,28.3,2022,28.3,2022,28.3,2022,28.3
141,141,141,141,141,585,1B,2B,Stolen Base 2B,664238,Dylan Moore,606965,Chris Devenski,677594,Julio Rodríguez,R,René Pinto,650907,2,4,7,True,2023-09-08,Stolen,2B,2023,2024,28.0,2024,28.0,2024,28.0,2024,28.0,2024,28.0
142,142,142,142,142,658,1B,2B,Stolen Base 2B,664238,Dylan Moore,664747,Alexis Díaz,645801,Mike Ford,R,Tyler Stephenson,663886,6,6,9,True,2023-09-05,Stolen,2B,2023,2024,28.0,2024,28.0,2024,28.0,2024,28.0,2024,28.0
143,143,143,143,143,801,2B,3B,Stolen Base 3B,664238,Dylan Moore,666204,Dany Jiménez,553993,Eugenio Suárez,R,Carlos Pérez,542208,5,4,7,False,2023-08-30,Stolen,3B,2023,2024,28.0,2024,28.0,2024,28.0,2024,28.0,2024,28.0
144,144,144,144,144,836,1B,2B,Stolen Base 2B,664238,Dylan Moore,666205,Kyle Muller,676609,José Caballero,L,Shea Langeliers,669127,4,0,3,False,2023-08-28,Stolen,2B,2023,2024,28.0,2024,28.0,2024,28.0,2024,28.0,2024,28.0
145,145,145,145,145,1104,1B,2B,Stolen Base 2B,664238,Dylan Moore,669395,Dylan Coleman,553993,Eugenio Suárez,R,Salvador Perez,521692,4,4,8,True,2023-08-16,Stolen,2B,2023,2024,28.0,2024,28.0,2024,28.0,2024,28.0,2024,28.0
146,146,146,146,146,1624,1B,2B,Stolen Base 2B,664238,Dylan Moore,605447,Jordan Romano,543939,Kolten Wong,R,Alejandro Kirk,672386,3,4,9,False,2023-07-23,Stolen,2B,2023,2024,28.0,2024,28.0,2024,28.0,2024,28.0,2024,28.0
147,147,147,147,147,2223,1B,2B,Stolen Base 2B,664238,Dylan Moore,642585,Félix Bautista,606192,Teoscar Hernández,R,Anthony Bemboom,621532,3,2,9,True,2023-06-25,Stolen,2B,2023,2024,28.0,2024,28.0,2024,28.0,2024,28.0,2024,28.0
148,148,148,148,148,2385,1B,,Caught Stealing 2B,664238,Dylan Moore,608337,Lucas Giolito,676609,José Caballero,R,Seby Zavala,664874,2,1,2,False,2023-06-17,Caught,2B,2023,2024,28.0,2024,28.0,2024,28.0,2024,28.0,2024,28.0
149,149,149,149,149,4999,1B,2B,Stolen Base 2B,664238,Dylan Moore,606965,Chris Devenski,677594,Julio Rodríguez,R,René Pinto,650907,2,4,7,True,2023-09-08,Stolen,2B,2023,2024,28.0,2024,28.0,2024,28.0,2024,28.0,2024,28.0
150,150,150,150,150,5072,1B,2B,Stolen Base 2B,664238,Dylan Moore,664747,Alexis Díaz,645801,Mike Ford,R,Tyler Stephenson,663886,6,6,9,True,2023-09-05,Stolen,2B,2023,2024,28.0,2024,28.0,2024,28.0,2024,28.0,2024,28.0
151,151,151,151,151,5215,2B,3B,Stolen Base 3B,664238,Dylan Moore,666204,Dany Jiménez,553993,Eugenio Suárez,R,Carlos Pérez,542208,5,4,7,False,2023-08-30,Stolen,3B,2023,2024,28.0,2024,28.0,2024,28.0,2024,28.0,2024,28.0
152,152,152,152,152,5250,1B,2B,Stolen Base 2B,664238,Dylan Moore,666205,Kyle Muller,676609,José Caballero,L,Shea Langeliers,669127,4,0,3,False,2023-08-28,Stolen,2B,2023,2024,28.0,2024,28.0,2024,28.0,2024,28.0,2024,28.0
153,153,153,153,153,5518,1B,2B,Stolen Base 2B,664238,Dylan Moore,669395,Dylan Coleman,553993,Eugenio Suárez,R,Salvador Perez,521692,4,4,8,True,2023-08-16,Stolen,2B,2023,2024,28.0,2024,28.0,2024,28.0,2024,28.0,2024,28.0
154,154,154,154,154,6038,1B,2B,Stolen Base 2B,664238,Dylan Moore,605447,Jordan Romano,543939,Kolten Wong,R,Alejandro Kirk,672386,3,4,9,False,2023-07-23,Stolen,2B,2023,2024,28.0,2024,28.0,2024,28.0,2024,28.0,2024,28.0
155,155,155,155,155,6637,1B,2B,Stolen Base 2B,664238,Dylan Moore,642585,Félix Bautista,606192,Teoscar Hernández,R,Anthony Bemboom,621532,3,2,9,True,2023-06-25,Stolen,2B,2023,2024,28.0,2024,28.0,2024,28.0,2024,28.0,2024,28.0
156,156,156,156,156,6799,1B,,Caught Stealing 2B,664238,Dylan Moore,608337,Lucas Giolito,676609,José Caballero,R,Seby Zavala,664874,2,1,2,False,2023-06-17,Caught,2B,2023,2024,28.0,2024,28.0,2024,28.0,2024,28.0,2024,28.0
157,157,157,157,157,99,1B,2B,Stolen Base 2B,664238,Dylan Moore,643256,Adam Cimber,664034,Ty France,R,Gabriel Moreno,672515,4,5,7,False,2022-07-10,Stolen,2B,2022,2023,27.7,2023,27.7,2023,27.7,2023,27.7,2023,27.7
158,158,158,158,158,220,1B,,Caught Stealing 2B,664238,Dylan Moore,605182,Mike Clevinger,664059,Sam Haggerty,R,Jorge Alfaro,595751,1,4,6,True,2022-07-05,Caught,2B,2022,2023,27.7,2023,27.7,2023,27.7,2023,27.7,2023,27.7
159,159,159,159,159,398,1B,2B,Stolen Base 2B,664238,Dylan Moore,605151,Archie Bradley,641487,J.P. Crawford,R,Max Stassi,545358,2,1,6,True,2022-06-25,Stolen,2B,2022,2023,27.7,2023,27.7,2023,27.7,2023,27.7,2023,27.7
160,160,160,160,160,524,1B,2B,Stolen Base 2B,664238,Dylan Moore,571901,Aaron Loup,647351,Abraham Toro,L,Kurt Suzuki,435559,1,2,7,False,2022-06-18,Stolen,2B,2022,2023,27.7,2023,27.7,2023,27.7,2023,27.7,2023,27.7
161,161,161,161,161,572,1B,2B,Stolen Base 2B,664238,Dylan Moore,657746,Joe Ryan,664059,Sam Haggerty,R,Ryan Jeffers,680777,2,0,5,False,2022-06-14,Stolen,2B,2022,2023,27.7,2023,27.7,2023,27.7,2023,27.7,2023,27.7
162,162,162,162,162,573,1B,2B,Stolen Base 2B,664238,Dylan Moore,663558,Jovani Moran,664059,Sam Haggerty,L,Ryan Jeffers,680777,5,0,7,False,2022-06-14,Stolen,2B,2022,2023,27.7,2023,27.7,2023,27.7,2023,27.7,2023,27.7
163,163,163,163,163,598,1B,2B,Stolen Base 2B,664238,Dylan Moore,641941,Emilio Pagán,608385,Jesse Winker,R,Gary Sánchez,596142,2,3,9,False,2022-06-13,Stolen,2B,2022,2023,27.7,2023,27.7,2023,27.7,2023,27.7,2023,27.7
164,164,164,164,164,616,1B,2B,Stolen Base 2B,664238,Dylan Moore,641501,Tyler Danish,620443,Luis Torrens,R,Kevin Plawecki,608700,0,0,7,False,2022-06-12,Stolen,2B,2022,2023,27.7,2023,27.7,2023,27.7,2023,27.7,2023,27.7
165,165,165,165,165,668,1B,,Caught Stealing 2B,664238,Dylan Moore,448179,Rich Hill,647351,Abraham Toro,L,Christian Vázquez,543877,0,1,2,False,2022-06-10,Caught,2B,2022,2023,27.7,2023,27.7,2023,27.7,2023,27.7,2023,27.7
166,166,166,166,166,762,1B,2B,Stolen Base 2B,664238,Dylan Moore,527048,Martín Pérez,664059,Sam Haggerty,L,Jonah Heim,641680,2,2,6,True,2022-06-05,Stolen,2B,2022,2023,27.7,2023,27.7,2023,27.7,2023,27.7,2023,27.7
167,167,167,167,167,1098,1B,2B,Stolen Base 2B,664238,Dylan Moore,548389,Ross Stripling,663728,Cal Raleigh,R,Danny Jansen,643376,1,5,9,True,2022-05-18,Stolen,2B,2022,2023,27.7,2023,27.7,2023,27.7,2023,27.7,2023,27.7
168,168,168,168,168,1232,1B,2B,Stolen Base 2B,664238,Dylan Moore,621237,José Alvarado,647351,Abraham Toro,L,Garrett Stubbs,596117,1,4,7,False,2022-05-11,Stolen,2B,2022,2023,27.7,2023,27.7,2023,27.7,2023,27.7,2023,27.7
169,169,169,169,169,1352,1B,2B,Stolen Base 2B,664238,Dylan Moore,663556,Shane McClanahan,647351,Abraham Toro,L,Mike Zunino,572287,0,0,3,False,2022-05-05,Stolen,2B,2022,2023,27.7,2023,27.7,2023,27.7,2023,27.7,2023,27.7
