,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year_x,Sprint_x,Current_Year_y,Sprint_y,Current_Year_x.1,Sprint_x.1,Current_Year_y.1,Sprint_y.1,Current_Year,Sprint
98,98,98,98,98,6042,1B,2B,Stolen Base 2B,462101,Elvis Andrus,493603,Adam Ottavino,542454,Danny Santana,R,Gary Sánchez,596142,6,1,6,False,2019-09-29,Stolen,2B,2019,2020,26.4,2020,26.4,2020,26.4,2020,26.4,2020,26.4
99,99,99,99,99,6110,1B,2B,Stolen Base 2B,462101,Elvis Andrus,642067,Mike Shawaryn,641432,Willie Calhoun,R,Juan Centeno,518542,1,3,5,False,2019-09-26,Stolen,2B,2019,2020,26.4,2020,26.4,2020,26.4,2020,26.4,2020,26.4
100,100,100,100,100,6241,1B,,Caught Stealing 2B,462101,Elvis Andrus,434378,Justin Verlander,641432,Willie Calhoun,R,Robinson Chirinos,455139,0,0,1,True,2019-09-17,Caught,2B,2019,2020,26.4,2020,26.4,2020,26.4,2020,26.4,2020,26.4
101,101,101,101,101,6323,2B,3B,Stolen Base 3B,462101,Elvis Andrus,664126,Pete Fairbanks,669256,Nick Solak,R,Michael Pérez,605421,5,1,4,False,2019-09-12,Stolen,3B,2019,2020,26.4,2020,26.4,2020,26.4,2020,26.4,2020,26.4
102,102,102,102,102,6446,1B,,Caught Stealing 2B,462101,Elvis Andrus,542888,Shawn Armstrong,641432,Willie Calhoun,R,Austin Wynns,642851,6,7,7,True,2019-09-06,Caught,2B,2019,2020,26.4,2020,26.4,2020,26.4,2020,26.4,2020,26.4
103,103,103,103,103,6628,1B,2B,Stolen Base 2B,462101,Elvis Andrus,607481,Aaron Bummer,641432,Willie Calhoun,L,Welington Castillo,456078,1,0,6,True,2019-08-25,Stolen,2B,2019,2020,26.4,2020,26.4,2020,26.4,2020,26.4,2020,26.4
104,104,104,104,104,6644,1B,2B,Stolen Base 2B,462101,Elvis Andrus,467100,Iván Nova,641432,Willie Calhoun,R,James McCann,543510,0,2,6,True,2019-08-24,Stolen,2B,2019,2020,26.4,2020,26.4,2020,26.4,2020,26.4,2020,26.4
105,105,105,105,105,6711,1B,,Caught Stealing 2B,462101,Elvis Andrus,572703,Luke Bard,641432,Willie Calhoun,R,Max Stassi,545358,2,1,8,False,2019-08-20,Caught,2B,2019,2020,26.4,2020,26.4,2020,26.4,2020,26.4,2020,26.4
106,106,106,106,106,6789,1B,2B,Stolen Base 2B,462101,Elvis Andrus,656887,Sean Reid-Foley,641432,Willie Calhoun,R,Danny Jansen,643376,0,0,1,True,2019-08-14,Stolen,2B,2019,2020,26.4,2020,26.4,2020,26.4,2020,26.4,2020,26.4
107,107,107,107,107,6792,1B,2B,Stolen Base 2B,462101,Elvis Andrus,596101,Justin Shafer,641432,Willie Calhoun,R,Danny Jansen,643376,3,7,8,True,2019-08-14,Stolen,2B,2019,2020,26.4,2020,26.4,2020,26.4,2020,26.4,2020,26.4
108,108,108,108,108,6844,1B,,Caught Stealing 2B,462101,Elvis Andrus,519141,Drew Pomeranz,596059,Rougned Odor,L,Yasmani Grandal,518735,3,2,8,True,2019-08-10,Caught,2B,2019,2020,26.4,2020,26.4,2020,26.4,2020,26.4,2020,26.4
109,109,109,109,109,6936,1B,2B,Stolen Base 2B,462101,Elvis Andrus,598286,Nick Ramirez,608577,Nomar Mazara,L,John Hicks,543308,4,4,7,False,2019-08-04,Stolen,2B,2019,2020,26.4,2020,26.4,2020,26.4,2020,26.4,2020,26.4
110,110,110,110,110,7114,1B,2B,Stolen Base 2B,462101,Elvis Andrus,543548,Tommy Milone,452254,Hunter Pence,L,Omar Narváez,553882,0,1,1,True,2019-07-23,Stolen,2B,2019,2020,26.4,2020,26.4,2020,26.4,2020,26.4,2020,26.4
111,111,111,111,111,7319,1B,2B,Stolen Base 2B,462101,Elvis Andrus,519151,Ryan Pressly,596059,Rougned Odor,R,Robinson Chirinos,455139,6,8,7,False,2019-07-12,Stolen,2B,2019,2020,26.4,2020,26.4,2020,26.4,2020,26.4,2020,26.4
112,112,112,112,112,7320,1B,2B,Stolen Base 2B,462101,Elvis Andrus,532077,Roberto Osuna,608336,Joey Gallo,R,Robinson Chirinos,455139,8,8,9,False,2019-07-12,Stolen,2B,2019,2020,26.4,2020,26.4,2020,26.4,2020,26.4,2020,26.4
113,113,113,113,113,7413,2B,3B,Stolen Base 3B,462101,Elvis Andrus,660761,José Suarez,523253,Logan Forsythe,L,Dustin Garneau,572863,1,1,1,False,2019-07-02,Stolen,3B,2019,2020,26.4,2020,26.4,2020,26.4,2020,26.4,2020,26.4
114,114,114,114,114,7415,1B,2B,Stolen Base 2B,462101,Elvis Andrus,660761,José Suarez,608577,Nomar Mazara,L,Dustin Garneau,572863,2,1,3,False,2019-07-02,Stolen,2B,2019,2020,26.4,2020,26.4,2020,26.4,2020,26.4,2020,26.4
115,115,115,115,115,7416,3B,score,Stolen Base Home,462101,Elvis Andrus,660761,José Suarez,596059,Rougned Odor,L,Dustin Garneau,572863,3,1,3,False,2019-07-02,Stolen,Home,2019,2020,26.4,2020,26.4,2020,26.4,2020,26.4,2020,26.4
116,116,116,116,116,7418,1B,,Caught Stealing 2B,462101,Elvis Andrus,502239,Trevor Cahill,608336,Joey Gallo,R,Dustin Garneau,572863,3,3,5,False,2019-07-02,Caught,2B,2019,2020,26.4,2020,26.4,2020,26.4,2020,26.4,2020,26.4
117,117,117,117,117,7476,2B,,Caught Stealing 3B,462101,Elvis Andrus,630023,Yonny Chirinos,608577,Nomar Mazara,R,Mike Zunino,572287,0,3,3,True,2019-06-28,Caught,3B,2019,2020,26.4,2020,26.4,2020,26.4,2020,26.4,2020,26.4
118,118,118,118,118,7540,1B,2B,Stolen Base 2B,462101,Elvis Andrus,516969,Kelvin Herrera,608577,Nomar Mazara,R,James McCann,543510,6,4,8,False,2019-06-23,Stolen,2B,2019,2020,26.4,2020,26.4,2020,26.4,2020,26.4,2020,26.4
119,119,119,119,119,7558,1B,2B,Stolen Base 2B,462101,Elvis Andrus,592612,Josh Osich,608577,Nomar Mazara,L,Zack Collins,641470,4,4,5,False,2019-06-22,Stolen,2B,2019,2020,26.4,2020,26.4,2020,26.4,2020,26.4,2020,26.4
120,120,120,120,120,7718,3B,score,Stolen Base Home,462101,Elvis Andrus,641816,Tyler Mahle,596059,Rougned Odor,R,Curt Casali,592200,0,2,1,True,2019-06-14,Stolen,Home,2019,2020,26.4,2020,26.4,2020,26.4,2020,26.4,2020,26.4
121,121,121,121,121,7822,1B,2B,Stolen Base 2B,462101,Elvis Andrus,621112,Paul Blackburn,452254,Hunter Pence,R,Josh Phegley,572033,1,0,1,False,2019-06-08,Stolen,2B,2019,2020,26.4,2020,26.4,2020,26.4,2020,26.4,2020,26.4
122,122,122,122,122,7823,2B,3B,Stolen Base 3B,462101,Elvis Andrus,621112,Paul Blackburn,452254,Hunter Pence,R,Josh Phegley,572033,1,0,1,False,2019-06-08,Stolen,3B,2019,2020,26.4,2020,26.4,2020,26.4,2020,26.4,2020,26.4
123,123,123,123,123,7876,1B,2B,Stolen Base 2B,462101,Elvis Andrus,612434,Miguel Castro,452254,Hunter Pence,R,Chance Sisco,642082,1,0,8,False,2019-06-05,Stolen,2B,2019,2020,26.4,2020,26.4,2020,26.4,2020,26.4,2020,26.4
124,124,124,124,124,7995,1B,2B,Stolen Base 2B,462101,Elvis Andrus,613534,Austin Adams,452254,Hunter Pence,R,Tom Murphy,608596,7,5,7,True,2019-05-29,Stolen,2B,2019,2020,26.4,2020,26.4,2020,26.4,2020,26.4,2020,26.4
125,125,125,125,125,8059,1B,2B,Stolen Base 2B,462101,Elvis Andrus,572140,Tyler Skaggs,608577,Nomar Mazara,L,Dustin Garneau,572863,1,0,6,True,2019-05-25,Stolen,2B,2019,2020,26.4,2020,26.4,2020,26.4,2020,26.4,2020,26.4
126,126,126,126,126,8276,1B,,Caught Stealing 2B,462101,Elvis Andrus,657624,Josh James,608336,Joey Gallo,R,Robinson Chirinos,455139,9,4,8,True,2019-05-11,Caught,2B,2019,2020,26.4,2020,26.4,2020,26.4,2020,26.4,2020,26.4
127,127,127,127,127,8347,1B,2B,Stolen Base 2B,462101,Elvis Andrus,592468,Nick Kingham,608577,Nomar Mazara,R,Elias Díaz,553869,0,0,1,True,2019-05-08,Stolen,2B,2019,2020,26.4,2020,26.4,2020,26.4,2020,26.4,2020,26.4
128,128,128,128,128,8348,2B,3B,Stolen Base 3B,462101,Elvis Andrus,592468,Nick Kingham,608336,Joey Gallo,R,Elias Díaz,553869,0,0,1,True,2019-05-08,Stolen,3B,2019,2020,26.4,2020,26.4,2020,26.4,2020,26.4,2020,26.4
129,129,129,129,129,8460,1B,2B,Stolen Base 2B,462101,Elvis Andrus,593140,Michael Feliz,452254,Hunter Pence,R,Elias Díaz,553869,2,0,8,False,2019-04-30,Stolen,2B,2019,2020,26.4,2020,26.4,2020,26.4,2020,26.4,2020,26.4
130,130,130,130,130,8555,1B,2B,Stolen Base 2B,462101,Elvis Andrus,593423,Frankie Montas,608577,Nomar Mazara,R,Josh Phegley,572033,0,1,1,True,2019-04-23,Stolen,2B,2019,2020,26.4,2020,26.4,2020,26.4,2020,26.4,2020,26.4
131,131,131,131,131,8668,1B,,Caught Stealing 2B,462101,Elvis Andrus,518774,Matt Harvey,608577,Nomar Mazara,R,Jonathan Lucroy,518960,0,0,1,False,2019-04-17,Caught,2B,2019,2020,26.4,2020,26.4,2020,26.4,2020,26.4,2020,26.4
132,132,132,132,132,8726,3B,score,Stolen Base Home,462101,Elvis Andrus,474463,Brett Anderson,523253,Logan Forsythe,L,Josh Phegley,572033,2,1,1,False,2019-04-14,Stolen,Home,2019,2020,26.4,2020,26.4,2020,26.4,2020,26.4,2020,26.4
133,133,133,133,133,8746,1B,2B,Stolen Base 2B,462101,Elvis Andrus,621112,Paul Blackburn,452254,Hunter Pence,R,Josh Phegley,572033,1,0,1,False,2019-04-13,Stolen,2B,2019,2020,26.4,2020,26.4,2020,26.4,2020,26.4,2020,26.4
134,134,134,134,134,8747,2B,3B,Stolen Base 3B,462101,Elvis Andrus,621112,Paul Blackburn,452254,Hunter Pence,R,Josh Phegley,572033,1,0,1,False,2019-04-13,Stolen,3B,2019,2020,26.4,2020,26.4,2020,26.4,2020,26.4,2020,26.4
135,135,135,135,135,8773,1B,2B,Stolen Base 2B,462101,Elvis Andrus,571666,Mike Fiers,608577,Nomar Mazara,R,Josh Phegley,572033,2,0,1,False,2019-04-12,Stolen,2B,2019,2020,26.4,2020,26.4,2020,26.4,2020,26.4,2020,26.4
136,136,136,136,136,8897,1B,2B,Stolen Base 2B,462101,Elvis Andrus,570240,Félix Peña,608577,Nomar Mazara,R,Jonathan Lucroy,518960,0,0,1,True,2019-04-05,Stolen,2B,2019,2020,26.4,2020,26.4,2020,26.4,2020,26.4,2020,26.4
137,137,137,137,137,8919,1B,2B,Stolen Base 2B,462101,Elvis Andrus,543037,Gerrit Cole,608577,Nomar Mazara,R,Max Stassi,545358,1,0,1,False,2019-04-03,Stolen,2B,2019,2020,26.4,2020,26.4,2020,26.4,2020,26.4,2020,26.4
138,138,138,138,138,547,1B,2B,Stolen Base 2B,462101,Elvis Andrus,656061,Albert Abreu,592192,Mark Canha,R,Gary Sánchez,596142,5,6,4,False,2021-08-26,Stolen,2B,2021,2022,26.1,2022,26.1,2022,26.1,2022,26.1,2022,26.1
139,139,139,139,139,671,1B,2B,Stolen Base 2B,462101,Elvis Andrus,656629,Michael Kopech,592192,Mark Canha,R,Zack Collins,641470,3,3,7,True,2021-08-19,Stolen,2B,2021,2022,26.1,2022,26.1,2022,26.1,2022,26.1,2022,26.1
140,140,140,140,140,790,1B,2B,Stolen Base 2B,462101,Elvis Andrus,663986,Trevor Stephan,592192,Mark Canha,R,Austin Hedges,595978,3,6,9,True,2021-08-11,Stolen,2B,2021,2022,26.1,2022,26.1,2022,26.1,2022,26.1,2022,26.1
141,141,141,141,141,1086,1B,2B,Stolen Base 2B,462101,Elvis Andrus,623167,Chris Flexen,592192,Mark Canha,R,Tom Murphy,608596,0,0,5,True,2021-07-22,Stolen,2B,2021,2022,26.1,2022,26.1,2022,26.1,2022,26.1,2022,26.1
142,142,142,142,142,1310,1B,2B,Stolen Base 2B,462101,Elvis Andrus,664285,Framber Valdez,621566,Matt Olson,L,Martín Maldonado,455117,2,6,2,True,2021-07-06,Stolen,2B,2021,2022,26.1,2022,26.1,2022,26.1,2022,26.1,2022,26.1
143,143,143,143,143,1311,2B,3B,Stolen Base 2B,462101,Elvis Andrus,664285,Framber Valdez,621566,Matt Olson,L,Martín Maldonado,455117,2,6,2,True,2021-07-06,Stolen,2B,2021,2022,26.1,2022,26.1,2022,26.1,2022,26.1,2022,26.1
144,144,144,144,144,1405,2B,3B,Stolen Base 3B,462101,Elvis Andrus,621368,Taylor Hearn,621566,Matt Olson,L,Jonah Heim,641680,3,0,8,False,2021-06-30,Stolen,3B,2021,2022,26.1,2022,26.1,2022,26.1,2022,26.1,2022,26.1
145,145,145,145,145,1462,2B,3B,Stolen Base 3B,462101,Elvis Andrus,669674,Sam Long,656305,Matt Chapman,L,Buster Posey,457763,0,2,1,True,2021-06-27,Stolen,3B,2021,2022,26.1,2022,26.1,2022,26.1,2022,26.1,2022,26.1
146,146,146,146,146,1617,1B,2B,Stolen Base 2B,462101,Elvis Andrus,593334,Domingo Germán,592192,Mark Canha,R,Gary Sánchez,596142,0,1,3,True,2021-06-19,Stolen,2B,2021,2022,26.1,2022,26.1,2022,26.1,2022,26.1,2022,26.1
147,147,147,147,147,1781,1B,2B,Stolen Base 2B,462101,Elvis Andrus,608566,Germán Márquez,592192,Mark Canha,R,Dom Nuñez,624513,0,0,3,True,2021-06-06,Stolen,2B,2021,2022,26.1,2022,26.1,2022,26.1,2022,26.1,2022,26.1
148,148,148,148,148,1931,1B,,Caught Stealing 2B,462101,Elvis Andrus,660271,Shohei Ohtani,592192,Mark Canha,R,Kurt Suzuki,435559,0,0,3,False,2021-05-28,Caught,2B,2021,2022,26.1,2022,26.1,2022,26.1,2022,26.1,2022,26.1
149,149,149,149,149,2256,1B,,Caught Stealing 2B,462101,Elvis Andrus,552640,Andrew Kittredge,643393,Tony Kemp,R,Kevan Smith,607345,1,0,7,False,2021-05-07,Caught,2B,2021,2022,26.1,2022,26.1,2022,26.1,2022,26.1,2022,26.1
150,150,150,150,150,2538,1B,2B,Stolen Base 2B,462101,Elvis Andrus,570663,Hansel Robles,592192,Mark Canha,R,Ryan Jeffers,680777,7,10,6,False,2021-04-21,Stolen,2B,2021,2022,26.1,2022,26.1,2022,26.1,2022,26.1,2022,26.1
151,151,151,151,151,2555,1B,2B,Stolen Base 2B,462101,Elvis Andrus,533167,Matt Shoemaker,592192,Mark Canha,R,Mitch Garver,641598,3,0,4,False,2021-04-20,Stolen,2B,2021,2022,26.1,2022,26.1,2022,26.1,2022,26.1,2022,26.1
152,152,152,152,152,2556,2B,3B,Stolen Base 3B,462101,Elvis Andrus,660896,Jorge Alcala,657656,Ramón Laureano,R,Mitch Garver,641598,3,0,4,False,2021-04-20,Stolen,3B,2021,2022,26.1,2022,26.1,2022,26.1,2022,26.1,2022,26.1
153,153,153,153,153,2471,1B,2B,Stolen Base 2B,462101,Elvis Andrus,656061,Albert Abreu,592192,Mark Canha,R,Gary Sánchez,596142,5,6,4,False,2021-08-26,Stolen,2B,2021,2022,26.1,2022,26.1,2022,26.1,2022,26.1,2022,26.1
154,154,154,154,154,2595,1B,2B,Stolen Base 2B,462101,Elvis Andrus,656629,Michael Kopech,592192,Mark Canha,R,Zack Collins,641470,3,3,7,True,2021-08-19,Stolen,2B,2021,2022,26.1,2022,26.1,2022,26.1,2022,26.1,2022,26.1
155,155,155,155,155,2714,1B,2B,Stolen Base 2B,462101,Elvis Andrus,663986,Trevor Stephan,592192,Mark Canha,R,Austin Hedges,595978,3,6,9,True,2021-08-11,Stolen,2B,2021,2022,26.1,2022,26.1,2022,26.1,2022,26.1,2022,26.1
156,156,156,156,156,3010,1B,2B,Stolen Base 2B,462101,Elvis Andrus,623167,Chris Flexen,592192,Mark Canha,R,Tom Murphy,608596,0,0,5,True,2021-07-22,Stolen,2B,2021,2022,26.1,2022,26.1,2022,26.1,2022,26.1,2022,26.1
157,157,157,157,157,3234,1B,2B,Stolen Base 2B,462101,Elvis Andrus,664285,Framber Valdez,621566,Matt Olson,L,Martín Maldonado,455117,2,6,2,True,2021-07-06,Stolen,2B,2021,2022,26.1,2022,26.1,2022,26.1,2022,26.1,2022,26.1
158,158,158,158,158,3235,2B,3B,Stolen Base 2B,462101,Elvis Andrus,664285,Framber Valdez,621566,Matt Olson,L,Martín Maldonado,455117,2,6,2,True,2021-07-06,Stolen,2B,2021,2022,26.1,2022,26.1,2022,26.1,2022,26.1,2022,26.1
159,159,159,159,159,3329,2B,3B,Stolen Base 3B,462101,Elvis Andrus,621368,Taylor Hearn,621566,Matt Olson,L,Jonah Heim,641680,3,0,8,False,2021-06-30,Stolen,3B,2021,2022,26.1,2022,26.1,2022,26.1,2022,26.1,2022,26.1
160,160,160,160,160,3386,2B,3B,Stolen Base 3B,462101,Elvis Andrus,669674,Sam Long,656305,Matt Chapman,L,Buster Posey,457763,0,2,1,True,2021-06-27,Stolen,3B,2021,2022,26.1,2022,26.1,2022,26.1,2022,26.1,2022,26.1
161,161,161,161,161,3541,1B,2B,Stolen Base 2B,462101,Elvis Andrus,593334,Domingo Germán,592192,Mark Canha,R,Gary Sánchez,596142,0,1,3,True,2021-06-19,Stolen,2B,2021,2022,26.1,2022,26.1,2022,26.1,2022,26.1,2022,26.1
162,162,162,162,162,3705,1B,2B,Stolen Base 2B,462101,Elvis Andrus,608566,Germán Márquez,592192,Mark Canha,R,Dom Nuñez,624513,0,0,3,True,2021-06-06,Stolen,2B,2021,2022,26.1,2022,26.1,2022,26.1,2022,26.1,2022,26.1
163,163,163,163,163,3855,1B,,Caught Stealing 2B,462101,Elvis Andrus,660271,Shohei Ohtani,592192,Mark Canha,R,Kurt Suzuki,435559,0,0,3,False,2021-05-28,Caught,2B,2021,2022,26.1,2022,26.1,2022,26.1,2022,26.1,2022,26.1
164,164,164,164,164,4180,1B,,Caught Stealing 2B,462101,Elvis Andrus,552640,Andrew Kittredge,643393,Tony Kemp,R,Kevan Smith,607345,1,0,7,False,2021-05-07,Caught,2B,2021,2022,26.1,2022,26.1,2022,26.1,2022,26.1,2022,26.1
165,165,165,165,165,4462,1B,2B,Stolen Base 2B,462101,Elvis Andrus,570663,Hansel Robles,592192,Mark Canha,R,Ryan Jeffers,680777,7,10,6,False,2021-04-21,Stolen,2B,2021,2022,26.1,2022,26.1,2022,26.1,2022,26.1,2022,26.1
166,166,166,166,166,4479,1B,2B,Stolen Base 2B,462101,Elvis Andrus,533167,Matt Shoemaker,592192,Mark Canha,R,Mitch Garver,641598,3,0,4,False,2021-04-20,Stolen,2B,2021,2022,26.1,2022,26.1,2022,26.1,2022,26.1,2022,26.1
167,167,167,167,167,4480,2B,3B,Stolen Base 3B,462101,Elvis Andrus,660896,Jorge Alcala,657656,Ramón Laureano,R,Mitch Garver,641598,3,0,4,False,2021-04-20,Stolen,3B,2021,2022,26.1,2022,26.1,2022,26.1,2022,26.1,2022,26.1
168,168,168,168,168,367,1B,2B,Stolen Base 2B,462101,Elvis Andrus,656756,Jordan Montgomery,665506,Cristian Pache,L,Jose Trevino,624431,1,0,2,True,2022-06-27,Stolen,2B,2022,2023,26.5,2023,26.5,2023,26.5,2023,26.5,2023,26.5
169,169,169,169,169,409,1B,,Caught Stealing 2B,462101,Elvis Andrus,641745,Brad Keller,669397,Nick Allen,R,Cam Gallagher,595956,0,2,2,True,2022-06-25,Caught,2B,2022,2023,26.5,2023,26.5,2023,26.5,2023,26.5,2023,26.5
170,170,170,170,170,696,1B,,Caught Stealing 2B,462101,Elvis Andrus,663455,Konnor Pilkington,675656,Kevin Smith,L,Luke Maile,571912,0,2,2,True,2022-06-09,Caught,2B,2022,2023,26.5,2023,26.5,2023,26.5,2023,26.5,2023,26.5
171,171,171,171,171,927,1B,2B,Stolen Base 2B,462101,Elvis Andrus,621368,Taylor Hearn,664913,Seth Brown,L,Sam Huff,669087,0,4,4,False,2022-05-28,Stolen,2B,2022,2023,26.5,2023,26.5,2023,26.5,2023,26.5,2023,26.5
172,172,172,172,172,1324,1B,2B,Stolen Base 2B,462101,Elvis Andrus,543243,Sonny Gray,643393,Tony Kemp,R,Ryan Jeffers,680777,0,0,3,True,2022-05-07,Stolen,2B,2022,2023,26.5,2023,26.5,2023,26.5,2023,26.5,2023,26.5
173,173,173,173,173,1690,2B,3B,Stolen Base 3B,462101,Elvis Andrus,554340,Yimi García,669221,Sean Murphy,R,Alejandro Kirk,672386,5,5,8,True,2022-04-16,Stolen,3B,2022,2023,26.5,2023,26.5,2023,26.5,2023,26.5,2023,26.5
174,174,174,174,174,552,2B,,Caught Stealing 3B,462101,Elvis Andrus,543056,Danny Coulombe,608577,Nomar Mazara,L,Jonathan Lucroy,518960,2,4,6,True,2018-04-05,Caught,3B,2018,2019,26.7,2019,26.7,2019,26.7,2019,26.7,2019,26.7
175,175,175,175,175,719,1B,,Caught Stealing 2B,462101,Elvis Andrus,572971,Dallas Keuchel,608577,Nomar Mazara,L,Brian McCann,435263,1,4,3,False,2017-09-26,Caught,2B,2017,2018,27.0,2018,27.0,2018,27.0,2018,27.0,2018,27.0
176,176,176,176,176,733,1B,2B,Stolen Base 2B,462101,Elvis Andrus,543521,Collin McHugh,608577,Nomar Mazara,R,Max Stassi,545358,1,0,3,False,2017-09-25,Stolen,2B,2017,2018,27.0,2018,27.0,2018,27.0,2018,27.0,2018,27.0
177,177,177,177,177,842,2B,,Caught Stealing 3B,462101,Elvis Andrus,543883,Nick Vincent,134181,Adrian Beltré,R,Mike Zunino,572287,1,3,8,True,2017-09-19,Caught,3B,2017,2018,27.0,2018,27.0,2018,27.0,2018,27.0,2018,27.0
178,178,178,178,178,1081,1B,2B,Stolen Base 2B,462101,Elvis Andrus,527054,Julio Teheran,608577,Nomar Mazara,R,Kurt Suzuki,435559,0,0,1,True,2017-09-06,Stolen,2B,2017,2018,27.0,2018,27.0,2018,27.0,2018,27.0,2018,27.0
179,179,179,179,179,1144,1B,,Caught Stealing 2B,462101,Elvis Andrus,445060,Ricky Nolasco,608577,Nomar Mazara,R,Juan Graterol,492802,1,0,1,False,2017-09-02,Caught,2B,2017,2018,27.0,2018,27.0,2018,27.0,2018,27.0,2018,27.0
180,180,180,180,180,1487,1B,2B,Stolen Base 2B,462101,Elvis Andrus,572403,Drew VerHagen,134181,Adrian Beltré,R,James McCann,543510,8,4,6,False,2017-08-16,Stolen,2B,2017,2018,27.0,2018,27.0,2018,27.0,2018,27.0,2018,27.0
181,181,181,181,181,1624,1B,2B,Stolen Base 2B,462101,Elvis Andrus,606160,Rafael Montero,608577,Nomar Mazara,R,Travis d'Arnaud,518595,0,4,2,True,2017-08-09,Stolen,2B,2017,2018,27.0,2018,27.0,2018,27.0,2018,27.0,2018,27.0
182,182,182,182,182,1625,2B,3B,Stolen Base 3B,462101,Elvis Andrus,606160,Rafael Montero,608577,Nomar Mazara,R,Travis d'Arnaud,518595,0,4,2,True,2017-08-09,Stolen,3B,2017,2018,27.0,2018,27.0,2018,27.0,2018,27.0,2018,27.0
183,183,183,183,183,2289,1B,2B,Stolen Base 2B,462101,Elvis Andrus,460059,Mike Pelfrey,608577,Nomar Mazara,R,Omar Narváez,553882,0,0,1,True,2017-06-30,Stolen,2B,2017,2018,27.0,2018,27.0,2018,27.0,2018,27.0,2018,27.0
184,184,184,184,184,2293,1B,2B,Stolen Base 2B,462101,Elvis Andrus,573668,Juan Minaya,608577,Nomar Mazara,R,Omar Narváez,553882,3,7,6,True,2017-06-30,Stolen,2B,2017,2018,27.0,2018,27.0,2018,27.0,2018,27.0,2018,27.0
185,185,185,185,185,2428,1B,,Caught Stealing 2B,462101,Elvis Andrus,547888,Masahiro Tanaka,134181,Adrian Beltré,R,Gary Sánchez,596142,0,0,1,True,2017-06-23,Caught,2B,2017,2018,27.0,2018,27.0,2018,27.0,2018,27.0,2018,27.0
186,186,186,186,186,2430,2B,3B,Stolen Base 3B,462101,Elvis Andrus,547973,Aroldis Chapman,134181,Adrian Beltré,L,Gary Sánchez,596142,0,1,9,True,2017-06-23,Stolen,3B,2017,2018,27.0,2018,27.0,2018,27.0,2018,27.0,2018,27.0
187,187,187,187,187,2452,1B,2B,Stolen Base 2B,462101,Elvis Andrus,573186,Marcus Stroman,608577,Nomar Mazara,R,Luke Maile,571912,3,0,3,False,2017-06-22,Stolen,2B,2017,2018,27.0,2018,27.0,2018,27.0,2018,27.0,2018,27.0
188,188,188,188,188,2453,1B,2B,Stolen Base 2B,462101,Elvis Andrus,573186,Marcus Stroman,608577,Nomar Mazara,R,Luke Maile,571912,7,0,4,False,2017-06-22,Stolen,2B,2017,2018,27.0,2018,27.0,2018,27.0,2018,27.0,2018,27.0
189,189,189,189,189,2491,2B,,Caught Stealing 3B,462101,Elvis Andrus,434538,Francisco Liriano,134181,Adrian Beltré,L,Russell Martin,431145,4,0,3,False,2017-06-20,Caught,3B,2017,2018,27.0,2018,27.0,2018,27.0,2018,27.0,2018,27.0
190,190,190,190,190,2686,1B,,Caught Stealing 2B,462101,Elvis Andrus,461829,Gio González,134181,Adrian Beltré,L,Jose Lobaton,446653,0,0,1,True,2017-06-10,Caught,2B,2017,2018,27.0,2018,27.0,2018,27.0,2018,27.0,2018,27.0
191,191,191,191,191,2692,1B,2B,Stolen Base 2B,462101,Elvis Andrus,606983,Koda Glover,134181,Adrian Beltré,R,Jose Lobaton,446653,3,2,9,True,2017-06-10,Stolen,2B,2017,2018,27.0,2018,27.0,2018,27.0,2018,27.0,2018,27.0
192,192,192,192,192,2806,2B,3B,Stolen Base 3B,462101,Elvis Andrus,502748,Brad Peacock,134181,Adrian Beltré,R,Evan Gattis,594828,1,7,6,False,2017-06-04,Stolen,3B,2017,2018,27.0,2018,27.0,2018,27.0,2018,27.0,2018,27.0
193,193,193,193,193,2825,1B,2B,Stolen Base 2B,462101,Elvis Andrus,571704,Ken Giles,608577,Nomar Mazara,R,Brian McCann,435263,4,6,9,False,2017-06-03,Stolen,2B,2017,2018,27.0,2018,27.0,2018,27.0,2018,27.0,2018,27.0
194,194,194,194,194,2911,2B,3B,Stolen Base 3B,462101,Elvis Andrus,541640,Erasmo Ramírez,134181,Adrian Beltré,R,Derek Norris,519083,4,3,3,False,2017-05-29,Stolen,3B,2017,2018,27.0,2018,27.0,2018,27.0,2018,27.0,2018,27.0
195,195,195,195,195,2913,1B,2B,Stolen Base 2B,462101,Elvis Andrus,592254,José De León,608577,Nomar Mazara,R,Derek Norris,519083,7,5,6,False,2017-05-29,Stolen,2B,2017,2018,27.0,2018,27.0,2018,27.0,2018,27.0,2018,27.0
196,196,196,196,196,2951,1B,2B,Stolen Base 2B,462101,Elvis Andrus,607352,Joe Biagini,608577,Nomar Mazara,R,Russell Martin,431145,1,0,3,True,2017-05-28,Stolen,2B,2017,2018,27.0,2018,27.0,2018,27.0,2018,27.0,2018,27.0
197,197,197,197,197,2981,1B,2B,Stolen Base 2B,462101,Elvis Andrus,502211,Mike Bolsinger,608577,Nomar Mazara,R,Russell Martin,431145,5,2,5,True,2017-05-26,Stolen,2B,2017,2018,27.0,2018,27.0,2018,27.0,2018,27.0,2018,27.0
