,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year_x,Sprint_x,Current_Year_y,Sprint_y,Current_Year_x,Sprint_x,Current_Year_y,Sprint_y
103,103,103,103,439,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,607215,Eric Skoglund,516416,Jean Segura,L,Drew Butera,460077,0,0,1,True,2018-04-10,Stolen,2B,2018,2019,28.5,2019,28.5,2019,28.5,2019,28.5
104,104,104,104,440,2B,3B,Stolen Base 3B,543829,Dee Strange-Gordon,607215,Eric Skoglund,429664,Robinson Canó,L,Drew Butera,460077,0,0,1,True,2018-04-10,Stolen,3B,2018,2019,28.5,2019,28.5,2019,28.5,2019,28.5
105,105,105,105,548,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,407845,Fernando Rodney,516416,Jean Segura,R,Mitch Garver,641598,4,2,9,True,2018-04-05,Stolen,2B,2018,2019,28.5,2019,28.5,2019,28.5,2019,28.5
106,106,106,106,597,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,572955,Pierce Johnson,516416,Jean Segura,R,Nick Hundley,460026,1,6,6,True,2018-04-03,Stolen,2B,2018,2019,28.5,2019,28.5,2019,28.5,2019,28.5
107,107,107,107,598,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,473879,Sam Dyson,516416,Jean Segura,R,Nick Hundley,460026,3,6,8,True,2018-04-03,Stolen,2B,2018,2019,28.5,2019,28.5,2019,28.5,2019,28.5
108,108,108,108,640,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,608371,Lucas Sims,519317,Giancarlo Stanton,R,Tyler Flowers,452095,5,0,2,False,2017-09-30,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
109,109,109,109,641,2B,,Caught Stealing 3B,543829,Dee Strange-Gordon,608371,Lucas Sims,592885,Christian Yelich,R,Tyler Flowers,452095,5,0,2,False,2017-09-30,Caught,3B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
110,110,110,110,642,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,592426,Luke Jackson,519317,Giancarlo Stanton,R,Tyler Flowers,452095,6,0,3,False,2017-09-30,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
111,111,111,111,684,2B,3B,Stolen Base 3B,543829,Dee Strange-Gordon,527054,Julio Teheran,542303,Marcell Ozuna,R,Tyler Flowers,452095,0,0,1,False,2017-09-28,Stolen,3B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
112,112,112,112,709,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,592351,Jon Gray,519317,Giancarlo Stanton,R,Tony Wolters,547172,6,0,3,True,2017-09-27,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
113,113,113,113,790,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,605151,Archie Bradley,519317,Giancarlo Stanton,R,Chris Iannetta,455104,12,10,8,True,2017-09-22,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
114,114,114,114,870,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,518774,Matt Harvey,542513,Tomás Telis,R,Travis d'Arnaud,518595,2,1,4,False,2017-09-18,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
115,115,115,115,891,1B,,Caught Stealing 2B,543829,Dee Strange-Gordon,605540,Brandon Woodruff,592885,Christian Yelich,R,Manny Piña,444489,0,0,1,False,2017-09-17,Caught,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
116,116,116,116,903,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,543118,Oliver Drake,519317,Giancarlo Stanton,R,Stephen Vogt,519390,6,3,7,False,2017-09-16,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
117,117,117,117,969,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,605400,Aaron Nola,519317,Giancarlo Stanton,R,Cameron Rupp,519237,3,1,5,True,2017-09-13,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
118,118,118,118,986,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,593576,Héctor Neris,519317,Giancarlo Stanton,R,Jorge Alfaro,595751,8,8,11,True,2017-09-12,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
119,119,119,119,987,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,472610,Luis García,519317,Giancarlo Stanton,R,Jorge Alfaro,595751,8,8,13,True,2017-09-12,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
120,120,120,120,1050,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,592426,Luke Jackson,605119,Brian Anderson,R,Tyler Flowers,452095,1,5,9,True,2017-09-08,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
121,121,121,121,1108,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,595918,A.J. Cole,519317,Giancarlo Stanton,R,Matt Wieters,446308,0,0,1,False,2017-09-04,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
122,122,122,122,1184,1B,,Caught Stealing 2B,543829,Dee Strange-Gordon,601713,Nick Pivetta,519317,Giancarlo Stanton,R,Jorge Alfaro,595751,1,0,5,False,2017-09-01,Caught,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
123,123,123,123,1194,1B,,Caught Stealing 2B,543829,Dee Strange-Gordon,594902,Ben Lively,542303,Marcell Ozuna,R,Cameron Rupp,519237,0,0,1,False,2017-08-31,Caught,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
124,124,124,124,1195,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,605388,Adam Morgan,542303,Marcell Ozuna,L,Cameron Rupp,519237,2,3,7,False,2017-08-31,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
125,125,125,125,1219,1B,,Caught Stealing 2B,543829,Dee Strange-Gordon,544931,Stephen Strasburg,592885,Christian Yelich,R,Jose Lobaton,446653,0,0,1,True,2017-08-30,Caught,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
126,126,126,126,1247,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,429719,Edwin Jackson,519317,Giancarlo Stanton,R,Matt Wieters,446308,3,2,5,True,2017-08-29,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
127,127,127,127,1284,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,659275,Dinelson Lamet,519317,Giancarlo Stanton,R,Héctor Sánchez,516949,0,0,1,False,2017-08-26,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
128,128,128,128,1287,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,659275,Dinelson Lamet,519317,Giancarlo Stanton,R,Héctor Sánchez,516949,1,1,5,False,2017-08-26,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
129,129,129,129,1314,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,489446,Kirby Yates,519317,Giancarlo Stanton,R,Austin Hedges,595978,5,6,7,False,2017-08-25,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
130,130,130,130,1420,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,594798,Jacob deGrom,519317,Giancarlo Stanton,R,Travis d'Arnaud,518595,0,0,1,True,2017-08-20,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
131,131,131,131,1422,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,594798,Jacob deGrom,519317,Giancarlo Stanton,R,Travis d'Arnaud,518595,1,1,3,True,2017-08-20,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
132,132,132,132,1435,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,606160,Rafael Montero,519317,Giancarlo Stanton,R,Kevin Plawecki,608700,0,0,6,True,2017-08-19,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
133,133,133,133,1602,1B,,Caught Stealing 2B,543829,Dee Strange-Gordon,445213,Brandon Kintzler,519317,Giancarlo Stanton,R,Matt Wieters,446308,2,2,7,True,2017-08-10,Caught,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
134,134,134,134,1765,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,595918,A.J. Cole,592885,Christian Yelich,R,Jose Lobaton,446653,1,0,3,False,2017-08-02,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
135,135,135,135,1766,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,544836,Enny Romero,519317,Giancarlo Stanton,L,Jose Lobaton,446653,6,0,6,False,2017-08-02,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
136,136,136,136,1831,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,534947,Tim Adleman,519317,Giancarlo Stanton,R,Devin Mesoraco,519023,0,1,3,False,2017-07-29,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
137,137,137,137,1866,1B,,Caught Stealing 2B,543829,Dee Strange-Gordon,596112,Robert Stephenson,519317,Giancarlo Stanton,R,Tucker Barnhart,571466,0,0,1,False,2017-07-27,Caught,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
138,138,138,138,1867,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,596112,Robert Stephenson,542303,Marcell Ozuna,R,Tucker Barnhart,571466,0,0,3,False,2017-07-27,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
139,139,139,139,1868,1B,,Caught Stealing 2B,543829,Dee Strange-Gordon,502028,Blake Wood,519317,Giancarlo Stanton,R,Tucker Barnhart,571466,3,0,6,False,2017-07-27,Caught,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
140,140,140,140,1900,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,430935,Cole Hamels,519317,Giancarlo Stanton,L,Jonathan Lucroy,518960,0,0,1,True,2017-07-25,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
141,141,141,141,1932,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,607219,Sal Romano,519317,Giancarlo Stanton,R,Tucker Barnhart,571466,0,0,1,True,2017-07-23,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
142,142,142,142,1952,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,596112,Robert Stephenson,519317,Giancarlo Stanton,R,Devin Mesoraco,519023,0,1,1,True,2017-07-22,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
143,143,143,143,1953,2B,3B,Stolen Base 3B,543829,Dee Strange-Gordon,596112,Robert Stephenson,519317,Giancarlo Stanton,R,Devin Mesoraco,519023,0,1,1,True,2017-07-22,Stolen,3B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
144,144,144,144,2031,1B,,Caught Stealing 2B,543829,Dee Strange-Gordon,592826,Vince Velasquez,519317,Giancarlo Stanton,R,Cameron Rupp,519237,2,1,3,False,2017-07-18,Caught,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
145,145,145,145,2119,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,592612,Josh Osich,519317,Giancarlo Stanton,L,Nick Hundley,460026,4,7,8,True,2017-07-09,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
146,146,146,146,2178,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,608379,Michael Wacha,592663,J.T. Realmuto,R,Yadier Molina,425877,0,0,1,True,2017-07-06,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
147,147,147,147,2179,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,544928,Tyler Lyons,592663,J.T. Realmuto,L,Yadier Molina,425877,4,2,7,True,2017-07-06,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
148,148,148,148,2218,1B,,Caught Stealing 2B,543829,Dee Strange-Gordon,458681,Lance Lynn,519317,Giancarlo Stanton,R,Yadier Molina,425877,0,0,1,True,2017-07-04,Caught,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
149,149,149,149,2305,1B,,Caught Stealing 2B,543829,Dee Strange-Gordon,607625,Seth Lugo,519317,Giancarlo Stanton,R,René Rivera,425784,1,5,6,False,2017-06-29,Caught,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
150,150,150,150,2412,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,452657,Jon Lester,519317,Giancarlo Stanton,L,Willson Contreras,575929,3,5,6,False,2017-06-24,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
151,151,151,151,2413,2B,,Caught Stealing 3B,543829,Dee Strange-Gordon,452657,Jon Lester,592885,Christian Yelich,L,Willson Contreras,575929,3,5,6,False,2017-06-24,Caught,3B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
152,152,152,152,2426,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,407793,John Lackey,519317,Giancarlo Stanton,R,Miguel Montero,471083,1,0,6,False,2017-06-23,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
153,153,153,153,2508,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,594840,Matt Grace,519317,Giancarlo Stanton,L,Matt Wieters,446308,6,6,4,False,2017-06-19,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
154,154,154,154,2509,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,544836,Enny Romero,519317,Giancarlo Stanton,L,Matt Wieters,446308,7,7,9,False,2017-06-19,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
155,155,155,155,2532,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,462382,Jim Johnson,519317,Giancarlo Stanton,R,Kurt Suzuki,435559,4,4,9,True,2017-06-18,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
156,156,156,156,2550,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,448802,Jaime García,592885,Christian Yelich,L,Tyler Flowers,452095,3,0,4,True,2017-06-17,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
157,157,157,157,2568,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,656794,Sean Newcomb,519317,Giancarlo Stanton,L,Tyler Flowers,452095,0,0,1,True,2017-06-16,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
158,158,158,158,2569,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,592426,Luke Jackson,519317,Giancarlo Stanton,R,Tyler Flowers,452095,0,3,9,True,2017-06-16,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
159,159,159,159,2712,1B,,Caught Stealing 2B,543829,Dee Strange-Gordon,607192,Tyler Glasnow,519317,Giancarlo Stanton,R,Jacob Stallings,607732,0,0,1,True,2017-06-09,Caught,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
160,160,160,160,2713,2B,3B,Stolen Base 3B,543829,Dee Strange-Gordon,607192,Tyler Glasnow,592885,Christian Yelich,R,Jacob Stallings,607732,2,7,4,True,2017-06-09,Stolen,3B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
161,161,161,161,2725,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,543037,Gerrit Cole,519317,Giancarlo Stanton,R,Elias Díaz,553869,0,0,1,True,2017-06-08,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
162,162,162,162,2746,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,488846,Brian Duensing,519317,Giancarlo Stanton,L,Miguel Montero,471083,3,6,7,True,2017-06-07,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
163,163,163,163,2813,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,640463,Braden Shipley,519317,Giancarlo Stanton,R,Chris Iannetta,455104,3,1,2,False,2017-06-04,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
164,164,164,164,2865,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,605151,Archie Bradley,519317,Giancarlo Stanton,R,Jeff Mathis,425772,2,3,8,False,2017-06-01,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
165,165,165,165,2883,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,605400,Aaron Nola,595375,JT Riddle,R,Andrew Knapp,595284,0,0,1,False,2017-05-31,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
166,166,166,166,2946,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,456696,David Hernandez,595375,JT Riddle,R,Martín Maldonado,455117,6,2,8,False,2017-05-28,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
167,167,167,167,3027,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,534910,Jesse Hahn,519317,Giancarlo Stanton,R,Stephen Vogt,519390,0,1,1,True,2017-05-23,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
168,168,168,168,3080,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,628711,Julio Urías,592885,Christian Yelich,L,Yasmani Grandal,518735,0,3,2,True,2017-05-20,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
169,169,169,169,3149,2B,3B,Stolen Base 3B,543829,Dee Strange-Gordon,621121,Lance McCullers Jr.,592885,Christian Yelich,R,Evan Gattis,594828,0,1,5,False,2017-05-17,Stolen,3B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
170,170,170,170,3293,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,458681,Lance Lynn,518618,Derek Dietrich,R,Yadier Molina,425877,4,3,4,False,2017-05-10,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
171,171,171,171,3295,2B,3B,Stolen Base 3B,543829,Dee Strange-Gordon,446399,Brett Cecil,518618,Derek Dietrich,L,Yadier Molina,425877,5,6,6,False,2017-05-10,Stolen,3B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
172,172,172,172,3368,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,607229,Robert Gsellman,445988,Martín Prado,R,Kevin Plawecki,608700,5,1,5,True,2017-05-06,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
173,173,173,173,3391,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,519294,Josh Smoker,445988,Martín Prado,L,René Rivera,425784,3,7,5,True,2017-05-05,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
174,174,174,174,3402,1B,,Caught Stealing 2B,543829,Dee Strange-Gordon,542882,Matt Andriese,445988,Martín Prado,R,Derek Norris,519083,4,0,5,True,2017-05-04,Caught,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
175,175,175,175,3457,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,543606,Jake Odorizzi,445988,Martín Prado,R,Derek Norris,519083,0,0,1,False,2017-05-01,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
176,176,176,176,3460,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,471822,Jumbo Díaz,445988,Martín Prado,R,Derek Norris,519083,2,4,8,False,2017-05-01,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
177,177,177,177,3461,2B,3B,Stolen Base 3B,543829,Dee Strange-Gordon,471822,Jumbo Díaz,445988,Martín Prado,R,Derek Norris,519083,2,4,8,False,2017-05-01,Stolen,3B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
178,178,178,178,3643,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,450308,Jered Weaver,445988,Martín Prado,R,Austin Hedges,595978,0,1,3,True,2017-04-22,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
179,179,179,179,3802,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,606160,Rafael Montero,592663,J.T. Realmuto,R,René Rivera,425784,2,2,7,False,2017-04-14,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
180,180,180,180,3874,2B,,Caught Stealing 3B,543829,Dee Strange-Gordon,592789,Noah Syndergaard,592663,J.T. Realmuto,R,René Rivera,425784,3,2,3,True,2017-04-09,Caught,3B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
181,181,181,181,3932,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,554430,Zack Wheeler,454560,A.J. Ellis,R,René Rivera,425784,1,3,3,True,2017-04-07,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
182,182,182,182,3949,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,461829,Gio González,500743,Miguel Rojas,L,Matt Wieters,446308,1,0,5,True,2017-04-06,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
183,183,183,183,12,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,608371,Lucas Sims,519317,Giancarlo Stanton,R,Tyler Flowers,452095,5,0,2,False,2017-09-30,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
184,184,184,184,13,2B,,Caught Stealing 3B,543829,Dee Strange-Gordon,608371,Lucas Sims,592885,Christian Yelich,R,Tyler Flowers,452095,5,0,2,False,2017-09-30,Caught,3B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
185,185,185,185,14,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,592426,Luke Jackson,519317,Giancarlo Stanton,R,Tyler Flowers,452095,6,0,3,False,2017-09-30,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
186,186,186,186,56,2B,3B,Stolen Base 3B,543829,Dee Strange-Gordon,527054,Julio Teheran,542303,Marcell Ozuna,R,Tyler Flowers,452095,0,0,1,False,2017-09-28,Stolen,3B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
187,187,187,187,81,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,592351,Jon Gray,519317,Giancarlo Stanton,R,Tony Wolters,547172,6,0,3,True,2017-09-27,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
188,188,188,188,162,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,605151,Archie Bradley,519317,Giancarlo Stanton,R,Chris Iannetta,455104,12,10,8,True,2017-09-22,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
189,189,189,189,242,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,518774,Matt Harvey,542513,Tomás Telis,R,Travis d'Arnaud,518595,2,1,4,False,2017-09-18,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
190,190,190,190,263,1B,,Caught Stealing 2B,543829,Dee Strange-Gordon,605540,Brandon Woodruff,592885,Christian Yelich,R,Manny Piña,444489,0,0,1,False,2017-09-17,Caught,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
191,191,191,191,275,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,543118,Oliver Drake,519317,Giancarlo Stanton,R,Stephen Vogt,519390,6,3,7,False,2017-09-16,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
192,192,192,192,341,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,605400,Aaron Nola,519317,Giancarlo Stanton,R,Cameron Rupp,519237,3,1,5,True,2017-09-13,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
193,193,193,193,358,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,593576,Héctor Neris,519317,Giancarlo Stanton,R,Jorge Alfaro,595751,8,8,11,True,2017-09-12,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
194,194,194,194,359,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,472610,Luis García,519317,Giancarlo Stanton,R,Jorge Alfaro,595751,8,8,13,True,2017-09-12,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
195,195,195,195,422,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,592426,Luke Jackson,605119,Brian Anderson,R,Tyler Flowers,452095,1,5,9,True,2017-09-08,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
196,196,196,196,480,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,595918,A.J. Cole,519317,Giancarlo Stanton,R,Matt Wieters,446308,0,0,1,False,2017-09-04,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
197,197,197,197,556,1B,,Caught Stealing 2B,543829,Dee Strange-Gordon,601713,Nick Pivetta,519317,Giancarlo Stanton,R,Jorge Alfaro,595751,1,0,5,False,2017-09-01,Caught,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
198,198,198,198,566,1B,,Caught Stealing 2B,543829,Dee Strange-Gordon,594902,Ben Lively,542303,Marcell Ozuna,R,Cameron Rupp,519237,0,0,1,False,2017-08-31,Caught,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
199,199,199,199,567,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,605388,Adam Morgan,542303,Marcell Ozuna,L,Cameron Rupp,519237,2,3,7,False,2017-08-31,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
200,200,200,200,591,1B,,Caught Stealing 2B,543829,Dee Strange-Gordon,544931,Stephen Strasburg,592885,Christian Yelich,R,Jose Lobaton,446653,0,0,1,True,2017-08-30,Caught,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
201,201,201,201,619,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,429719,Edwin Jackson,519317,Giancarlo Stanton,R,Matt Wieters,446308,3,2,5,True,2017-08-29,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
202,202,202,202,656,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,659275,Dinelson Lamet,519317,Giancarlo Stanton,R,Héctor Sánchez,516949,0,0,1,False,2017-08-26,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
203,203,203,203,659,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,659275,Dinelson Lamet,519317,Giancarlo Stanton,R,Héctor Sánchez,516949,1,1,5,False,2017-08-26,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
204,204,204,204,686,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,489446,Kirby Yates,519317,Giancarlo Stanton,R,Austin Hedges,595978,5,6,7,False,2017-08-25,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
205,205,205,205,792,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,594798,Jacob deGrom,519317,Giancarlo Stanton,R,Travis d'Arnaud,518595,0,0,1,True,2017-08-20,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
