,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year_x,Sprint_x,Current_Year_y,Sprint_y,Current_Year_x.1,Sprint_x.1,Current_Year_y.1,Sprint_y.1,Current_Year_x.2,Sprint_x.2,Current_Year_y.2,Sprint_y.2,Current_Year_x,Sprint_x,Current_Year_y,Sprint_y
81,81,81,81,81,81,81,81,5823,2B,3B,Stolen Base 3B,541650,Hernán Pérez,430599,Joe Blanton,570717,Ramón Flores,R,Yasmani Grandal,518735,5,6,8,False,2016-06-28,Stolen,3B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
82,82,82,82,82,82,82,82,6073,1B,,Caught Stealing 2B,541650,Hernán Pérez,518516,Madison Bumgarner,460075,Ryan Braun,L,Buster Posey,457763,2,2,6,True,2016-06-14,Caught,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
83,83,83,83,83,83,83,83,6179,1B,2B,Stolen Base 2B,541650,Hernán Pérez,112526,Bartolo Colon,570717,Ramón Flores,R,Kevin Plawecki,608700,0,1,2,False,2016-06-09,Stolen,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
84,84,84,84,84,84,84,84,6180,1B,,Caught Stealing 2B,541650,Hernán Pérez,112526,Bartolo Colon,570717,Ramón Flores,R,Kevin Plawecki,608700,1,2,7,False,2016-06-09,Caught,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
85,85,85,85,85,85,85,85,6387,2B,3B,Stolen Base 3B,541650,Hernán Pérez,605232,Brandon Finnegan,518960,Jonathan Lucroy,L,Tucker Barnhart,571466,3,2,3,False,2016-05-29,Stolen,3B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
86,86,86,86,86,86,86,86,6402,1B,2B,Stolen Base 2B,541650,Hernán Pérez,571584,Caleb Cotham,542340,Jonathan Villar,R,Tucker Barnhart,571466,5,1,6,False,2016-05-28,Stolen,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
87,87,87,87,87,87,87,87,6539,1B,,Caught Stealing 2B,541650,Hernán Pérez,571927,Steven Matz,518960,Jonathan Lucroy,L,René Rivera,425784,1,2,6,True,2016-05-20,Caught,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
88,88,88,88,88,88,88,88,6564,1B,2B,Stolen Base 2B,541650,Hernán Pérez,502239,Trevor Cahill,570717,Ramón Flores,R,Miguel Montero,471083,5,3,8,False,2016-05-19,Stolen,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
89,89,89,89,89,89,89,89,6565,2B,3B,Stolen Base 3B,541650,Hernán Pérez,502239,Trevor Cahill,455117,Martín Maldonado,R,Miguel Montero,471083,5,3,8,False,2016-05-19,Stolen,3B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
90,90,90,90,90,90,90,90,6751,1B,2B,Stolen Base 2B,541650,Hernán Pérez,543045,Adam Conley,474892,Chris Carter,L,J.T. Realmuto,592663,1,1,3,True,2016-05-10,Stolen,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
91,91,91,91,91,91,91,91,6754,1B,2B,Stolen Base 2B,541650,Hernán Pérez,543045,Adam Conley,460075,Ryan Braun,L,J.T. Realmuto,592663,2,4,4,True,2016-05-10,Stolen,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
92,92,92,92,92,92,92,92,6970,1B,2B,Stolen Base 2B,541650,Hernán Pérez,502239,Trevor Cahill,542340,Jonathan Villar,R,David Ross,424325,7,1,7,True,2016-04-28,Stolen,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
93,93,93,93,93,93,93,93,12,2B,3B,Stolen Base 3B,541650,Hernán Pérez,518452,Chad Bettis,455117,Martín Maldonado,R,Nick Hundley,460026,4,1,6,True,2016-09-30,Stolen,3B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
94,94,94,94,94,94,94,94,46,2B,,Caught Stealing 3B,541650,Hernán Pérez,430935,Cole Hamels,606115,Orlando Arcia,L,Jonathan Lucroy,518960,3,5,3,True,2016-09-28,Caught,3B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
95,95,95,95,95,95,95,95,114,1B,2B,Stolen Base 2B,541650,Hernán Pérez,605232,Brandon Finnegan,455117,Martín Maldonado,L,Ramón Cabrera,541608,0,2,2,False,2016-09-25,Stolen,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
96,96,96,96,96,96,96,96,167,1B,2B,Stolen Base 2B,541650,Hernán Pérez,543101,Anthony DeSclafani,606115,Orlando Arcia,R,Tucker Barnhart,571466,2,3,6,False,2016-09-23,Stolen,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
97,97,97,97,97,97,97,97,268,1B,2B,Stolen Base 2B,541650,Hernán Pérez,543294,Kyle Hendricks,606115,Orlando Arcia,R,Miguel Montero,471083,0,0,2,True,2016-09-18,Stolen,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
98,98,98,98,98,98,98,98,436,1B,,Caught Stealing 2B,541650,Hernán Pérez,593372,Carlos Martinez,474892,Chris Carter,R,Yadier Molina,425877,4,3,5,True,2016-09-09,Caught,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
99,99,99,99,99,99,99,99,456,2B,3B,Stolen Base 3B,541650,Hernán Pérez,448802,Jaime García,474892,Chris Carter,L,Yadier Molina,425877,1,4,3,True,2016-09-08,Stolen,3B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
100,100,100,100,100,100,100,100,466,1B,,Caught Stealing 2B,541650,Hernán Pérez,501925,Joe Smith,474892,Chris Carter,R,Willson Contreras,575929,2,1,8,False,2016-09-07,Caught,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
101,101,101,101,101,101,101,101,490,1B,2B,Stolen Base 2B,541650,Hernán Pérez,434628,Jason Hammel,474892,Chris Carter,R,Miguel Montero,471083,5,2,2,False,2016-09-06,Stolen,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
102,102,102,102,102,102,102,102,551,1B,2B,Stolen Base 2B,541650,Hernán Pérez,643230,Steven Brault,474892,Chris Carter,L,Eric Fryer,518700,0,1,3,True,2016-09-04,Stolen,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
103,103,103,103,103,103,103,103,599,1B,2B,Stolen Base 2B,541650,Hernán Pérez,553878,Felipe Vázquez,543590,Kirk Nieuwenhuis,L,Francisco Cervelli,465041,0,1,7,True,2016-09-02,Stolen,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
104,104,104,104,104,104,104,104,716,1B,2B,Stolen Base 2B,541650,Hernán Pérez,641771,Chad Kuhl,474892,Chris Carter,R,Francisco Cervelli,465041,0,2,4,False,2016-08-25,Stolen,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
105,105,105,105,105,105,105,105,717,2B,3B,Stolen Base 3B,541650,Hernán Pérez,641771,Chad Kuhl,474892,Chris Carter,R,Francisco Cervelli,465041,0,2,4,False,2016-08-25,Stolen,3B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
106,106,106,106,106,106,106,106,743,2B,3B,Stolen Base 3B,541650,Hernán Pérez,543734,Chris Rusin,606115,Orlando Arcia,L,Tony Wolters,547172,3,1,6,False,2016-08-24,Stolen,3B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
107,107,107,107,107,107,107,107,813,1B,2B,Stolen Base 2B,541650,Hernán Pérez,519322,Drew Storen,474892,Chris Carter,R,Chris Iannetta,455104,4,3,6,True,2016-08-19,Stolen,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
108,108,108,108,108,108,108,108,841,1B,2B,Stolen Base 2B,541650,Hernán Pérez,453562,Jake Arrieta,474892,Chris Carter,R,Willson Contreras,575929,5,0,4,True,2016-08-18,Stolen,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
109,109,109,109,109,109,109,109,876,1B,2B,Stolen Base 2B,541650,Hernán Pérez,434628,Jason Hammel,474892,Chris Carter,R,David Ross,424325,1,0,4,True,2016-08-16,Stolen,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
110,110,110,110,110,110,110,110,990,1B,,Caught Stealing 2B,541650,Hernán Pérez,503444,Joel De La Cruz,543590,Kirk Nieuwenhuis,R,A.J. Pierzynski,150229,0,0,2,False,2016-08-10,Caught,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
111,111,111,111,111,111,111,111,1046,1B,2B,Stolen Base 2B,541650,Hernán Pérez,547007,Rob Whalen,542979,Keon Broxton,R,A.J. Pierzynski,150229,1,1,2,False,2016-08-08,Stolen,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
112,112,112,112,112,112,112,112,1162,2B,3B,Stolen Base 3B,541650,Hernán Pérez,606131,Luis Perdomo,474892,Chris Carter,R,Derek Norris,519083,0,0,4,True,2016-08-02,Stolen,3B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
113,113,113,113,113,113,113,113,1213,1B,2B,Stolen Base 2B,541650,Hernán Pérez,434538,Francisco Liriano,474892,Chris Carter,L,Eric Fryer,518700,1,0,1,False,2016-07-31,Stolen,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
114,114,114,114,114,114,114,114,1214,1B,2B,Stolen Base 2B,541650,Hernán Pérez,434538,Francisco Liriano,474892,Chris Carter,L,Eric Fryer,518700,2,1,3,False,2016-07-31,Stolen,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
115,115,115,115,115,115,115,115,1282,1B,2B,Stolen Base 2B,541650,Hernán Pérez,592662,Robbie Ray,474892,Chris Carter,L,Tuffy Gosewisch,488912,0,2,1,False,2016-07-28,Stolen,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
116,116,116,116,116,116,116,116,1283,1B,2B,Stolen Base 2B,541650,Hernán Pérez,592662,Robbie Ray,474892,Chris Carter,L,Tuffy Gosewisch,488912,2,2,6,False,2016-07-28,Stolen,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
117,117,117,117,117,117,117,117,1353,1B,2B,Stolen Base 2B,541650,Hernán Pérez,452657,Jon Lester,460075,Ryan Braun,L,David Ross,424325,2,0,2,False,2016-07-24,Stolen,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
118,118,118,118,118,118,118,118,1357,1B,2B,Stolen Base 2B,541650,Hernán Pérez,150274,Joe Nathan,460075,Ryan Braun,R,David Ross,424325,4,1,6,False,2016-07-24,Stolen,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
119,119,119,119,119,119,119,119,1414,2B,3B,Stolen Base 3B,541650,Hernán Pérez,434628,Jason Hammel,542340,Jonathan Villar,R,Miguel Montero,471083,0,4,3,False,2016-07-22,Stolen,3B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
120,120,120,120,120,120,120,120,1446,1B,2B,Stolen Base 2B,541650,Hernán Pérez,519263,A.J. Schugel,460075,Ryan Braun,R,Francisco Cervelli,465041,4,5,6,True,2016-07-20,Stolen,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
121,121,121,121,121,121,121,121,1722,1B,2B,Stolen Base 2B,541650,Hernán Pérez,425794,Adam Wainwright,570717,Ramón Flores,R,Yadier Molina,425877,3,0,7,True,2016-07-02,Stolen,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
122,122,122,122,122,122,122,122,1788,2B,3B,Stolen Base 3B,541650,Hernán Pérez,430599,Joe Blanton,570717,Ramón Flores,R,Yasmani Grandal,518735,5,6,8,False,2016-06-28,Stolen,3B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
123,123,123,123,123,123,123,123,2038,1B,,Caught Stealing 2B,541650,Hernán Pérez,518516,Madison Bumgarner,460075,Ryan Braun,L,Buster Posey,457763,2,2,6,True,2016-06-14,Caught,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
124,124,124,124,124,124,124,124,2144,1B,2B,Stolen Base 2B,541650,Hernán Pérez,112526,Bartolo Colon,570717,Ramón Flores,R,Kevin Plawecki,608700,0,1,2,False,2016-06-09,Stolen,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
125,125,125,125,125,125,125,125,2145,1B,,Caught Stealing 2B,541650,Hernán Pérez,112526,Bartolo Colon,570717,Ramón Flores,R,Kevin Plawecki,608700,1,2,7,False,2016-06-09,Caught,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
126,126,126,126,126,126,126,126,2352,2B,3B,Stolen Base 3B,541650,Hernán Pérez,605232,Brandon Finnegan,518960,Jonathan Lucroy,L,Tucker Barnhart,571466,3,2,3,False,2016-05-29,Stolen,3B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
127,127,127,127,127,127,127,127,2367,1B,2B,Stolen Base 2B,541650,Hernán Pérez,571584,Caleb Cotham,542340,Jonathan Villar,R,Tucker Barnhart,571466,5,1,6,False,2016-05-28,Stolen,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
128,128,128,128,128,128,128,128,2504,1B,,Caught Stealing 2B,541650,Hernán Pérez,571927,Steven Matz,518960,Jonathan Lucroy,L,René Rivera,425784,1,2,6,True,2016-05-20,Caught,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
129,129,129,129,129,129,129,129,2529,1B,2B,Stolen Base 2B,541650,Hernán Pérez,502239,Trevor Cahill,570717,Ramón Flores,R,Miguel Montero,471083,5,3,8,False,2016-05-19,Stolen,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
130,130,130,130,130,130,130,130,2530,2B,3B,Stolen Base 3B,541650,Hernán Pérez,502239,Trevor Cahill,455117,Martín Maldonado,R,Miguel Montero,471083,5,3,8,False,2016-05-19,Stolen,3B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
131,131,131,131,131,131,131,131,2716,1B,2B,Stolen Base 2B,541650,Hernán Pérez,543045,Adam Conley,474892,Chris Carter,L,J.T. Realmuto,592663,1,1,3,True,2016-05-10,Stolen,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
132,132,132,132,132,132,132,132,2719,1B,2B,Stolen Base 2B,541650,Hernán Pérez,543045,Adam Conley,460075,Ryan Braun,L,J.T. Realmuto,592663,2,4,4,True,2016-05-10,Stolen,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
133,133,133,133,133,133,133,133,2935,1B,2B,Stolen Base 2B,541650,Hernán Pérez,502239,Trevor Cahill,542340,Jonathan Villar,R,David Ross,424325,7,1,7,True,2016-04-28,Stolen,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
134,134,134,134,134,134,134,134,3419,2B,3B,Stolen Base 3B,541650,Hernán Pérez,518452,Chad Bettis,455117,Martín Maldonado,R,Nick Hundley,460026,4,1,6,True,2016-09-30,Stolen,3B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
135,135,135,135,135,135,135,135,3453,2B,,Caught Stealing 3B,541650,Hernán Pérez,430935,Cole Hamels,606115,Orlando Arcia,L,Jonathan Lucroy,518960,3,5,3,True,2016-09-28,Caught,3B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
136,136,136,136,136,136,136,136,3521,1B,2B,Stolen Base 2B,541650,Hernán Pérez,605232,Brandon Finnegan,455117,Martín Maldonado,L,Ramón Cabrera,541608,0,2,2,False,2016-09-25,Stolen,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
137,137,137,137,137,137,137,137,3574,1B,2B,Stolen Base 2B,541650,Hernán Pérez,543101,Anthony DeSclafani,606115,Orlando Arcia,R,Tucker Barnhart,571466,2,3,6,False,2016-09-23,Stolen,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
138,138,138,138,138,138,138,138,3675,1B,2B,Stolen Base 2B,541650,Hernán Pérez,543294,Kyle Hendricks,606115,Orlando Arcia,R,Miguel Montero,471083,0,0,2,True,2016-09-18,Stolen,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
139,139,139,139,139,139,139,139,3843,1B,,Caught Stealing 2B,541650,Hernán Pérez,593372,Carlos Martinez,474892,Chris Carter,R,Yadier Molina,425877,4,3,5,True,2016-09-09,Caught,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
140,140,140,140,140,140,140,140,3863,2B,3B,Stolen Base 3B,541650,Hernán Pérez,448802,Jaime García,474892,Chris Carter,L,Yadier Molina,425877,1,4,3,True,2016-09-08,Stolen,3B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
141,141,141,141,141,141,141,141,3873,1B,,Caught Stealing 2B,541650,Hernán Pérez,501925,Joe Smith,474892,Chris Carter,R,Willson Contreras,575929,2,1,8,False,2016-09-07,Caught,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
142,142,142,142,142,142,142,142,3897,1B,2B,Stolen Base 2B,541650,Hernán Pérez,434628,Jason Hammel,474892,Chris Carter,R,Miguel Montero,471083,5,2,2,False,2016-09-06,Stolen,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
143,143,143,143,143,143,143,143,3958,1B,2B,Stolen Base 2B,541650,Hernán Pérez,643230,Steven Brault,474892,Chris Carter,L,Eric Fryer,518700,0,1,3,True,2016-09-04,Stolen,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
144,144,144,144,144,144,144,144,4006,1B,2B,Stolen Base 2B,541650,Hernán Pérez,553878,Felipe Vázquez,543590,Kirk Nieuwenhuis,L,Francisco Cervelli,465041,0,1,7,True,2016-09-02,Stolen,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
145,145,145,145,145,145,145,145,4123,1B,2B,Stolen Base 2B,541650,Hernán Pérez,641771,Chad Kuhl,474892,Chris Carter,R,Francisco Cervelli,465041,0,2,4,False,2016-08-25,Stolen,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
146,146,146,146,146,146,146,146,4124,2B,3B,Stolen Base 3B,541650,Hernán Pérez,641771,Chad Kuhl,474892,Chris Carter,R,Francisco Cervelli,465041,0,2,4,False,2016-08-25,Stolen,3B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
147,147,147,147,147,147,147,147,4150,2B,3B,Stolen Base 3B,541650,Hernán Pérez,543734,Chris Rusin,606115,Orlando Arcia,L,Tony Wolters,547172,3,1,6,False,2016-08-24,Stolen,3B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
148,148,148,148,148,148,148,148,4220,1B,2B,Stolen Base 2B,541650,Hernán Pérez,519322,Drew Storen,474892,Chris Carter,R,Chris Iannetta,455104,4,3,6,True,2016-08-19,Stolen,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
149,149,149,149,149,149,149,149,4248,1B,2B,Stolen Base 2B,541650,Hernán Pérez,453562,Jake Arrieta,474892,Chris Carter,R,Willson Contreras,575929,5,0,4,True,2016-08-18,Stolen,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
150,150,150,150,150,150,150,150,4283,1B,2B,Stolen Base 2B,541650,Hernán Pérez,434628,Jason Hammel,474892,Chris Carter,R,David Ross,424325,1,0,4,True,2016-08-16,Stolen,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
151,151,151,151,151,151,151,151,4397,1B,,Caught Stealing 2B,541650,Hernán Pérez,503444,Joel De La Cruz,543590,Kirk Nieuwenhuis,R,A.J. Pierzynski,150229,0,0,2,False,2016-08-10,Caught,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
152,152,152,152,152,152,152,152,4453,1B,2B,Stolen Base 2B,541650,Hernán Pérez,547007,Rob Whalen,542979,Keon Broxton,R,A.J. Pierzynski,150229,1,1,2,False,2016-08-08,Stolen,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
153,153,153,153,153,153,153,153,4569,2B,3B,Stolen Base 3B,541650,Hernán Pérez,606131,Luis Perdomo,474892,Chris Carter,R,Derek Norris,519083,0,0,4,True,2016-08-02,Stolen,3B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
154,154,154,154,154,154,154,154,4620,1B,2B,Stolen Base 2B,541650,Hernán Pérez,434538,Francisco Liriano,474892,Chris Carter,L,Eric Fryer,518700,1,0,1,False,2016-07-31,Stolen,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
155,155,155,155,155,155,155,155,4621,1B,2B,Stolen Base 2B,541650,Hernán Pérez,434538,Francisco Liriano,474892,Chris Carter,L,Eric Fryer,518700,2,1,3,False,2016-07-31,Stolen,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
156,156,156,156,156,156,156,156,4689,1B,2B,Stolen Base 2B,541650,Hernán Pérez,592662,Robbie Ray,474892,Chris Carter,L,Tuffy Gosewisch,488912,0,2,1,False,2016-07-28,Stolen,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
157,157,157,157,157,157,157,157,4690,1B,2B,Stolen Base 2B,541650,Hernán Pérez,592662,Robbie Ray,474892,Chris Carter,L,Tuffy Gosewisch,488912,2,2,6,False,2016-07-28,Stolen,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
158,158,158,158,158,158,158,158,4760,1B,2B,Stolen Base 2B,541650,Hernán Pérez,452657,Jon Lester,460075,Ryan Braun,L,David Ross,424325,2,0,2,False,2016-07-24,Stolen,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
159,159,159,159,159,159,159,159,4764,1B,2B,Stolen Base 2B,541650,Hernán Pérez,150274,Joe Nathan,460075,Ryan Braun,R,David Ross,424325,4,1,6,False,2016-07-24,Stolen,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
160,160,160,160,160,160,160,160,4821,2B,3B,Stolen Base 3B,541650,Hernán Pérez,434628,Jason Hammel,542340,Jonathan Villar,R,Miguel Montero,471083,0,4,3,False,2016-07-22,Stolen,3B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
161,161,161,161,161,161,161,161,4853,1B,2B,Stolen Base 2B,541650,Hernán Pérez,519263,A.J. Schugel,460075,Ryan Braun,R,Francisco Cervelli,465041,4,5,6,True,2016-07-20,Stolen,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
162,162,162,162,162,162,162,162,5129,1B,2B,Stolen Base 2B,541650,Hernán Pérez,425794,Adam Wainwright,570717,Ramón Flores,R,Yadier Molina,425877,3,0,7,True,2016-07-02,Stolen,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
