,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year_x,Sprint_x,Current_Year_y,Sprint_y,Current_Year,Sprint
115,115,115,8704,1B,2B,Stolen Base 2B,608070,José Ramírez,579328,Yusei Kikuchi,471865,Carlos González,L,Omar Narváez,553882,0,3,5,True,2019-04-15,Stolen,2B,2019,2020,27.2,2020,27.2,2020,27.2
116,116,116,8705,1B,2B,Stolen Base 2B,608070,José Ramírez,573127,Zac Rosscup,471865,Carlos González,L,Omar Narváez,553882,1,3,8,True,2019-04-15,Stolen,2B,2019,2020,27.2,2020,27.2,2020,27.2
117,117,117,8882,1B,2B,Stolen Base 2B,608070,José Ramírez,623381,Thomas Pannone,656669,Jordan Luplow,L,Danny Jansen,643376,1,0,3,False,2019-04-06,Stolen,2B,2019,2020,27.2,2020,27.2,2020,27.2
118,118,118,8883,2B,3B,Stolen Base 3B,608070,José Ramírez,543208,Sam Gaviglio,656669,Jordan Luplow,R,Danny Jansen,643376,7,2,6,False,2019-04-06,Stolen,3B,2019,2020,27.2,2020,27.2,2020,27.2
119,119,119,8902,1B,2B,Stolen Base 2B,608070,José Ramírez,543339,Daniel Hudson,547982,Leonys Martin,R,Luke Maile,571912,2,2,8,False,2019-04-05,Stolen,2B,2019,2020,27.2,2020,27.2,2020,27.2
120,120,120,81,1B,2B,Stolen Base 2B,608070,José Ramírez,458681,Lance Lynn,614177,Franmil Reyes,R,Yasmani Grandal,518735,5,0,6,False,2021-09-25,Stolen,2B,2021,2022,28.5,2022,28.5,2022,28.5
121,121,121,106,1B,2B,Stolen Base 2B,608070,José Ramírez,656302,Dylan Cease,614177,Franmil Reyes,R,Zack Collins,641470,0,0,4,False,2021-09-24,Stolen,2B,2021,2022,28.5,2022,28.5,2022,28.5
122,122,122,238,1B,2B,Stolen Base 2B,608070,José Ramírez,446372,Corey Kluber,614177,Franmil Reyes,R,Kyle Higashioka,543309,0,0,1,True,2021-09-17,Stolen,2B,2021,2022,28.5,2022,28.5,2022,28.5
123,123,123,323,1B,2B,Stolen Base 2B,608070,José Ramírez,605288,Adrian Houser,614177,Franmil Reyes,R,Manny Piña,444489,0,1,1,False,2021-09-10,Stolen,2B,2021,2022,28.5,2022,28.5,2022,28.5
124,124,124,324,1B,2B,Stolen Base 2B,608070,José Ramírez,605288,Adrian Houser,614177,Franmil Reyes,R,Manny Piña,444489,2,1,3,False,2021-09-10,Stolen,2B,2021,2022,28.5,2022,28.5,2022,28.5
125,125,125,374,1B,2B,Stolen Base 2B,608070,José Ramírez,607231,John Gant,614177,Franmil Reyes,R,Ben Rortvedt,666163,0,0,1,False,2021-09-07,Stolen,2B,2021,2022,28.5,2022,28.5,2022,28.5
126,126,126,421,1B,2B,Stolen Base 2B,608070,José Ramírez,656354,Austin Davis,656252,Bobby Bradley,L,Christian Vázquez,543877,0,0,6,True,2021-09-04,Stolen,2B,2021,2022,28.5,2022,28.5,2022,28.5
127,127,127,556,1B,2B,Stolen Base 2B,608070,José Ramírez,543475,Jordan Lyles,614177,Franmil Reyes,R,Jose Trevino,624431,2,0,1,False,2021-08-26,Stolen,2B,2021,2022,28.5,2022,28.5,2022,28.5
128,128,128,557,1B,2B,Stolen Base 2B,608070,José Ramírez,543475,Jordan Lyles,605548,Bradley Zimmer,R,Jose Trevino,624431,4,4,3,False,2021-08-26,Stolen,2B,2021,2022,28.5,2022,28.5,2022,28.5
129,129,129,559,1B,2B,Stolen Base 2B,608070,José Ramírez,543475,Jordan Lyles,614177,Franmil Reyes,R,Jose Trevino,624431,8,4,4,False,2021-08-26,Stolen,2B,2021,2022,28.5,2022,28.5,2022,28.5
130,130,130,633,2B,3B,Stolen Base 3B,608070,José Ramírez,672282,Reid Detmers,640458,Óscar Mercado,L,Max Stassi,545358,0,0,1,False,2021-08-21,Stolen,3B,2021,2022,28.5,2022,28.5,2022,28.5
131,131,131,661,1B,2B,Stolen Base 2B,608070,José Ramírez,665896,José Marte,614177,Franmil Reyes,R,Kurt Suzuki,435559,5,1,4,False,2021-08-20,Stolen,2B,2021,2022,28.5,2022,28.5,2022,28.5
132,132,132,749,1B,2B,Stolen Base 2B,608070,José Ramírez,503449,Wily Peralta,614177,Franmil Reyes,R,Eric Haase,606992,0,0,1,True,2021-08-14,Stolen,2B,2021,2022,28.5,2022,28.5,2022,28.5
133,133,133,840,1B,2B,Stolen Base 2B,608070,José Ramírez,641729,Joe Jiménez,614177,Franmil Reyes,R,Grayson Greiner,606988,7,5,7,False,2021-08-08,Stolen,2B,2021,2022,28.5,2022,28.5,2022,28.5
134,134,134,841,2B,3B,Stolen Base 3B,608070,José Ramírez,641729,Joe Jiménez,640458,Óscar Mercado,R,Grayson Greiner,606988,7,5,7,False,2021-08-08,Stolen,3B,2021,2022,28.5,2022,28.5,2022,28.5
135,135,135,960,1B,2B,Stolen Base 2B,608070,José Ramírez,656629,Michael Kopech,614177,Franmil Reyes,R,Seby Zavala,664874,6,8,7,True,2021-07-31,Stolen,2B,2021,2022,28.5,2022,28.5,2022,28.5
136,136,136,1021,1B,,Caught Stealing 2B,608070,José Ramírez,425794,Adam Wainwright,614177,Franmil Reyes,R,Yadier Molina,425877,2,1,6,False,2021-07-27,Caught,2B,2021,2022,28.5,2022,28.5,2022,28.5
137,137,137,1095,1B,2B,Stolen Base 2B,608070,José Ramírez,672715,Luis Patiño,614177,Franmil Reyes,R,Francisco Mejía,642336,4,1,5,False,2021-07-22,Stolen,2B,2021,2022,28.5,2022,28.5,2022,28.5
138,138,138,1148,1B,2B,Stolen Base 2B,608070,José Ramírez,425844,Zack Greinke,614177,Franmil Reyes,R,Martín Maldonado,455117,0,0,1,True,2021-07-19,Stolen,2B,2021,2022,28.5,2022,28.5,2022,28.5
139,139,139,1325,2B,3B,Stolen Base 3B,608070,José Ramírez,448179,Rich Hill,623912,Harold Ramírez,L,Mike Zunino,572287,4,1,4,True,2021-07-05,Stolen,3B,2021,2022,28.5,2022,28.5,2022,28.5
140,140,140,1327,1B,2B,Stolen Base 2B,608070,José Ramírez,656420,J.P. Feyereisen,614177,Franmil Reyes,R,Mike Zunino,572287,5,8,6,True,2021-07-05,Stolen,2B,2021,2022,28.5,2022,28.5,2022,28.5
141,141,141,1758,1B,,Caught Stealing 2B,608070,José Ramírez,453192,Andrew Miller,592696,Eddie Rosario,L,Andrew Knizner,668800,1,5,5,True,2021-06-08,Caught,2B,2021,2022,28.5,2022,28.5,2022,28.5
142,142,142,1972,1B,,Caught Stealing 2B,608070,José Ramírez,570632,José Ureña,592696,Eddie Rosario,R,Jake Rogers,668670,0,0,1,True,2021-05-26,Caught,2B,2021,2022,28.5,2022,28.5,2022,28.5
143,143,143,2077,1B,2B,Stolen Base 2B,608070,José Ramírez,660271,Shohei Ohtani,614177,Franmil Reyes,R,Kurt Suzuki,435559,0,1,1,True,2021-05-19,Stolen,2B,2021,2022,28.5,2022,28.5,2022,28.5
144,144,144,2079,2B,3B,Stolen Base 3B,608070,José Ramírez,453265,Tony Watson,647304,Josh Naylor,L,Kurt Suzuki,435559,2,3,6,True,2021-05-19,Stolen,3B,2021,2022,28.5,2022,28.5,2022,28.5
145,145,145,2558,1B,2B,Stolen Base 2B,608070,José Ramírez,607074,Carlos Rodón,614177,Franmil Reyes,L,Yasmani Grandal,518735,1,2,3,False,2021-04-20,Stolen,2B,2021,2022,28.5,2022,28.5,2022,28.5
146,146,146,2595,1B,2B,Stolen Base 2B,608070,José Ramírez,622088,Tejay Antone,592696,Eddie Rosario,R,Tucker Barnhart,571466,1,2,5,True,2021-04-17,Stolen,2B,2021,2022,28.5,2022,28.5,2022,28.5
147,147,147,2624,2B,3B,Stolen Base 3B,608070,José Ramírez,656629,Michael Kopech,647304,Josh Naylor,R,Yasmani Grandal,518735,1,4,8,True,2021-04-15,Stolen,3B,2021,2022,28.5,2022,28.5,2022,28.5
148,148,148,2805,1B,2B,Stolen Base 2B,608070,José Ramírez,669373,Tarik Skubal,592696,Eddie Rosario,L,Grayson Greiner,606988,0,1,1,True,2021-04-04,Stolen,2B,2021,2022,28.5,2022,28.5,2022,28.5
149,149,149,2005,1B,2B,Stolen Base 2B,608070,José Ramírez,458681,Lance Lynn,614177,Franmil Reyes,R,Yasmani Grandal,518735,5,0,6,False,2021-09-25,Stolen,2B,2021,2022,28.5,2022,28.5,2022,28.5
150,150,150,2030,1B,2B,Stolen Base 2B,608070,José Ramírez,656302,Dylan Cease,614177,Franmil Reyes,R,Zack Collins,641470,0,0,4,False,2021-09-24,Stolen,2B,2021,2022,28.5,2022,28.5,2022,28.5
151,151,151,2162,1B,2B,Stolen Base 2B,608070,José Ramírez,446372,Corey Kluber,614177,Franmil Reyes,R,Kyle Higashioka,543309,0,0,1,True,2021-09-17,Stolen,2B,2021,2022,28.5,2022,28.5,2022,28.5
152,152,152,2247,1B,2B,Stolen Base 2B,608070,José Ramírez,605288,Adrian Houser,614177,Franmil Reyes,R,Manny Piña,444489,0,1,1,False,2021-09-10,Stolen,2B,2021,2022,28.5,2022,28.5,2022,28.5
153,153,153,2248,1B,2B,Stolen Base 2B,608070,José Ramírez,605288,Adrian Houser,614177,Franmil Reyes,R,Manny Piña,444489,2,1,3,False,2021-09-10,Stolen,2B,2021,2022,28.5,2022,28.5,2022,28.5
154,154,154,2298,1B,2B,Stolen Base 2B,608070,José Ramírez,607231,John Gant,614177,Franmil Reyes,R,Ben Rortvedt,666163,0,0,1,False,2021-09-07,Stolen,2B,2021,2022,28.5,2022,28.5,2022,28.5
155,155,155,2345,1B,2B,Stolen Base 2B,608070,José Ramírez,656354,Austin Davis,656252,Bobby Bradley,L,Christian Vázquez,543877,0,0,6,True,2021-09-04,Stolen,2B,2021,2022,28.5,2022,28.5,2022,28.5
156,156,156,2480,1B,2B,Stolen Base 2B,608070,José Ramírez,543475,Jordan Lyles,614177,Franmil Reyes,R,Jose Trevino,624431,2,0,1,False,2021-08-26,Stolen,2B,2021,2022,28.5,2022,28.5,2022,28.5
157,157,157,2481,1B,2B,Stolen Base 2B,608070,José Ramírez,543475,Jordan Lyles,605548,Bradley Zimmer,R,Jose Trevino,624431,4,4,3,False,2021-08-26,Stolen,2B,2021,2022,28.5,2022,28.5,2022,28.5
158,158,158,2483,1B,2B,Stolen Base 2B,608070,José Ramírez,543475,Jordan Lyles,614177,Franmil Reyes,R,Jose Trevino,624431,8,4,4,False,2021-08-26,Stolen,2B,2021,2022,28.5,2022,28.5,2022,28.5
159,159,159,2557,2B,3B,Stolen Base 3B,608070,José Ramírez,672282,Reid Detmers,640458,Óscar Mercado,L,Max Stassi,545358,0,0,1,False,2021-08-21,Stolen,3B,2021,2022,28.5,2022,28.5,2022,28.5
160,160,160,2585,1B,2B,Stolen Base 2B,608070,José Ramírez,665896,José Marte,614177,Franmil Reyes,R,Kurt Suzuki,435559,5,1,4,False,2021-08-20,Stolen,2B,2021,2022,28.5,2022,28.5,2022,28.5
161,161,161,2673,1B,2B,Stolen Base 2B,608070,José Ramírez,503449,Wily Peralta,614177,Franmil Reyes,R,Eric Haase,606992,0,0,1,True,2021-08-14,Stolen,2B,2021,2022,28.5,2022,28.5,2022,28.5
162,162,162,2764,1B,2B,Stolen Base 2B,608070,José Ramírez,641729,Joe Jiménez,614177,Franmil Reyes,R,Grayson Greiner,606988,7,5,7,False,2021-08-08,Stolen,2B,2021,2022,28.5,2022,28.5,2022,28.5
163,163,163,2765,2B,3B,Stolen Base 3B,608070,José Ramírez,641729,Joe Jiménez,640458,Óscar Mercado,R,Grayson Greiner,606988,7,5,7,False,2021-08-08,Stolen,3B,2021,2022,28.5,2022,28.5,2022,28.5
164,164,164,2884,1B,2B,Stolen Base 2B,608070,José Ramírez,656629,Michael Kopech,614177,Franmil Reyes,R,Seby Zavala,664874,6,8,7,True,2021-07-31,Stolen,2B,2021,2022,28.5,2022,28.5,2022,28.5
165,165,165,2945,1B,,Caught Stealing 2B,608070,José Ramírez,425794,Adam Wainwright,614177,Franmil Reyes,R,Yadier Molina,425877,2,1,6,False,2021-07-27,Caught,2B,2021,2022,28.5,2022,28.5,2022,28.5
166,166,166,3019,1B,2B,Stolen Base 2B,608070,José Ramírez,672715,Luis Patiño,614177,Franmil Reyes,R,Francisco Mejía,642336,4,1,5,False,2021-07-22,Stolen,2B,2021,2022,28.5,2022,28.5,2022,28.5
167,167,167,3072,1B,2B,Stolen Base 2B,608070,José Ramírez,425844,Zack Greinke,614177,Franmil Reyes,R,Martín Maldonado,455117,0,0,1,True,2021-07-19,Stolen,2B,2021,2022,28.5,2022,28.5,2022,28.5
168,168,168,3249,2B,3B,Stolen Base 3B,608070,José Ramírez,448179,Rich Hill,623912,Harold Ramírez,L,Mike Zunino,572287,4,1,4,True,2021-07-05,Stolen,3B,2021,2022,28.5,2022,28.5,2022,28.5
169,169,169,3251,1B,2B,Stolen Base 2B,608070,José Ramírez,656420,J.P. Feyereisen,614177,Franmil Reyes,R,Mike Zunino,572287,5,8,6,True,2021-07-05,Stolen,2B,2021,2022,28.5,2022,28.5,2022,28.5
170,170,170,3682,1B,,Caught Stealing 2B,608070,José Ramírez,453192,Andrew Miller,592696,Eddie Rosario,L,Andrew Knizner,668800,1,5,5,True,2021-06-08,Caught,2B,2021,2022,28.5,2022,28.5,2022,28.5
171,171,171,3896,1B,,Caught Stealing 2B,608070,José Ramírez,570632,José Ureña,592696,Eddie Rosario,R,Jake Rogers,668670,0,0,1,True,2021-05-26,Caught,2B,2021,2022,28.5,2022,28.5,2022,28.5
172,172,172,4001,1B,2B,Stolen Base 2B,608070,José Ramírez,660271,Shohei Ohtani,614177,Franmil Reyes,R,Kurt Suzuki,435559,0,1,1,True,2021-05-19,Stolen,2B,2021,2022,28.5,2022,28.5,2022,28.5
173,173,173,4003,2B,3B,Stolen Base 3B,608070,José Ramírez,453265,Tony Watson,647304,Josh Naylor,L,Kurt Suzuki,435559,2,3,6,True,2021-05-19,Stolen,3B,2021,2022,28.5,2022,28.5,2022,28.5
174,174,174,4482,1B,2B,Stolen Base 2B,608070,José Ramírez,607074,Carlos Rodón,614177,Franmil Reyes,L,Yasmani Grandal,518735,1,2,3,False,2021-04-20,Stolen,2B,2021,2022,28.5,2022,28.5,2022,28.5
175,175,175,4519,1B,2B,Stolen Base 2B,608070,José Ramírez,622088,Tejay Antone,592696,Eddie Rosario,R,Tucker Barnhart,571466,1,2,5,True,2021-04-17,Stolen,2B,2021,2022,28.5,2022,28.5,2022,28.5
176,176,176,4548,2B,3B,Stolen Base 3B,608070,José Ramírez,656629,Michael Kopech,647304,Josh Naylor,R,Yasmani Grandal,518735,1,4,8,True,2021-04-15,Stolen,3B,2021,2022,28.5,2022,28.5,2022,28.5
177,177,177,4729,1B,2B,Stolen Base 2B,608070,José Ramírez,669373,Tarik Skubal,592696,Eddie Rosario,L,Grayson Greiner,606988,0,1,1,True,2021-04-04,Stolen,2B,2021,2022,28.5,2022,28.5,2022,28.5
178,178,178,128,1B,2B,Stolen Base 2B,608070,José Ramírez,668881,Hunter Greene,594777,Kole Calhoun,R,Luke Maile,571912,5,4,3,False,2023-09-26,Stolen,2B,2023,2024,28.2,2024,28.2,2024,28.2
179,179,179,236,1B,2B,Stolen Base 2B,608070,José Ramírez,680570,Grayson Rodriguez,647304,Josh Naylor,R,Adley Rutschman,668939,0,0,3,False,2023-09-21,Stolen,2B,2023,2024,28.2,2024,28.2,2024,28.2
180,180,180,318,1B,2B,Stolen Base 2B,608070,José Ramírez,663903,Brady Singer,647304,Josh Naylor,R,Logan Porter,682515,0,2,3,True,2023-09-18,Stolen,2B,2023,2024,28.2,2024,28.2,2024,28.2
181,181,181,373,1B,2B,Stolen Base 2B,608070,José Ramírez,641540,Dane Dunning,594777,Kole Calhoun,R,Jonah Heim,641680,0,1,5,False,2023-09-16,Stolen,2B,2023,2024,28.2,2024,28.2,2024,28.2
182,182,182,402,1B,,Caught Stealing 2B,608070,José Ramírez,592351,Jon Gray,647304,Josh Naylor,R,Sam Huff,669087,0,0,1,False,2023-09-15,Caught,2B,2023,2024,28.2,2024,28.2,2024,28.2
183,183,183,495,1B,2B,Stolen Base 2B,608070,José Ramírez,670046,Kenny Rosenberg,681807,David Fry,L,Chad Wallach,595453,2,1,5,True,2023-09-10,Stolen,2B,2023,2024,28.2,2024,28.2,2024,28.2
184,184,184,564,1B,2B,Stolen Base 2B,608070,José Ramírez,665896,José Marte,657656,Ramón Laureano,R,Logan O'Hoppe,681351,3,6,8,True,2023-09-08,Stolen,2B,2023,2024,28.2,2024,28.2,2024,28.2
185,185,185,815,1B,2B,Stolen Base 2B,608070,José Ramírez,681892,Kody Funderburk,594777,Kole Calhoun,L,Ryan Jeffers,680777,2,5,10,True,2023-08-30,Stolen,2B,2023,2024,28.2,2024,28.2,2024,28.2
186,186,186,867,1B,2B,Stolen Base 2B,608070,José Ramírez,663855,Jordan Hicks,686823,Will Brennan,R,Danny Jansen,643376,5,4,7,True,2023-08-27,Stolen,2B,2023,2024,28.2,2024,28.2,2024,28.2
187,187,187,940,1B,2B,Stolen Base 2B,608070,José Ramírez,624647,Victor González,657656,Ramón Laureano,L,Will Smith,669257,1,3,3,False,2023-08-24,Stolen,2B,2023,2024,28.2,2024,28.2,2024,28.2
188,188,188,941,2B,3B,Stolen Base 3B,608070,José Ramírez,624647,Victor González,657656,Ramón Laureano,L,Will Smith,669257,1,3,3,False,2023-08-24,Stolen,3B,2023,2024,28.2,2024,28.2,2024,28.2
189,189,189,945,1B,2B,Stolen Base 2B,608070,José Ramírez,624647,Victor González,657656,Ramón Laureano,L,Will Smith,669257,1,3,3,False,2023-08-23,Stolen,2B,2023,2024,28.2,2024,28.2,2024,28.2
190,190,190,946,2B,3B,Stolen Base 3B,608070,José Ramírez,624647,Victor González,657656,Ramón Laureano,L,Will Smith,669257,1,3,3,False,2023-08-23,Stolen,3B,2023,2024,28.2,2024,28.2,2024,28.2
191,191,191,1233,1B,2B,Stolen Base 2B,608070,José Ramírez,518617,Jake Diekman,594777,Kole Calhoun,L,Christian Bethancourt,542194,3,4,6,True,2023-08-11,Stolen,2B,2023,2024,28.2,2024,28.2,2024,28.2
192,192,192,1242,1B,2B,Stolen Base 2B,608070,José Ramírez,650893,Génesis Cabrera,594777,Kole Calhoun,L,Alejandro Kirk,672386,4,1,5,False,2023-08-10,Stolen,2B,2023,2024,28.2,2024,28.2,2024,28.2
193,193,193,1353,1B,2B,Stolen Base 2B,608070,José Ramírez,669947,Jesse Scholtens,660757,Oscar Gonzalez,R,Yasmani Grandal,518735,0,2,1,False,2023-08-06,Stolen,2B,2023,2024,28.2,2024,28.2,2024,28.2
194,194,194,1355,1B,2B,Stolen Base 2B,608070,José Ramírez,669947,Jesse Scholtens,660757,Oscar Gonzalez,R,Yasmani Grandal,518735,3,2,6,False,2023-08-06,Stolen,2B,2023,2024,28.2,2024,28.2,2024,28.2
195,195,195,1472,1B,2B,Stolen Base 2B,608070,José Ramírez,650556,Bryan Abreu,647304,Josh Naylor,R,Yainer Diaz,673237,5,2,8,True,2023-07-31,Stolen,2B,2023,2024,28.2,2024,28.2,2024,28.2
196,196,196,1566,1B,2B,Stolen Base 2B,608070,José Ramírez,679525,Alec Marsh,647304,Josh Naylor,R,Freddy Fermin,666023,3,0,2,False,2023-07-26,Stolen,2B,2023,2024,28.2,2024,28.2,2024,28.2
197,197,197,1688,1B,2B,Stolen Base 2B,608070,José Ramírez,624133,Ranger Suárez,647304,Josh Naylor,L,J.T. Realmuto,592663,0,0,1,False,2023-07-21,Stolen,2B,2023,2024,28.2,2024,28.2,2024,28.2
198,198,198,1689,1B,2B,Stolen Base 2B,608070,José Ramírez,624133,Ranger Suárez,647304,Josh Naylor,L,J.T. Realmuto,592663,2,1,3,False,2023-07-21,Stolen,2B,2023,2024,28.2,2024,28.2,2024,28.2
199,199,199,1843,1B,2B,Stolen Base 2B,608070,José Ramírez,656271,Brock Burke,647304,Josh Naylor,L,Jonah Heim,641680,3,4,7,True,2023-07-14,Stolen,2B,2023,2024,28.2,2024,28.2,2024,28.2
200,200,200,2137,3B,score,Stolen Base Home,608070,José Ramírez,547973,Aroldis Chapman,665926,Andrés Giménez,L,Salvador Perez,521692,2,3,10,True,2023-06-29,Stolen,Home,2023,2024,28.2,2024,28.2,2024,28.2
201,201,201,2146,1B,2B,Stolen Base 2B,608070,José Ramírez,621139,Brooks Kriske,647304,Josh Naylor,R,Salvador Perez,521692,0,4,5,True,2023-06-28,Stolen,2B,2023,2024,28.2,2024,28.2,2024,28.2
202,202,202,2175,1B,2B,Stolen Base 2B,608070,José Ramírez,663903,Brady Singer,605137,Josh Bell,R,Freddy Fermin,666023,0,0,4,True,2023-06-27,Stolen,2B,2023,2024,28.2,2024,28.2,2024,28.2
203,203,203,2289,1B,,Caught Stealing 2B,608070,José Ramírez,676664,JP Sears,647304,Josh Naylor,L,Carlos Pérez,542208,0,0,4,False,2023-06-22,Caught,2B,2023,2024,28.2,2024,28.2,2024,28.2
204,204,204,2440,1B,2B,Stolen Base 2B,608070,José Ramírez,607259,Nick Martinez,672356,Gabriel Arias,R,Austin Nola,543592,6,7,7,True,2023-06-15,Stolen,2B,2023,2024,28.2,2024,28.2,2024,28.2
205,205,205,2945,1B,,Caught Stealing 2B,608070,José Ramírez,669467,Andre Pallante,605137,Josh Bell,R,Willson Contreras,575929,4,2,8,False,2023-05-26,Caught,2B,2023,2024,28.2,2024,28.2,2024,28.2
206,206,206,3571,1B,,Caught Stealing 2B,608070,José Ramírez,678394,Brayan Bello,647304,Josh Naylor,R,Connor Wong,657136,3,1,4,True,2023-04-29,Caught,2B,2023,2024,28.2,2024,28.2,2024,28.2
207,207,207,3609,1B,2B,Stolen Base 2B,608070,José Ramírez,601713,Nick Pivetta,647304,Josh Naylor,R,Reese McGuire,624512,1,3,3,True,2023-04-28,Stolen,2B,2023,2024,28.2,2024,28.2,2024,28.2
208,208,208,3915,1B,,Caught Stealing 2B,608070,José Ramírez,663658,Thaddeus Ward,647304,Josh Naylor,R,Keibert Ruiz,660688,4,5,9,True,2023-04-15,Caught,2B,2023,2024,28.2,2024,28.2,2024,28.2
209,209,209,4043,1B,2B,Stolen Base 2B,608070,José Ramírez,641656,Ian Hamilton,665926,Andrés Giménez,R,Jose Trevino,624431,3,2,7,False,2023-04-10,Stolen,2B,2023,2024,28.2,2024,28.2,2024,28.2
210,210,210,4063,1B,2B,Stolen Base 2B,608070,José Ramírez,669923,George Kirby,647304,Josh Naylor,R,Cal Raleigh,663728,1,2,6,False,2023-04-09,Stolen,2B,2023,2024,28.2,2024,28.2,2024,28.2
211,211,211,4193,1B,2B,Stolen Base 2B,608070,José Ramírez,543507,Trevor May,605137,Josh Bell,R,Shea Langeliers,669127,10,11,10,True,2023-04-03,Stolen,2B,2023,2024,28.2,2024,28.2,2024,28.2
212,212,212,4232,1B,2B,Stolen Base 2B,608070,José Ramírez,669302,Logan Gilbert,605137,Josh Bell,R,Tom Murphy,608596,0,0,1,True,2023-04-01,Stolen,2B,2023,2024,28.2,2024,28.2,2024,28.2
213,213,213,4542,1B,2B,Stolen Base 2B,608070,José Ramírez,668881,Hunter Greene,594777,Kole Calhoun,R,Luke Maile,571912,5,4,3,False,2023-09-26,Stolen,2B,2023,2024,28.2,2024,28.2,2024,28.2
214,214,214,4650,1B,2B,Stolen Base 2B,608070,José Ramírez,680570,Grayson Rodriguez,647304,Josh Naylor,R,Adley Rutschman,668939,0,0,3,False,2023-09-21,Stolen,2B,2023,2024,28.2,2024,28.2,2024,28.2
215,215,215,4732,1B,2B,Stolen Base 2B,608070,José Ramírez,663903,Brady Singer,647304,Josh Naylor,R,Logan Porter,682515,0,2,3,True,2023-09-18,Stolen,2B,2023,2024,28.2,2024,28.2,2024,28.2
216,216,216,4787,1B,2B,Stolen Base 2B,608070,José Ramírez,641540,Dane Dunning,594777,Kole Calhoun,R,Jonah Heim,641680,0,1,5,False,2023-09-16,Stolen,2B,2023,2024,28.2,2024,28.2,2024,28.2
217,217,217,4816,1B,,Caught Stealing 2B,608070,José Ramírez,592351,Jon Gray,647304,Josh Naylor,R,Sam Huff,669087,0,0,1,False,2023-09-15,Caught,2B,2023,2024,28.2,2024,28.2,2024,28.2
218,218,218,4909,1B,2B,Stolen Base 2B,608070,José Ramírez,670046,Kenny Rosenberg,681807,David Fry,L,Chad Wallach,595453,2,1,5,True,2023-09-10,Stolen,2B,2023,2024,28.2,2024,28.2,2024,28.2
219,219,219,4978,1B,2B,Stolen Base 2B,608070,José Ramírez,665896,José Marte,657656,Ramón Laureano,R,Logan O'Hoppe,681351,3,6,8,True,2023-09-08,Stolen,2B,2023,2024,28.2,2024,28.2,2024,28.2
220,220,220,5229,1B,2B,Stolen Base 2B,608070,José Ramírez,681892,Kody Funderburk,594777,Kole Calhoun,L,Ryan Jeffers,680777,2,5,10,True,2023-08-30,Stolen,2B,2023,2024,28.2,2024,28.2,2024,28.2
221,221,221,5281,1B,2B,Stolen Base 2B,608070,José Ramírez,663855,Jordan Hicks,686823,Will Brennan,R,Danny Jansen,643376,5,4,7,True,2023-08-27,Stolen,2B,2023,2024,28.2,2024,28.2,2024,28.2
222,222,222,5354,1B,2B,Stolen Base 2B,608070,José Ramírez,624647,Victor González,657656,Ramón Laureano,L,Will Smith,669257,1,3,3,False,2023-08-24,Stolen,2B,2023,2024,28.2,2024,28.2,2024,28.2
223,223,223,5355,2B,3B,Stolen Base 3B,608070,José Ramírez,624647,Victor González,657656,Ramón Laureano,L,Will Smith,669257,1,3,3,False,2023-08-24,Stolen,3B,2023,2024,28.2,2024,28.2,2024,28.2
224,224,224,5359,1B,2B,Stolen Base 2B,608070,José Ramírez,624647,Victor González,657656,Ramón Laureano,L,Will Smith,669257,1,3,3,False,2023-08-23,Stolen,2B,2023,2024,28.2,2024,28.2,2024,28.2
225,225,225,5360,2B,3B,Stolen Base 3B,608070,José Ramírez,624647,Victor González,657656,Ramón Laureano,L,Will Smith,669257,1,3,3,False,2023-08-23,Stolen,3B,2023,2024,28.2,2024,28.2,2024,28.2
226,226,226,5647,1B,2B,Stolen Base 2B,608070,José Ramírez,518617,Jake Diekman,594777,Kole Calhoun,L,Christian Bethancourt,542194,3,4,6,True,2023-08-11,Stolen,2B,2023,2024,28.2,2024,28.2,2024,28.2
227,227,227,5656,1B,2B,Stolen Base 2B,608070,José Ramírez,650893,Génesis Cabrera,594777,Kole Calhoun,L,Alejandro Kirk,672386,4,1,5,False,2023-08-10,Stolen,2B,2023,2024,28.2,2024,28.2,2024,28.2
228,228,228,5767,1B,2B,Stolen Base 2B,608070,José Ramírez,669947,Jesse Scholtens,660757,Oscar Gonzalez,R,Yasmani Grandal,518735,0,2,1,False,2023-08-06,Stolen,2B,2023,2024,28.2,2024,28.2,2024,28.2
229,229,229,5769,1B,2B,Stolen Base 2B,608070,José Ramírez,669947,Jesse Scholtens,660757,Oscar Gonzalez,R,Yasmani Grandal,518735,3,2,6,False,2023-08-06,Stolen,2B,2023,2024,28.2,2024,28.2,2024,28.2
230,230,230,5886,1B,2B,Stolen Base 2B,608070,José Ramírez,650556,Bryan Abreu,647304,Josh Naylor,R,Yainer Diaz,673237,5,2,8,True,2023-07-31,Stolen,2B,2023,2024,28.2,2024,28.2,2024,28.2
231,231,231,5980,1B,2B,Stolen Base 2B,608070,José Ramírez,679525,Alec Marsh,647304,Josh Naylor,R,Freddy Fermin,666023,3,0,2,False,2023-07-26,Stolen,2B,2023,2024,28.2,2024,28.2,2024,28.2
