,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year_x,Sprint_x,Current_Year_y,Sprint_y,Current_Year_x,Sprint_x,Current_Year_y,Sprint_y
106,106,106,106,2933,1B,2B,Stolen Base 2B,572041,AJ Pollock,502239,Trevor Cahill,444482,David Peralta,R,Austin Hedges,595978,1,0,3,False,2017-04-26,Stolen,2B,2017,2018,28.2,2018,28.2,2018,28.2,2018,28.2
107,107,107,107,2969,2B,3B,Stolen Base 3B,572041,AJ Pollock,453385,Clayton Richard,572008,Chris Owings,L,Austin Hedges,595978,6,1,4,False,2017-04-25,Stolen,3B,2017,2018,28.2,2018,28.2,2018,28.2,2018,28.2
108,108,108,108,2970,1B,2B,Stolen Base 2B,572041,AJ Pollock,489334,Craig Stammen,572008,Chris Owings,R,Austin Hedges,595978,7,1,6,False,2017-04-25,Stolen,2B,2017,2018,28.2,2018,28.2,2018,28.2,2018,28.2
109,109,109,109,2987,2B,3B,Stolen Base 3B,572041,AJ Pollock,600526,José Torres,572008,Chris Owings,L,Austin Hedges,595978,7,5,7,False,2017-04-24,Stolen,3B,2017,2018,28.2,2018,28.2,2018,28.2,2018,28.2
110,110,110,110,3074,1B,2B,Stolen Base 2B,572041,AJ Pollock,543506,Brandon Maurer,502671,Paul Goldschmidt,R,Austin Hedges,595978,1,0,9,True,2017-04-19,Stolen,2B,2017,2018,28.2,2018,28.2,2018,28.2,2018,28.2
111,111,111,111,3093,1B,2B,Stolen Base 2B,572041,AJ Pollock,489334,Craig Stammen,502671,Paul Goldschmidt,R,Austin Hedges,595978,1,3,5,True,2017-04-18,Stolen,2B,2017,2018,28.2,2018,28.2,2018,28.2,2018,28.2
112,112,112,112,3110,1B,,Caught Stealing 2B,572041,AJ Pollock,435221,Brandon McCarthy,444482,David Peralta,R,Yasmani Grandal,518735,0,0,1,True,2017-04-17,Caught,2B,2017,2018,28.2,2018,28.2,2018,28.2,2018,28.2
113,113,113,113,3337,1B,,Caught Stealing 2B,572041,AJ Pollock,518715,Cory Gearrin,572008,Chris Owings,R,Buster Posey,457763,6,4,6,False,2017-04-05,Caught,2B,2017,2018,28.2,2018,28.2,2018,28.2,2018,28.2
114,114,114,114,3358,1B,2B,Stolen Base 2B,572041,AJ Pollock,502004,George Kontos,444482,David Peralta,R,Buster Posey,457763,4,8,7,False,2017-04-04,Stolen,2B,2017,2018,28.2,2018,28.2,2018,28.2,2018,28.2
115,115,115,115,4653,2B,3B,Stolen Base 3B,572041,AJ Pollock,519326,Hunter Strickland,456078,Welington Castillo,R,Buster Posey,457763,2,1,6,True,2016-08-31,Stolen,3B,2016,2017,28.6,2017,28.6,2017,28.6,2017,28.6
116,116,116,116,4662,1B,2B,Stolen Base 2B,572041,AJ Pollock,518715,Cory Gearrin,502671,Paul Goldschmidt,R,Buster Posey,457763,2,4,7,True,2016-08-30,Stolen,2B,2016,2017,28.6,2017,28.6,2017,28.6,2017,28.6
117,117,117,117,4700,1B,2B,Stolen Base 2B,572041,AJ Pollock,595001,Josh A. Smith,430001,Rickie Weeks Jr.,R,Ramón Cabrera,541608,4,2,3,False,2016-08-28,Stolen,2B,2016,2017,28.6,2017,28.6,2017,28.6,2017,28.6
118,118,118,118,4701,2B,3B,Stolen Base 3B,572041,AJ Pollock,595001,Josh A. Smith,456078,Welington Castillo,R,Ramón Cabrera,541608,5,2,3,False,2016-08-28,Stolen,3B,2016,2017,28.6,2017,28.6,2017,28.6,2017,28.6
119,119,119,119,618,2B,3B,Stolen Base 3B,572041,AJ Pollock,519326,Hunter Strickland,456078,Welington Castillo,R,Buster Posey,457763,2,1,6,True,2016-08-31,Stolen,3B,2016,2017,28.6,2017,28.6,2017,28.6,2017,28.6
120,120,120,120,627,1B,2B,Stolen Base 2B,572041,AJ Pollock,518715,Cory Gearrin,502671,Paul Goldschmidt,R,Buster Posey,457763,2,4,7,True,2016-08-30,Stolen,2B,2016,2017,28.6,2017,28.6,2017,28.6,2017,28.6
121,121,121,121,665,1B,2B,Stolen Base 2B,572041,AJ Pollock,595001,Josh A. Smith,430001,Rickie Weeks Jr.,R,Ramón Cabrera,541608,4,2,3,False,2016-08-28,Stolen,2B,2016,2017,28.6,2017,28.6,2017,28.6,2017,28.6
122,122,122,122,666,2B,3B,Stolen Base 3B,572041,AJ Pollock,595001,Josh A. Smith,456078,Welington Castillo,R,Ramón Cabrera,541608,5,2,3,False,2016-08-28,Stolen,3B,2016,2017,28.6,2017,28.6,2017,28.6,2017,28.6
123,123,123,123,4025,2B,3B,Stolen Base 3B,572041,AJ Pollock,519326,Hunter Strickland,456078,Welington Castillo,R,Buster Posey,457763,2,1,6,True,2016-08-31,Stolen,3B,2016,2017,28.6,2017,28.6,2017,28.6,2017,28.6
124,124,124,124,4034,1B,2B,Stolen Base 2B,572041,AJ Pollock,518715,Cory Gearrin,502671,Paul Goldschmidt,R,Buster Posey,457763,2,4,7,True,2016-08-30,Stolen,2B,2016,2017,28.6,2017,28.6,2017,28.6,2017,28.6
125,125,125,125,4072,1B,2B,Stolen Base 2B,572041,AJ Pollock,595001,Josh A. Smith,430001,Rickie Weeks Jr.,R,Ramón Cabrera,541608,4,2,3,False,2016-08-28,Stolen,2B,2016,2017,28.6,2017,28.6,2017,28.6,2017,28.6
126,126,126,126,4073,2B,3B,Stolen Base 3B,572041,AJ Pollock,595001,Josh A. Smith,456078,Welington Castillo,R,Ramón Cabrera,541608,5,2,3,False,2016-08-28,Stolen,3B,2016,2017,28.6,2017,28.6,2017,28.6,2017,28.6
127,127,127,127,58,2B,3B,Stolen Base 3B,572041,AJ Pollock,502009,Mat Latos,572008,Chris Owings,R,J.T. Realmuto,592663,0,1,5,False,2015-07-21,Stolen,3B,2015,2016,28.5,2016,28.5,2016,28.5,2016,28.5
128,128,128,128,180,1B,,Caught Stealing 2B,572041,AJ Pollock,518774,Matt Harvey,444482,David Peralta,R,Kevin Plawecki,608700,0,2,5,True,2015-07-11,Caught,2B,2015,2016,28.5,2016,28.5,2016,28.5,2016,28.5
129,129,129,129,206,2B,3B,Stolen Base 3B,572041,AJ Pollock,592789,Noah Syndergaard,444482,David Peralta,R,Kevin Plawecki,608700,0,0,1,True,2015-07-10,Stolen,3B,2015,2016,28.5,2016,28.5,2016,28.5,2016,28.5
130,130,130,130,297,1B,2B,Stolen Base 2B,572041,AJ Pollock,571735,David Hale,444482,David Peralta,R,Nick Hundley,460026,0,0,1,False,2015-07-04,Stolen,2B,2015,2016,28.5,2016,28.5,2016,28.5,2016,28.5
131,131,131,131,298,2B,3B,Stolen Base 3B,572041,AJ Pollock,571735,David Hale,444482,David Peralta,R,Nick Hundley,460026,4,2,4,False,2015-07-04,Stolen,3B,2015,2016,28.5,2016,28.5,2016,28.5,2016,28.5
132,132,132,132,398,1B,2B,Stolen Base 2B,572041,AJ Pollock,571893,Adam Liberatore,444482,David Peralta,L,Yasmani Grandal,518735,6,6,7,False,2015-06-29,Stolen,2B,2015,2016,28.5,2016,28.5,2016,28.5,2016,28.5
133,133,133,133,495,1B,2B,Stolen Base 2B,572041,AJ Pollock,446099,John Axford,502671,Paul Goldschmidt,R,Michael McKenry,502374,6,4,9,True,2015-06-25,Stolen,2B,2015,2016,28.5,2016,28.5,2016,28.5,2016,28.5
134,134,134,134,589,1B,,Caught Stealing 2B,572041,AJ Pollock,448306,James Shields,571875,Jake Lamb,R,Derek Norris,519083,4,1,6,False,2015-06-19,Caught,2B,2015,2016,28.5,2016,28.5,2016,28.5,2016,28.5
135,135,135,135,880,2B,3B,Stolen Base 3B,572041,AJ Pollock,605333,Jack Leathersich,444482,David Peralta,L,Anthony Recker,489232,4,2,8,False,2015-06-05,Stolen,3B,2015,2016,28.5,2016,28.5,2016,28.5,2016,28.5
136,136,136,136,971,1B,2B,Stolen Base 2B,572041,AJ Pollock,622072,Alex Wood,502671,Paul Goldschmidt,L,A.J. Pierzynski,150229,0,0,1,False,2015-06-01,Stolen,2B,2015,2016,28.5,2016,28.5,2016,28.5,2016,28.5
137,137,137,137,986,1B,2B,Stolen Base 2B,572041,AJ Pollock,621281,Tyler Wagner,460060,Cliff Pennington,R,Martín Maldonado,455117,0,4,2,True,2015-05-31,Stolen,2B,2015,2016,28.5,2016,28.5,2016,28.5,2016,28.5
138,138,138,138,1053,1B,2B,Stolen Base 2B,572041,AJ Pollock,458681,Lance Lynn,630111,Yasmany Tomás,R,Yadier Molina,425877,2,0,3,True,2015-05-27,Stolen,2B,2015,2016,28.5,2016,28.5,2016,28.5,2016,28.5
139,139,139,139,1138,1B,,Caught Stealing 2B,572041,AJ Pollock,453562,Jake Arrieta,444432,Mark Trumbo,R,Miguel Montero,471083,2,0,3,False,2015-05-23,Caught,2B,2015,2016,28.5,2016,28.5,2016,28.5,2016,28.5
140,140,140,140,1157,1B,2B,Stolen Base 2B,572041,AJ Pollock,452657,Jon Lester,502671,Paul Goldschmidt,L,David Ross,424325,1,1,3,False,2015-05-22,Stolen,2B,2015,2016,28.5,2016,28.5,2016,28.5,2016,28.5
141,141,141,141,1221,3B,score,Stolen Base Home,572041,AJ Pollock,475479,David Phelps,630111,Yasmany Tomás,R,Jhonatan Solano,500207,0,4,5,True,2015-05-20,Stolen,Home,2015,2016,28.5,2016,28.5,2016,28.5,2016,28.5
142,142,142,142,1224,1B,2B,Stolen Base 2B,572041,AJ Pollock,605169,Carter Capps,502671,Paul Goldschmidt,R,Jhonatan Solano,500207,0,4,7,True,2015-05-20,Stolen,2B,2015,2016,28.5,2016,28.5,2016,28.5,2016,28.5
143,143,143,143,1225,2B,3B,Stolen Base 3B,572041,AJ Pollock,605169,Carter Capps,502671,Paul Goldschmidt,R,Jhonatan Solano,500207,0,4,7,True,2015-05-20,Stolen,3B,2015,2016,28.5,2016,28.5,2016,28.5,2016,28.5
144,144,144,144,1436,1B,2B,Stolen Base 2B,572041,AJ Pollock,543506,Brandon Maurer,502671,Paul Goldschmidt,R,Derek Norris,519083,4,4,10,False,2015-05-09,Stolen,2B,2015,2016,28.5,2016,28.5,2016,28.5,2016,28.5
145,145,145,145,1467,1B,,Caught Stealing 2B,572041,AJ Pollock,543506,Brandon Maurer,444482,David Peralta,R,Derek Norris,519083,5,6,7,False,2015-05-08,Caught,2B,2015,2016,28.5,2016,28.5,2016,28.5,2016,28.5
146,146,146,146,1525,1B,2B,Stolen Base 2B,572041,AJ Pollock,554431,Tyler Matzek,630111,Yasmany Tomás,L,Nick Hundley,460026,0,4,3,True,2015-05-06,Stolen,2B,2015,2016,28.5,2016,28.5,2016,28.5,2016,28.5
147,147,147,147,1727,1B,2B,Stolen Base 2B,572041,AJ Pollock,491708,Arquimedes Caminero,502671,Paul Goldschmidt,R,Chris Stewart,455755,0,5,8,False,2015-04-26,Stolen,2B,2015,2016,28.5,2016,28.5,2016,28.5,2016,28.5
148,148,148,148,1762,1B,2B,Stolen Base 2B,572041,AJ Pollock,150359,A.J. Burnett,502671,Paul Goldschmidt,R,Francisco Cervelli,465041,1,0,3,False,2015-04-25,Stolen,2B,2015,2016,28.5,2016,28.5,2016,28.5,2016,28.5
149,149,149,149,1824,1B,2B,Stolen Base 2B,572041,AJ Pollock,451596,Yovani Gallardo,502671,Paul Goldschmidt,R,Robinson Chirinos,455139,2,1,3,False,2015-04-22,Stolen,2B,2015,2016,28.5,2016,28.5,2016,28.5,2016,28.5
150,150,150,150,1926,1B,2B,Stolen Base 2B,572041,AJ Pollock,285064,Ryan Vogelsong,502671,Paul Goldschmidt,R,Buster Posey,457763,0,5,6,True,2015-04-17,Stolen,2B,2015,2016,28.5,2016,28.5,2016,28.5,2016,28.5
151,151,151,151,1964,1B,,Caught Stealing 2B,572041,AJ Pollock,276542,Joaquín Benoit,502671,Paul Goldschmidt,R,Derek Norris,519083,2,2,8,True,2015-04-15,Caught,2B,2015,2016,28.5,2016,28.5,2016,28.5,2016,28.5
152,152,152,152,2057,2B,3B,Caught Stealing 3B,572041,AJ Pollock,477132,Clayton Kershaw,502671,Paul Goldschmidt,L,A.J. Ellis,454560,2,0,3,False,2015-04-11,Caught,3B,2015,2016,28.5,2016,28.5,2016,28.5,2016,28.5
