,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year_x,Sprint_x,Current_Year_y,Sprint_y,Current_Year_x.1,Sprint_x.1,Current_Year_y.1,Sprint_y.1,Current_Year_x.2,Sprint_x.2,Current_Year_y.2,Sprint_y.2,Current_Year_x.3,Sprint_x.3,Current_Year_y.3,Sprint_y.3,Current_Year,Sprint
12,12,12,12,12,12,12,12,12,1B,2B,Stolen Base 2B,571980,Tyler Naquin,605483,Blake Snell,543401,Jason Kipnis,L,Hank Conger,474233,3,0,7,False,2016-06-21,Stolen,2B,2016,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9
13,13,13,13,13,13,13,13,13,1B,2B,Stolen Base 2B,434636,Ángel Pagán,543606,Jake Odorizzi,623143,Trevor Brown,R,Hank Conger,474233,1,1,5,True,2016-06-19,Stolen,2B,2016,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9
14,14,14,14,14,14,14,14,14,1B,2B,Stolen Base 2B,543807,George Springer,542882,Matt Andriese,514888,Jose Altuve,R,Hank Conger,474233,0,0,1,True,2016-06-10,Stolen,2B,2016,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9
15,15,15,15,15,15,15,15,15,1B,2B,Stolen Base 2B,643603,Tyler White,542882,Matt Andriese,488771,Jason Castro,R,Hank Conger,474233,2,0,2,True,2016-06-10,Stolen,2B,2016,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9
16,16,16,16,16,16,16,16,16,1B,,Caught Stealing 2B,545350,Jake Marisnick,541640,Erasmo Ramírez,503556,Marwin Gonzalez,R,Hank Conger,474233,4,3,6,True,2016-06-10,Caught,2B,2016,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9
17,17,17,17,17,17,17,17,17,1B,2B,Stolen Base 2B,456488,Eduardo Núñez,542882,Matt Andriese,408045,Joe Mauer,R,Hank Conger,474233,0,0,1,False,2016-06-04,Stolen,2B,2016,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9
18,18,18,18,18,18,18,18,18,1B,2B,Stolen Base 2B,621439,Byron Buxton,542882,Matt Andriese,456488,Eduardo Núñez,R,Hank Conger,474233,1,1,3,False,2016-06-04,Stolen,2B,2016,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9
19,19,19,19,19,19,19,19,19,1B,2B,Stolen Base 2B,456488,Eduardo Núñez,542882,Matt Andriese,572821,Brian Dozier,R,Hank Conger,474233,3,1,3,False,2016-06-04,Stolen,2B,2016,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9
20,20,20,20,20,20,20,20,20,2B,3B,Stolen Base 3B,502481,Jarrod Dyson,542882,Matt Andriese,460077,Drew Butera,R,Hank Conger,474233,2,1,5,False,2016-05-30,Stolen,3B,2016,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9
21,21,21,21,21,21,21,21,21,1B,,Caught Stealing 2B,452104,Chase Headley,519043,Matt Moore,544369,Didi Gregorius,L,Hank Conger,474233,3,0,2,True,2016-05-28,Caught,2B,2016,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9
22,22,22,22,22,22,22,22,22,1B,2B,Stolen Base 2B,544369,Didi Gregorius,502042,Chris Archer,554429,Dustin Ackley,R,Hank Conger,474233,0,0,5,True,2016-05-27,Stolen,2B,2016,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9
23,23,23,23,23,23,23,23,23,1B,2B,Stolen Base 2B,457727,Cameron Maybin,542882,Matt Andriese,543510,James McCann,R,Hank Conger,474233,3,3,4,False,2016-05-20,Stolen,2B,2016,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9
24,24,24,24,24,24,24,24,24,1B,2B,Stolen Base 2B,547982,Leonys Martin,445968,Dana Eveland,493114,Norichika Aoki,L,Hank Conger,474233,2,2,6,False,2016-05-09,Stolen,2B,2016,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9
25,25,25,25,25,25,25,25,25,1B,,Caught Stealing 2B,485567,Ezequiel Carrera,543606,Jake Odorizzi,431145,Russell Martin,R,Hank Conger,474233,0,1,5,True,2016-05-01,Caught,2B,2016,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9
26,26,26,26,26,26,26,26,26,1B,2B,Stolen Base 2B,571788,Brock Holt,445968,Dana Eveland,543877,Christian Vázquez,L,Hank Conger,474233,6,0,5,False,2016-04-20,Stolen,2B,2016,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9
27,27,27,27,27,27,27,27,27,1B,2B,Stolen Base 2B,605141,Mookie Betts,444436,Ryan Webb,456030,Dustin Pedroia,R,Hank Conger,474233,6,2,6,False,2016-04-20,Stolen,2B,2016,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9
28,28,28,28,28,28,28,28,28,1B,2B,Stolen Base 2B,434658,Rajai Davis,502042,Chris Archer,543401,Jason Kipnis,R,Hank Conger,474233,0,0,1,True,2016-04-14,Stolen,2B,2016,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9
29,29,29,29,29,29,29,29,29,2B,3B,Stolen Base 3B,434658,Rajai Davis,502042,Chris Archer,435063,Mike Napoli,R,Hank Conger,474233,0,0,1,True,2016-04-14,Stolen,3B,2016,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9
30,30,30,30,30,30,30,30,30,1B,2B,Stolen Base 2B,543401,Jason Kipnis,502042,Chris Archer,467793,Carlos Santana,R,Hank Conger,474233,0,0,1,True,2016-04-14,Stolen,2B,2016,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9
31,31,31,31,31,31,31,31,31,1B,2B,Stolen Base 2B,596019,Francisco Lindor,502042,Chris Archer,435063,Mike Napoli,R,Hank Conger,474233,0,0,3,True,2016-04-14,Stolen,2B,2016,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9
32,32,32,32,32,32,32,32,32,1B,2B,Stolen Base 2B,543401,Jason Kipnis,544993,Steve Geltz,596019,Francisco Lindor,R,Hank Conger,474233,0,4,6,True,2016-04-14,Stolen,2B,2016,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9
33,33,33,33,33,33,33,33,33,1B,2B,Stolen Base 2B,605141,Mookie Betts,502042,Chris Archer,456030,Dustin Pedroia,R,Hank Conger,474233,0,0,1,False,2016-07-08,Stolen,2B,2016,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9
34,34,34,34,34,34,34,34,34,1B,2B,Stolen Base 2B,571788,Brock Holt,502042,Chris Archer,431094,Aaron Hill,R,Hank Conger,474233,4,2,4,False,2016-07-08,Stolen,2B,2016,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9
35,35,35,35,35,35,35,35,35,1B,2B,Stolen Base 2B,434670,Hanley Ramirez,502042,Chris Archer,598265,Jackie Bradley Jr.,R,Hank Conger,474233,4,4,6,False,2016-07-08,Stolen,2B,2016,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9
36,36,36,36,36,36,36,36,36,1B,2B,Stolen Base 2B,605141,Mookie Betts,541640,Erasmo Ramírez,456030,Dustin Pedroia,R,Hank Conger,474233,5,4,7,False,2016-07-08,Stolen,2B,2016,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9
37,37,37,37,37,37,37,37,37,3B,score,Stolen Base Home,545361,Mike Trout,571670,Dylan Floro,592239,Todd Cunningham,R,Hank Conger,474233,0,4,8,True,2016-07-07,Stolen,Home,2016,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9
38,38,38,38,38,38,38,38,38,1B,2B,Stolen Base 2B,405395,Albert Pujols,571670,Dylan Floro,592239,Todd Cunningham,R,Hank Conger,474233,0,4,8,True,2016-07-07,Stolen,2B,2016,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9
39,39,39,39,39,39,39,39,39,1B,2B,Stolen Base 2B,457727,Cameron Maybin,592767,Drew Smyly,408234,Miguel Cabrera,L,Hank Conger,474233,0,0,4,True,2016-07-01,Stolen,2B,2016,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9
40,40,40,40,40,40,40,40,40,1B,2B,Stolen Base 2B,449107,Mike Aviles,592767,Drew Smyly,543510,James McCann,L,Hank Conger,474233,0,1,5,True,2016-07-01,Stolen,2B,2016,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9
41,41,41,41,41,41,41,41,41,1B,2B,Stolen Base 2B,461865,Andrew Romine,541640,Erasmo Ramírez,578428,Jose Iglesias,R,Hank Conger,474233,7,6,9,True,2016-06-30,Stolen,2B,2016,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9
42,42,42,42,42,42,42,42,42,1B,2B,Stolen Base 2B,456030,Dustin Pedroia,445968,Dana Eveland,120074,David Ortiz,L,Hank Conger,474233,2,6,9,True,2016-06-28,Stolen,2B,2016,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9
43,43,43,43,43,43,43,43,43,1B,2B,Stolen Base 2B,598265,Jackie Bradley Jr.,445968,Dana Eveland,543768,Travis Shaw,L,Hank Conger,474233,2,8,9,True,2016-06-28,Stolen,2B,2016,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9
44,44,44,44,44,44,44,44,44,1B,2B,Stolen Base 2B,435063,Mike Napoli,605483,Blake Snell,608070,José Ramírez,L,Hank Conger,474233,2,0,4,False,2016-06-21,Stolen,2B,2016,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9
45,45,45,45,45,45,45,45,45,1B,2B,Stolen Base 2B,571980,Tyler Naquin,605483,Blake Snell,543401,Jason Kipnis,L,Hank Conger,474233,3,0,7,False,2016-06-21,Stolen,2B,2016,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9
46,46,46,46,46,46,46,46,46,1B,2B,Stolen Base 2B,434636,Ángel Pagán,543606,Jake Odorizzi,623143,Trevor Brown,R,Hank Conger,474233,1,1,5,True,2016-06-19,Stolen,2B,2016,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9
47,47,47,47,47,47,47,47,47,1B,2B,Stolen Base 2B,543807,George Springer,542882,Matt Andriese,514888,Jose Altuve,R,Hank Conger,474233,0,0,1,True,2016-06-10,Stolen,2B,2016,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9
48,48,48,48,48,48,48,48,48,1B,2B,Stolen Base 2B,643603,Tyler White,542882,Matt Andriese,488771,Jason Castro,R,Hank Conger,474233,2,0,2,True,2016-06-10,Stolen,2B,2016,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9
49,49,49,49,49,49,49,49,49,1B,,Caught Stealing 2B,545350,Jake Marisnick,541640,Erasmo Ramírez,503556,Marwin Gonzalez,R,Hank Conger,474233,4,3,6,True,2016-06-10,Caught,2B,2016,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9
50,50,50,50,50,50,50,50,50,1B,2B,Stolen Base 2B,456488,Eduardo Núñez,542882,Matt Andriese,408045,Joe Mauer,R,Hank Conger,474233,0,0,1,False,2016-06-04,Stolen,2B,2016,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9
51,51,51,51,51,51,51,51,51,1B,2B,Stolen Base 2B,621439,Byron Buxton,542882,Matt Andriese,456488,Eduardo Núñez,R,Hank Conger,474233,1,1,3,False,2016-06-04,Stolen,2B,2016,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9
52,52,52,52,52,52,52,52,52,1B,2B,Stolen Base 2B,456488,Eduardo Núñez,542882,Matt Andriese,572821,Brian Dozier,R,Hank Conger,474233,3,1,3,False,2016-06-04,Stolen,2B,2016,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9
53,53,53,53,53,53,53,53,53,2B,3B,Stolen Base 3B,502481,Jarrod Dyson,542882,Matt Andriese,460077,Drew Butera,R,Hank Conger,474233,2,1,5,False,2016-05-30,Stolen,3B,2016,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9
54,54,54,54,54,54,54,54,54,1B,,Caught Stealing 2B,452104,Chase Headley,519043,Matt Moore,544369,Didi Gregorius,L,Hank Conger,474233,3,0,2,True,2016-05-28,Caught,2B,2016,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9
55,55,55,55,55,55,55,55,55,1B,2B,Stolen Base 2B,544369,Didi Gregorius,502042,Chris Archer,554429,Dustin Ackley,R,Hank Conger,474233,0,0,5,True,2016-05-27,Stolen,2B,2016,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9
56,56,56,56,56,56,56,56,56,1B,2B,Stolen Base 2B,457727,Cameron Maybin,542882,Matt Andriese,543510,James McCann,R,Hank Conger,474233,3,3,4,False,2016-05-20,Stolen,2B,2016,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9
57,57,57,57,57,57,57,57,57,1B,2B,Stolen Base 2B,547982,Leonys Martin,445968,Dana Eveland,493114,Norichika Aoki,L,Hank Conger,474233,2,2,6,False,2016-05-09,Stolen,2B,2016,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9
58,58,58,58,58,58,58,58,58,1B,,Caught Stealing 2B,485567,Ezequiel Carrera,543606,Jake Odorizzi,431145,Russell Martin,R,Hank Conger,474233,0,1,5,True,2016-05-01,Caught,2B,2016,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9
59,59,59,59,59,59,59,59,59,1B,2B,Stolen Base 2B,571788,Brock Holt,445968,Dana Eveland,543877,Christian Vázquez,L,Hank Conger,474233,6,0,5,False,2016-04-20,Stolen,2B,2016,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9
60,60,60,60,60,60,60,60,60,1B,2B,Stolen Base 2B,605141,Mookie Betts,444436,Ryan Webb,456030,Dustin Pedroia,R,Hank Conger,474233,6,2,6,False,2016-04-20,Stolen,2B,2016,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9
61,61,61,61,61,61,61,61,61,1B,2B,Stolen Base 2B,434658,Rajai Davis,502042,Chris Archer,543401,Jason Kipnis,R,Hank Conger,474233,0,0,1,True,2016-04-14,Stolen,2B,2016,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9
62,62,62,62,62,62,62,62,62,2B,3B,Stolen Base 3B,434658,Rajai Davis,502042,Chris Archer,435063,Mike Napoli,R,Hank Conger,474233,0,0,1,True,2016-04-14,Stolen,3B,2016,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9
63,63,63,63,63,63,63,63,63,1B,2B,Stolen Base 2B,543401,Jason Kipnis,502042,Chris Archer,467793,Carlos Santana,R,Hank Conger,474233,0,0,1,True,2016-04-14,Stolen,2B,2016,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9
64,64,64,64,64,64,64,64,64,1B,2B,Stolen Base 2B,596019,Francisco Lindor,502042,Chris Archer,435063,Mike Napoli,R,Hank Conger,474233,0,0,3,True,2016-04-14,Stolen,2B,2016,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9
65,65,65,65,65,65,65,65,65,1B,2B,Stolen Base 2B,543401,Jason Kipnis,544993,Steve Geltz,596019,Francisco Lindor,R,Hank Conger,474233,0,4,6,True,2016-04-14,Stolen,2B,2016,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9
66,66,66,66,66,66,66,66,66,1B,2B,Stolen Base 2B,605141,Mookie Betts,502042,Chris Archer,456030,Dustin Pedroia,R,Hank Conger,474233,0,0,1,False,2016-07-08,Stolen,2B,2016,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9
67,67,67,67,67,67,67,67,67,1B,2B,Stolen Base 2B,571788,Brock Holt,502042,Chris Archer,431094,Aaron Hill,R,Hank Conger,474233,4,2,4,False,2016-07-08,Stolen,2B,2016,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9
68,68,68,68,68,68,68,68,68,1B,2B,Stolen Base 2B,434670,Hanley Ramirez,502042,Chris Archer,598265,Jackie Bradley Jr.,R,Hank Conger,474233,4,4,6,False,2016-07-08,Stolen,2B,2016,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9
69,69,69,69,69,69,69,69,69,1B,2B,Stolen Base 2B,605141,Mookie Betts,541640,Erasmo Ramírez,456030,Dustin Pedroia,R,Hank Conger,474233,5,4,7,False,2016-07-08,Stolen,2B,2016,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9
70,70,70,70,70,70,70,70,70,3B,score,Stolen Base Home,545361,Mike Trout,571670,Dylan Floro,592239,Todd Cunningham,R,Hank Conger,474233,0,4,8,True,2016-07-07,Stolen,Home,2016,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9
71,71,71,71,71,71,71,71,71,1B,2B,Stolen Base 2B,405395,Albert Pujols,571670,Dylan Floro,592239,Todd Cunningham,R,Hank Conger,474233,0,4,8,True,2016-07-07,Stolen,2B,2016,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9
72,72,72,72,72,72,72,72,72,1B,2B,Stolen Base 2B,457727,Cameron Maybin,592767,Drew Smyly,408234,Miguel Cabrera,L,Hank Conger,474233,0,0,4,True,2016-07-01,Stolen,2B,2016,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9
73,73,73,73,73,73,73,73,73,1B,2B,Stolen Base 2B,449107,Mike Aviles,592767,Drew Smyly,543510,James McCann,L,Hank Conger,474233,0,1,5,True,2016-07-01,Stolen,2B,2016,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9
74,74,74,74,74,74,74,74,74,1B,2B,Stolen Base 2B,461865,Andrew Romine,541640,Erasmo Ramírez,578428,Jose Iglesias,R,Hank Conger,474233,7,6,9,True,2016-06-30,Stolen,2B,2016,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9
75,75,75,75,75,75,75,75,75,1B,2B,Stolen Base 2B,456030,Dustin Pedroia,445968,Dana Eveland,120074,David Ortiz,L,Hank Conger,474233,2,6,9,True,2016-06-28,Stolen,2B,2016,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9
76,76,76,76,76,76,76,76,76,1B,2B,Stolen Base 2B,598265,Jackie Bradley Jr.,445968,Dana Eveland,543768,Travis Shaw,L,Hank Conger,474233,2,8,9,True,2016-06-28,Stolen,2B,2016,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9
77,77,77,77,77,77,77,77,77,1B,2B,Stolen Base 2B,435063,Mike Napoli,605483,Blake Snell,608070,José Ramírez,L,Hank Conger,474233,2,0,4,False,2016-06-21,Stolen,2B,2016,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9
