,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year_x,Sprint_x,Current_Year_y,Sprint_y,Current_Year,Sprint
114,114,114,5279,2B,3B,Stolen Base 3B,668227,Randy Arozarena,656061,Albert Abreu,623912,Harold Ramírez,R,Kyle Higashioka,543309,6,4,8,False,2023-08-27,Stolen,3B,2023,2024,28.1,2024,28.1,2024,28.1
115,115,115,5531,2B,,Caught Stealing 3B,668227,Randy Arozarena,676254,Ryan Walker,666139,Josh Lowe,R,Blake Sabol,666165,0,1,1,True,2023-08-16,Caught,3B,2023,2024,28.1,2024,28.1,2024,28.1
116,116,116,5613,1B,2B,Stolen Base 2B,668227,Randy Arozarena,663986,Trevor Stephan,670623,Isaac Paredes,R,Cam Gallagher,595956,2,5,8,False,2023-08-12,Stolen,2B,2023,2024,28.1,2024,28.1,2024,28.1
117,117,117,5652,1B,2B,Stolen Base 2B,668227,Randy Arozarena,669461,Matthew Liberatore,623912,Harold Ramírez,L,Andrew Knizner,668800,0,0,1,False,2023-08-10,Stolen,2B,2023,2024,28.1,2024,28.1,2024,28.1
118,118,118,5653,2B,3B,Stolen Base 3B,668227,Randy Arozarena,669461,Matthew Liberatore,623912,Harold Ramírez,L,Andrew Knizner,668800,0,0,1,False,2023-08-10,Stolen,3B,2023,2024,28.1,2024,28.1,2024,28.1
119,119,119,5949,1B,2B,Stolen Base 2B,668227,Randy Arozarena,664299,Cristian Javier,664040,Brandon Lowe,R,Martín Maldonado,455117,1,3,4,True,2023-07-28,Stolen,2B,2023,2024,28.1,2024,28.1,2024,28.1
120,120,120,6084,1B,2B,Stolen Base 2B,668227,Randy Arozarena,672335,Cionel Pérez,664040,Brandon Lowe,L,James McCann,543510,5,5,8,False,2023-07-22,Stolen,2B,2023,2024,28.1,2024,28.1,2024,28.1
121,121,121,6276,1B,,Caught Stealing 2B,668227,Randy Arozarena,668678,Zac Gallen,608369,Corey Seager,R,Sean Murphy,669221,0,0,1,False,2023-07-11,Caught,2B,2023,2024,28.1,2024,28.1,2024,28.1
122,122,122,6290,1B,2B,Stolen Base 2B,668227,Randy Arozarena,543859,Michael Tonkin,666018,Jonathan Aranda,R,Travis d'Arnaud,518595,7,2,5,False,2023-07-09,Stolen,2B,2023,2024,28.1,2024,28.1,2024,28.1
123,123,123,6832,1B,,Caught Stealing 2B,668227,Randy Arozarena,506433,Yu Darvish,670623,Isaac Paredes,R,Gary Sánchez,596142,0,2,4,True,2023-06-16,Caught,2B,2023,2024,28.1,2024,28.1,2024,28.1
124,124,124,6883,1B,,Caught Stealing 2B,668227,Randy Arozarena,665622,Luis Medina,670623,Isaac Paredes,R,Shea Langeliers,669127,3,1,4,True,2023-06-14,Caught,2B,2023,2024,28.1,2024,28.1,2024,28.1
125,125,125,6921,1B,,Caught Stealing 2B,668227,Randy Arozarena,543507,Trevor May,670623,Isaac Paredes,R,Shea Langeliers,669127,2,1,9,True,2023-06-13,Caught,2B,2023,2024,28.1,2024,28.1,2024,28.1
126,126,126,7036,1B,2B,Stolen Base 2B,668227,Randy Arozarena,571760,Andrew Heaney,670623,Isaac Paredes,L,Sandy León,506702,4,1,3,False,2023-06-09,Stolen,2B,2023,2024,28.1,2024,28.1,2024,28.1
127,127,127,7038,1B,2B,Stolen Base 2B,668227,Randy Arozarena,675921,Spencer Howard,670623,Isaac Paredes,R,Sandy León,506702,6,1,6,False,2023-06-09,Stolen,2B,2023,2024,28.1,2024,28.1,2024,28.1
128,128,128,7167,1B,2B,Stolen Base 2B,668227,Randy Arozarena,676710,Kutter Crawford,670623,Isaac Paredes,R,Connor Wong,657136,0,0,2,True,2023-06-03,Stolen,2B,2023,2024,28.1,2024,28.1,2024,28.1
129,129,129,7388,1B,2B,Stolen Base 2B,668227,Randy Arozarena,666201,Alek Manoah,664040,Brandon Lowe,R,Alejandro Kirk,672386,1,1,1,False,2023-05-25,Stolen,2B,2023,2024,28.1,2024,28.1,2024,28.1
130,130,130,7467,1B,2B,Stolen Base 2B,668227,Randy Arozarena,657265,Peter Strzelecki,666139,Josh Lowe,R,William Contreras,661388,4,6,8,False,2023-05-21,Stolen,2B,2023,2024,28.1,2024,28.1,2024,28.1
131,131,131,7557,1B,2B,Stolen Base 2B,668227,Randy Arozarena,493603,Adam Ottavino,664040,Brandon Lowe,R,Francisco Alvarez,682626,2,4,8,True,2023-05-17,Stolen,2B,2023,2024,28.1,2024,28.1,2024,28.1
132,132,132,7875,1B,,Caught Stealing 2B,668227,Randy Arozarena,596112,Robert Stephenson,666139,Josh Lowe,R,Jason Delay,641511,3,0,8,False,2023-05-04,Caught,2B,2023,2024,28.1,2024,28.1,2024,28.1
133,133,133,8153,1B,,Caught Stealing 2B,668227,Randy Arozarena,608337,Lucas Giolito,664040,Brandon Lowe,R,Seby Zavala,664874,3,0,3,False,2023-04-23,Caught,2B,2023,2024,28.1,2024,28.1,2024,28.1
134,134,134,8239,1B,2B,Stolen Base 2B,668227,Randy Arozarena,686651,Levi Stoudt,670042,Luke Raley,R,Luke Maile,571912,0,6,2,True,2023-04-19,Stolen,2B,2023,2024,28.1,2024,28.1,2024,28.1
135,135,135,8428,1B,,Caught Stealing 2B,668227,Randy Arozarena,676477,Garrett Whitlock,677551,Wander Franco,R,Reese McGuire,624512,2,0,3,False,2023-04-11,Caught,2B,2023,2024,28.1,2024,28.1,2024,28.1
136,136,136,8451,1B,2B,Stolen Base 2B,668227,Randy Arozarena,601713,Nick Pivetta,677551,Wander Franco,R,Connor Wong,657136,0,0,1,False,2023-04-10,Stolen,2B,2023,2024,28.1,2024,28.1,2024,28.1
137,137,137,8484,1B,2B,Stolen Base 2B,668227,Randy Arozarena,621076,James Kaprielian,670042,Luke Raley,R,Shea Langeliers,669127,1,0,1,False,2023-04-09,Stolen,2B,2023,2024,28.1,2024,28.1,2024,28.1
138,138,138,208,1B,,Caught Stealing 2B,668227,Randy Arozarena,570663,Hansel Robles,670764,Taylor Walls,R,Christian Vázquez,543877,3,8,7,True,2022-07-05,Caught,2B,2022,2023,28.4,2023,28.4,2023,28.4
139,139,139,290,1B,2B,Stolen Base 2B,668227,Randy Arozarena,666721,Max Castillo,670623,Isaac Paredes,R,Gabriel Moreno,672515,1,6,9,True,2022-07-02,Stolen,2B,2022,2023,28.4,2023,28.4,2023,28.4
140,140,140,331,2B,3B,Stolen Base 3B,668227,Randy Arozarena,641778,Eric Lauer,596847,Ji Man Choi,L,Victor Caratini,605170,0,1,4,False,2022-06-29,Stolen,3B,2022,2023,28.4,2023,28.4,2023,28.4
141,141,141,333,1B,2B,Stolen Base 2B,668227,Randy Arozarena,642207,Devin Williams,623912,Harold Ramírez,R,Victor Caratini,605170,3,4,8,False,2022-06-29,Stolen,2B,2022,2023,28.4,2023,28.4,2023,28.4
142,142,142,344,1B,2B,Stolen Base 2B,668227,Randy Arozarena,605540,Brandon Woodruff,670623,Isaac Paredes,R,Omar Narváez,553882,1,0,4,False,2022-06-28,Stolen,2B,2022,2023,28.4,2023,28.4,2023,28.4
143,143,143,346,1B,2B,Stolen Base 2B,668227,Randy Arozarena,642207,Devin Williams,670623,Isaac Paredes,R,Omar Narváez,553882,3,5,8,False,2022-06-28,Stolen,2B,2022,2023,28.4,2023,28.4,2023,28.4
144,144,144,389,1B,2B,Stolen Base 2B,668227,Randy Arozarena,607455,Anthony Banda,596847,Ji Man Choi,L,Michael Pérez,605421,2,1,7,False,2022-06-26,Stolen,2B,2022,2023,28.4,2023,28.4,2023,28.4
145,145,145,626,1B,2B,Stolen Base 2B,668227,Randy Arozarena,663485,Cole Sands,595281,Kevin Kiermaier,R,Ryan Jeffers,680777,0,1,4,True,2022-06-12,Stolen,2B,2022,2023,28.4,2023,28.4,2023,28.4
146,146,146,628,2B,3B,Stolen Base 3B,668227,Randy Arozarena,663485,Cole Sands,595281,Kevin Kiermaier,R,Ryan Jeffers,680777,0,5,5,True,2022-06-12,Stolen,3B,2022,2023,28.4,2023,28.4,2023,28.4
147,147,147,786,1B,2B,Stolen Base 2B,668227,Randy Arozarena,656302,Dylan Cease,621433,Brett Phillips,R,Reese McGuire,624512,0,0,2,False,2022-06-04,Stolen,2B,2022,2023,28.4,2023,28.4,2023,28.4
148,148,148,788,1B,2B,Stolen Base 2B,668227,Randy Arozarena,608665,Kendall Graveman,621433,Brett Phillips,R,Reese McGuire,624512,2,3,8,False,2022-06-04,Stolen,2B,2022,2023,28.4,2023,28.4,2023,28.4
149,149,149,815,1B,,Caught Stealing 2B,668227,Randy Arozarena,621383,Tanner Banks,642336,Francisco Mejía,L,Yasmani Grandal,518735,6,2,8,False,2022-06-03,Caught,2B,2022,2023,28.4,2023,28.4,2023,28.4
150,150,150,832,1B,2B,Stolen Base 2B,668227,Randy Arozarena,656271,Brock Burke,622534,Manuel Margot,L,Jonah Heim,641680,1,3,8,True,2022-06-02,Stolen,2B,2022,2023,28.4,2023,28.4,2023,28.4
151,151,151,955,1B,,Caught Stealing 2B,668227,Randy Arozarena,592791,Jameson Taillon,596847,Ji Man Choi,R,Kyle Higashioka,543309,0,2,5,False,2022-05-27,Caught,2B,2022,2023,28.4,2023,28.4,2023,28.4
152,152,152,1028,1B,2B,Stolen Base 2B,668227,Randy Arozarena,622253,Dillon Tate,596847,Ji Man Choi,R,Adley Rutschman,668939,3,6,7,True,2022-05-22,Stolen,2B,2022,2023,28.4,2023,28.4,2023,28.4
153,153,153,1156,1B,,Caught Stealing 2B,668227,Randy Arozarena,666201,Alek Manoah,660644,Vidal Bruján,R,Alejandro Kirk,672386,0,0,2,False,2022-05-15,Caught,2B,2022,2023,28.4,2023,28.4,2023,28.4
154,154,154,1193,1B,2B,Stolen Base 2B,668227,Randy Arozarena,475479,David Phelps,596847,Ji Man Choi,R,Tyler Heineman,623168,5,2,8,False,2022-05-13,Stolen,2B,2022,2023,28.4,2023,28.4,2023,28.4
155,155,155,1219,1B,2B,Stolen Base 2B,668227,Randy Arozarena,628452,Raisel Iglesias,595281,Kevin Kiermaier,R,Chad Wallach,595453,2,2,9,True,2022-05-11,Stolen,2B,2022,2023,28.4,2023,28.4,2023,28.4
156,156,156,1287,1B,,Caught Stealing 2B,668227,Randy Arozarena,608716,Drew Steckenrider,596847,Ji Man Choi,R,Luis Torrens,620443,0,1,9,True,2022-05-08,Caught,2B,2022,2023,28.4,2023,28.4,2023,28.4
157,157,157,1372,2B,3B,Stolen Base 3B,668227,Randy Arozarena,593423,Frankie Montas,622534,Manuel Margot,R,Sean Murphy,669221,0,0,6,True,2022-05-04,Stolen,3B,2022,2023,28.4,2023,28.4,2023,28.4
158,158,158,1449,1B,2B,Stolen Base 2B,668227,Randy Arozarena,605164,Dylan Bundy,595281,Kevin Kiermaier,R,Gary Sánchez,596142,4,0,1,False,2022-04-29,Stolen,2B,2022,2023,28.4,2023,28.4,2023,28.4
159,159,159,1491,1B,2B,Stolen Base 2B,668227,Randy Arozarena,594835,Marco Gonzales,623912,Harold Ramírez,L,Cal Raleigh,663728,1,0,1,False,2022-04-27,Stolen,2B,2022,2023,28.4,2023,28.4,2023,28.4
160,160,160,1608,2B,3B,Stolen Base 3B,668227,Randy Arozarena,573186,Marcus Stroman,596847,Ji Man Choi,R,Yan Gomes,543228,0,2,1,True,2022-04-20,Stolen,3B,2022,2023,28.4,2023,28.4,2023,28.4
