,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year_x,Sprint_x,Current_Year_y,Sprint_y,Current_Year_x.1,Sprint_x.1,Current_Year_y.1,Sprint_y.1,Current_Year_x.2,Sprint_x.2,Current_Year_y.2,Sprint_y.2,Current_Year_x.3,Sprint_x.3,Current_Year_y.3,Sprint_y.3,Current_Year,Sprint
10,10,10,10,10,10,10,10,10,1B,2B,Stolen Base 2B,676609,José Caballero,613534,Austin Adams,641487,J.P. Crawford,R,Jose Herrera,645444,0,4,7,True,2023-07-28,Stolen,2B,2023,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0
11,11,11,11,11,11,11,11,11,1B,2B,Stolen Base 2B,608701,Rob Refsnyder,666818,Luis Frías,571771,Enrique Hernández,R,Jose Herrera,645444,1,5,5,True,2023-05-26,Stolen,2B,2023,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0
12,12,12,12,12,12,12,12,12,1B,,Caught Stealing 2B,607054,Jace Peterson,669194,Ryne Nelson,657656,Ramón Laureano,R,Jose Herrera,645444,0,1,2,False,2023-05-17,Caught,2B,2023,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0
13,13,13,13,13,13,13,13,13,1B,,Caught Stealing 2B,669477,Casey Schmitt,668678,Zac Gallen,663698,Joey Bart,R,Jose Herrera,645444,0,1,5,True,2023-05-13,Caught,2B,2023,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0
14,14,14,14,14,14,14,14,14,1B,2B,Stolen Base 2B,686668,Brenton Doyle,614179,José Ruiz,676701,Alan Trejo,R,Jose Herrera,645444,4,9,6,False,2023-04-29,Stolen,2B,2023,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0
15,15,15,15,15,15,15,15,15,1B,2B,Stolen Base 2B,681546,James Outman,612434,Miguel Castro,500743,Miguel Rojas,R,Jose Herrera,645444,1,1,7,False,2023-04-02,Stolen,2B,2023,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0
16,16,16,16,16,16,16,16,16,1B,2B,Stolen Base 2B,623993,Anthony Santander,668678,Zac Gallen,656811,Ryan O'Hearn,R,Jose Herrera,645444,0,2,1,True,2023-09-03,Stolen,2B,2023,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0
17,17,17,17,17,17,17,17,17,3B,,Caught Stealing Home,668939,Adley Rutschman,668678,Zac Gallen,663624,Ryan Mountcastle,R,Jose Herrera,645444,1,4,2,True,2023-09-03,Caught,Home,2023,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0
18,18,18,18,18,18,18,18,18,1B,2B,Stolen Base 2B,680574,Matt McLain,605200,Zach Davies,682829,Elly De La Cruz,R,Jose Herrera,645444,0,0,1,True,2023-08-26,Stolen,2B,2023,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0
19,19,19,19,19,19,19,19,19,2B,3B,Stolen Base 3B,682829,Elly De La Cruz,656464,Kevin Ginkel,605361,Nick Martini,R,Jose Herrera,645444,4,2,8,True,2023-08-26,Stolen,3B,2023,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0
20,20,20,20,20,20,20,20,20,1B,2B,Stolen Base 2B,682622,Noelvi Marte,623149,Paul Sewald,666181,Will Benson,R,Jose Herrera,645444,4,2,9,True,2023-08-26,Stolen,2B,2023,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0
21,21,21,21,21,21,21,21,21,1B,,Caught Stealing 2B,678662,Ezequiel Tovar,677944,Slade Cecconi,641857,Ryan McMahon,R,Jose Herrera,645444,1,2,1,False,2023-08-16,Caught,2B,2023,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0
22,22,22,22,22,22,22,22,22,1B,,Caught Stealing 2B,621035,Chris Taylor,656464,Kevin Ginkel,681546,James Outman,R,Jose Herrera,645444,0,0,7,True,2023-08-09,Caught,2B,2023,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0
23,23,23,23,23,23,23,23,23,1B,2B,Stolen Base 2B,444482,David Peralta,612434,Miguel Castro,621035,Chris Taylor,R,Jose Herrera,645444,0,2,8,True,2023-08-09,Stolen,2B,2023,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0
24,24,24,24,24,24,24,24,24,1B,2B,Stolen Base 2B,650489,Willi Castro,518876,Merrill Kelly,608336,Joey Gallo,R,Jose Herrera,645444,2,2,6,False,2023-08-04,Stolen,2B,2023,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0
25,25,25,25,25,25,25,25,25,1B,2B,Stolen Base 2B,677594,Julio Rodríguez,674072,Tommy Henry,553993,Eugenio Suárez,L,Jose Herrera,645444,0,0,1,True,2023-07-28,Stolen,2B,2023,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0
26,26,26,26,26,26,26,26,26,1B,2B,Stolen Base 2B,676609,José Caballero,613534,Austin Adams,641487,J.P. Crawford,R,Jose Herrera,645444,0,4,7,True,2023-07-28,Stolen,2B,2023,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0
27,27,27,27,27,27,27,27,27,1B,2B,Stolen Base 2B,608701,Rob Refsnyder,666818,Luis Frías,571771,Enrique Hernández,R,Jose Herrera,645444,1,5,5,True,2023-05-26,Stolen,2B,2023,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0
28,28,28,28,28,28,28,28,28,1B,,Caught Stealing 2B,607054,Jace Peterson,669194,Ryne Nelson,657656,Ramón Laureano,R,Jose Herrera,645444,0,1,2,False,2023-05-17,Caught,2B,2023,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0
29,29,29,29,29,29,29,29,29,1B,,Caught Stealing 2B,669477,Casey Schmitt,668678,Zac Gallen,663698,Joey Bart,R,Jose Herrera,645444,0,1,5,True,2023-05-13,Caught,2B,2023,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0
30,30,30,30,30,30,30,30,30,1B,2B,Stolen Base 2B,686668,Brenton Doyle,614179,José Ruiz,676701,Alan Trejo,R,Jose Herrera,645444,4,9,6,False,2023-04-29,Stolen,2B,2023,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0
31,31,31,31,31,31,31,31,31,1B,2B,Stolen Base 2B,681546,James Outman,612434,Miguel Castro,500743,Miguel Rojas,R,Jose Herrera,645444,1,1,7,False,2023-04-02,Stolen,2B,2023,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0,2024,26.0
32,32,32,32,32,32,32,32,32,1B,2B,Stolen Base 2B,592626,Joc Pederson,664092,Sean Poppen,606213,Yermín Mercedes,R,Jose Herrera,645444,4,7,9,True,2022-07-06,Stolen,2B,2022,2023,26.7,2023,26.7,2023,26.7,2023,26.7,2023,26.7,2023,26.7,2023,26.7,2023,26.7,2023,26.7
33,33,33,33,33,33,33,33,33,1B,2B,Stolen Base 2B,669222,Nick Senzel,518516,Madison Bumgarner,592273,Brandon Drury,L,Jose Herrera,645444,2,0,2,False,2022-06-06,Stolen,2B,2022,2023,26.7,2023,26.7,2023,26.7,2023,26.7,2023,26.7,2023,26.7,2023,26.7,2023,26.7,2023,26.7
34,34,34,34,34,34,34,34,34,1B,2B,Stolen Base 2B,518692,Freddie Freeman,518516,Madison Bumgarner,669257,Will Smith,L,Jose Herrera,645444,0,0,1,True,2022-05-27,Stolen,2B,2022,2023,26.7,2023,26.7,2023,26.7,2023,26.7,2023,26.7,2023,26.7,2023,26.7,2023,26.7,2023,26.7
35,35,35,35,35,35,35,35,35,1B,2B,Stolen Base 2B,669242,Tommy Edman,598287,Noé Ramirez,502671,Paul Goldschmidt,R,Jose Herrera,645444,2,5,7,False,2022-04-29,Stolen,2B,2022,2023,26.7,2023,26.7,2023,26.7,2023,26.7,2023,26.7,2023,26.7,2023,26.7,2023,26.7,2023,26.7
36,36,36,36,36,36,36,36,36,2B,,Caught Stealing 3B,444876,Alcides Escobar,518516,Madison Bumgarner,665742,Juan Soto,L,Jose Herrera,645444,0,1,3,False,2022-04-19,Caught,3B,2022,2023,26.7,2023,26.7,2023,26.7,2023,26.7,2023,26.7,2023,26.7,2023,26.7,2023,26.7,2023,26.7
37,37,37,37,37,37,37,37,37,2B,,Caught Stealing 3B,444876,Alcides Escobar,518516,Madison Bumgarner,665742,Juan Soto,L,Jose Herrera,645444,0,1,3,False,2022-04-18,Caught,3B,2022,2023,26.7,2023,26.7,2023,26.7,2023,26.7,2023,26.7,2023,26.7,2023,26.7,2023,26.7,2023,26.7
38,38,38,38,38,38,38,38,38,1B,2B,Stolen Base 2B,516782,Starling Marte,605200,Zach Davies,596019,Francisco Lindor,R,Jose Herrera,645444,1,0,3,False,2022-04-15,Stolen,2B,2022,2023,26.7,2023,26.7,2023,26.7,2023,26.7,2023,26.7,2023,26.7,2023,26.7,2023,26.7,2023,26.7
39,39,39,39,39,39,39,39,39,1B,2B,Stolen Base 2B,596019,Francisco Lindor,592761,Caleb Smith,624413,Pete Alonso,L,Jose Herrera,645444,5,1,7,False,2022-04-15,Stolen,2B,2022,2023,26.7,2023,26.7,2023,26.7,2023,26.7,2023,26.7,2023,26.7,2023,26.7,2023,26.7,2023,26.7
40,40,40,40,40,40,40,40,40,1B,,Caught Stealing 2B,642350,Jose Siri,605525,J.B. Wendelken,514888,Jose Altuve,R,Jose Herrera,645444,1,1,7,True,2022-04-12,Caught,2B,2022,2023,26.7,2023,26.7,2023,26.7,2023,26.7,2023,26.7,2023,26.7,2023,26.7,2023,26.7,2023,26.7
41,41,41,41,41,41,41,41,41,1B,2B,Stolen Base 2B,592518,Manny Machado,453178,Ian Kennedy,572228,Luke Voit,R,Jose Herrera,645444,2,2,8,True,2022-04-09,Stolen,2B,2022,2023,26.7,2023,26.7,2023,26.7,2023,26.7,2023,26.7,2023,26.7,2023,26.7,2023,26.7,2023,26.7
42,42,42,42,42,42,42,42,42,1B,,Caught Stealing 2B,640492,José Azocar,453343,Mark Melancon,630105,Jake Cronenworth,R,Jose Herrera,645444,2,5,9,True,2022-04-09,Caught,2B,2022,2023,26.7,2023,26.7,2023,26.7,2023,26.7,2023,26.7,2023,26.7,2023,26.7,2023,26.7,2023,26.7
