,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year_x,Sprint_x,Current_Year_y,Sprint_y,Current_Year,Sprint
114,114,114,2212,1B,2B,Stolen Base 2B,645277,Ozzie Albies,571656,Buck Farmer,663586,Austin Riley,R,Tyler Stephenson,663886,4,6,8,True,2023-06-25,Stolen,2B,2023,2024,27.2,2024,27.2,2024,27.2
115,115,115,2241,1B,2B,Stolen Base 2B,645277,Ozzie Albies,668933,Graham Ashcraft,663586,Austin Riley,R,Curt Casali,592200,2,4,4,True,2023-06-24,Stolen,2B,2023,2024,27.2,2024,27.2,2024,27.2
116,116,116,2275,1B,2B,Stolen Base 2B,645277,Ozzie Albies,664139,Ian Gibaut,663586,Austin Riley,R,Luke Maile,571912,9,7,6,True,2023-06-23,Stolen,2B,2023,2024,27.2,2024,27.2,2024,27.2
117,117,117,2536,1B,2B,Stolen Base 2B,645277,Ozzie Albies,641302,Tyler Alexander,671739,Michael Harris II,L,Jake Rogers,668670,0,3,6,True,2023-06-12,Stolen,2B,2023,2024,27.2,2024,27.2,2024,27.2
118,118,118,2702,1B,2B,Stolen Base 2B,645277,Ozzie Albies,668678,Zac Gallen,542303,Marcell Ozuna,R,Gabriel Moreno,672515,0,0,2,True,2023-06-04,Stolen,2B,2023,2024,27.2,2024,27.2,2024,27.2
119,119,119,3392,1B,2B,Stolen Base 2B,645277,Ozzie Albies,543056,Danny Coulombe,671739,Michael Harris II,L,Adley Rutschman,668939,5,4,8,False,2023-05-06,Stolen,2B,2023,2024,27.2,2024,27.2,2024,27.2
120,120,120,3551,1B,2B,Stolen Base 2B,645277,Ozzie Albies,660593,Denyi Reyes,621566,Matt Olson,R,Omar Narváez,553882,0,5,4,True,2023-04-29,Stolen,2B,2023,2024,27.2,2024,27.2,2024,27.2
121,121,121,4498,1B,,Caught Stealing 2B,645277,Ozzie Albies,657240,Julian Merryweather,663586,Austin Riley,R,Yan Gomes,543228,3,3,8,False,2023-09-27,Caught,2B,2023,2024,27.2,2024,27.2,2024,27.2
122,122,122,4653,1B,2B,Stolen Base 2B,645277,Ozzie Albies,600921,Andrés Machado,663586,Austin Riley,R,Drew Millas,686452,1,5,4,True,2023-09-21,Stolen,2B,2023,2024,27.2,2024,27.2,2024,27.2
123,123,123,4931,1B,2B,Stolen Base 2B,645277,Ozzie Albies,641672,Thomas Hatch,663586,Austin Riley,R,Jason Delay,641511,3,2,7,False,2023-09-10,Stolen,2B,2023,2024,27.2,2024,27.2,2024,27.2
124,124,124,5617,1B,2B,Stolen Base 2B,645277,Ozzie Albies,500779,Jose Quintana,663586,Austin Riley,L,Francisco Alvarez,682626,0,0,4,True,2023-08-12,Stolen,2B,2023,2024,27.2,2024,27.2,2024,27.2
125,125,125,5620,1B,2B,Stolen Base 2B,645277,Ozzie Albies,660593,Denyi Reyes,621566,Matt Olson,R,Omar Narváez,553882,0,5,4,True,2023-08-12,Stolen,2B,2023,2024,27.2,2024,27.2,2024,27.2
126,126,126,5658,1B,2B,Stolen Base 2B,645277,Ozzie Albies,663559,Bailey Falter,663586,Austin Riley,L,Jason Delay,641511,0,1,1,True,2023-08-10,Stolen,2B,2023,2024,27.2,2024,27.2,2024,27.2
127,127,127,5800,1B,2B,Stolen Base 2B,645277,Ozzie Albies,605242,Michael Fulmer,663586,Austin Riley,R,Yan Gomes,543228,6,2,5,True,2023-08-05,Stolen,2B,2023,2024,27.2,2024,27.2,2024,27.2
128,128,128,6212,1B,2B,Stolen Base 2B,645277,Ozzie Albies,608665,Kendall Graveman,663586,Austin Riley,R,Seby Zavala,664874,5,6,9,False,2023-07-15,Stolen,2B,2023,2024,27.2,2024,27.2,2024,27.2
129,129,129,6626,1B,2B,Stolen Base 2B,645277,Ozzie Albies,571656,Buck Farmer,663586,Austin Riley,R,Tyler Stephenson,663886,4,6,8,True,2023-06-25,Stolen,2B,2023,2024,27.2,2024,27.2,2024,27.2
130,130,130,6655,1B,2B,Stolen Base 2B,645277,Ozzie Albies,668933,Graham Ashcraft,663586,Austin Riley,R,Curt Casali,592200,2,4,4,True,2023-06-24,Stolen,2B,2023,2024,27.2,2024,27.2,2024,27.2
131,131,131,6689,1B,2B,Stolen Base 2B,645277,Ozzie Albies,664139,Ian Gibaut,663586,Austin Riley,R,Luke Maile,571912,9,7,6,True,2023-06-23,Stolen,2B,2023,2024,27.2,2024,27.2,2024,27.2
132,132,132,6950,1B,2B,Stolen Base 2B,645277,Ozzie Albies,641302,Tyler Alexander,671739,Michael Harris II,L,Jake Rogers,668670,0,3,6,True,2023-06-12,Stolen,2B,2023,2024,27.2,2024,27.2,2024,27.2
133,133,133,7116,1B,2B,Stolen Base 2B,645277,Ozzie Albies,668678,Zac Gallen,542303,Marcell Ozuna,R,Gabriel Moreno,672515,0,0,2,True,2023-06-04,Stolen,2B,2023,2024,27.2,2024,27.2,2024,27.2
134,134,134,7806,1B,2B,Stolen Base 2B,645277,Ozzie Albies,543056,Danny Coulombe,671739,Michael Harris II,L,Adley Rutschman,668939,5,4,8,False,2023-05-06,Stolen,2B,2023,2024,27.2,2024,27.2,2024,27.2
135,135,135,7965,1B,2B,Stolen Base 2B,645277,Ozzie Albies,660593,Denyi Reyes,621566,Matt Olson,R,Omar Narváez,553882,0,5,4,True,2023-04-29,Stolen,2B,2023,2024,27.2,2024,27.2,2024,27.2
136,136,136,996,1B,,Caught Stealing 2B,645277,Ozzie Albies,502043,Kyle Gibson,663586,Austin Riley,R,J.T. Realmuto,592663,2,1,4,False,2022-05-24,Caught,2B,2022,2023,27.6,2023,27.6,2023,27.6
137,137,137,997,1B,,Caught Stealing 2B,645277,Ozzie Albies,656793,Nick Nelson,663586,Austin Riley,R,J.T. Realmuto,592663,4,3,8,False,2022-05-24,Caught,2B,2022,2023,27.6,2023,27.6,2023,27.6
138,138,138,1039,1B,,Caught Stealing 2B,645277,Ozzie Albies,547001,Cody Poteet,594807,Adam Duvall,R,Payton Henry,668721,1,4,8,True,2022-05-21,Caught,2B,2022,2023,27.6,2023,27.6,2023,27.6
139,139,139,1316,1B,2B,Stolen Base 2B,645277,Ozzie Albies,669203,Corbin Burnes,518595,Travis d'Arnaud,R,Victor Caratini,605170,0,0,4,False,2022-05-07,Stolen,2B,2022,2023,27.6,2023,27.6,2023,27.6
140,140,140,1317,1B,,Caught Stealing 2B,645277,Ozzie Albies,669203,Corbin Burnes,518595,Travis d'Arnaud,R,Victor Caratini,605170,2,0,6,False,2022-05-07,Caught,2B,2022,2023,27.6,2023,27.6,2023,27.6
141,141,141,1444,1B,2B,Stolen Base 2B,645277,Ozzie Albies,572070,Garrett Richards,594807,Adam Duvall,R,Mitch Garver,641598,0,2,1,True,2022-04-29,Stolen,2B,2022,2023,27.6,2023,27.6,2023,27.6
142,142,142,1613,1B,2B,Stolen Base 2B,645277,Ozzie Albies,621111,Walker Buehler,621566,Matt Olson,R,Austin Barnes,605131,0,2,5,True,2022-04-19,Stolen,2B,2022,2023,27.6,2023,27.6,2023,27.6
143,143,143,1745,1B,,Caught Stealing 2B,645277,Ozzie Albies,680686,Josiah Gray,621566,Matt Olson,R,Riley Adams,656180,0,2,1,False,2022-04-13,Caught,2B,2022,2023,27.6,2023,27.6,2023,27.6
144,144,144,1843,1B,2B,Stolen Base 2B,645277,Ozzie Albies,446372,Corey Kluber,594807,Adam Duvall,R,Roberto Alvarez,666712,0,0,2,False,2022-04-05,Stolen,2B,2022,2023,27.6,2023,27.6,2023,27.6
145,145,145,101,1B,2B,Stolen Base 2B,645277,Ozzie Albies,592826,Vince Velasquez,660670,Ronald Acuña Jr.,R,Andrew Knapp,595284,0,1,3,True,2018-04-29,Stolen,2B,2018,2019,28.6,2019,28.6,2019,28.6
146,146,146,145,3B,score,Stolen Base Home,645277,Ozzie Albies,605400,Aaron Nola,660670,Ronald Acuña Jr.,R,Jorge Alfaro,595751,0,3,1,True,2018-04-27,Stolen,Home,2018,2019,28.6,2019,28.6,2019,28.6
147,147,147,277,1B,,Caught Stealing 2B,645277,Ozzie Albies,607625,Seth Lugo,455976,Nick Markakis,R,Tomás Nido,621512,3,3,8,False,2018-04-20,Caught,2B,2018,2019,28.6,2019,28.6,2019,28.6
148,148,148,443,2B,,Caught Stealing 3B,645277,Ozzie Albies,544931,Stephen Strasburg,518692,Freddie Freeman,R,Pedro Severino,600474,0,0,1,True,2018-04-10,Caught,3B,2018,2019,28.6,2019,28.6,2019,28.6
149,149,149,499,1B,2B,Stolen Base 2B,645277,Ozzie Albies,493603,Adam Ottavino,455976,Nick Markakis,R,Tony Wolters,547172,2,2,10,True,2018-04-07,Stolen,2B,2018,2019,28.6,2019,28.6,2019,28.6
150,150,150,665,1B,2B,Stolen Base 2B,645277,Ozzie Albies,573185,Dan Straily,435559,Kurt Suzuki,R,J.T. Realmuto,592663,0,5,2,True,2017-09-29,Stolen,2B,2017,2018,28.7,2018,28.7,2018,28.7
151,151,151,691,1B,2B,Stolen Base 2B,645277,Ozzie Albies,607229,Robert Gsellman,518692,Freddie Freeman,R,Travis d'Arnaud,518595,0,0,1,True,2017-09-27,Stolen,2B,2017,2018,28.7,2018,28.7,2018,28.7
152,152,152,692,1B,2B,Stolen Base 2B,645277,Ozzie Albies,607229,Robert Gsellman,518692,Freddie Freeman,R,Travis d'Arnaud,518595,0,1,3,True,2017-09-27,Stolen,2B,2017,2018,28.7,2018,28.7,2018,28.7
153,153,153,724,2B,3B,Stolen Base 3B,645277,Ozzie Albies,570663,Hansel Robles,452095,Tyler Flowers,R,Kevin Plawecki,608700,0,3,7,True,2017-09-26,Stolen,3B,2017,2018,28.7,2018,28.7,2018,28.7
154,154,154,738,1B,2B,Stolen Base 2B,645277,Ozzie Albies,607473,Chasen Bradford,455976,Nick Markakis,R,Travis d'Arnaud,518595,2,0,8,True,2017-09-25,Stolen,2B,2017,2018,28.7,2018,28.7,2018,28.7
155,155,155,970,1B,,Caught Stealing 2B,645277,Ozzie Albies,453286,Max Scherzer,621020,Dansby Swanson,R,Matt Wieters,446308,0,0,1,True,2017-09-13,Caught,2B,2017,2018,28.7,2018,28.7,2018,28.7
156,156,156,988,1B,2B,Stolen Base 2B,645277,Ozzie Albies,461829,Gio González,518692,Freddie Freeman,L,Matt Wieters,446308,0,0,1,True,2017-09-12,Stolen,2B,2017,2018,28.7,2018,28.7,2018,28.7
157,157,157,1312,1B,2B,Stolen Base 2B,645277,Ozzie Albies,493603,Adam Ottavino,621020,Dansby Swanson,R,Jonathan Lucroy,518960,5,2,8,False,2017-08-25,Stolen,2B,2017,2018,28.7,2018,28.7,2018,28.7
158,158,158,1472,1B,2B,Stolen Base 2B,645277,Ozzie Albies,493603,Adam Ottavino,621020,Dansby Swanson,R,Jonathan Lucroy,518960,2,9,7,True,2017-08-17,Stolen,2B,2017,2018,28.7,2018,28.7,2018,28.7
159,159,159,3591,1B,2B,Stolen Base 2B,645277,Ozzie Albies,607473,Chasen Bradford,455976,Nick Markakis,R,Travis d'Arnaud,518595,2,0,8,True,2017-04-25,Stolen,2B,2017,2018,28.7,2018,28.7,2018,28.7
160,160,160,37,1B,2B,Stolen Base 2B,645277,Ozzie Albies,573185,Dan Straily,435559,Kurt Suzuki,R,J.T. Realmuto,592663,0,5,2,True,2017-09-29,Stolen,2B,2017,2018,28.7,2018,28.7,2018,28.7
161,161,161,63,1B,2B,Stolen Base 2B,645277,Ozzie Albies,607229,Robert Gsellman,518692,Freddie Freeman,R,Travis d'Arnaud,518595,0,0,1,True,2017-09-27,Stolen,2B,2017,2018,28.7,2018,28.7,2018,28.7
162,162,162,64,1B,2B,Stolen Base 2B,645277,Ozzie Albies,607229,Robert Gsellman,518692,Freddie Freeman,R,Travis d'Arnaud,518595,0,1,3,True,2017-09-27,Stolen,2B,2017,2018,28.7,2018,28.7,2018,28.7
163,163,163,96,2B,3B,Stolen Base 3B,645277,Ozzie Albies,570663,Hansel Robles,452095,Tyler Flowers,R,Kevin Plawecki,608700,0,3,7,True,2017-09-26,Stolen,3B,2017,2018,28.7,2018,28.7,2018,28.7
164,164,164,110,1B,2B,Stolen Base 2B,645277,Ozzie Albies,607473,Chasen Bradford,455976,Nick Markakis,R,Travis d'Arnaud,518595,2,0,8,True,2017-09-25,Stolen,2B,2017,2018,28.7,2018,28.7,2018,28.7
165,165,165,342,1B,,Caught Stealing 2B,645277,Ozzie Albies,453286,Max Scherzer,621020,Dansby Swanson,R,Matt Wieters,446308,0,0,1,True,2017-09-13,Caught,2B,2017,2018,28.7,2018,28.7,2018,28.7
166,166,166,360,1B,2B,Stolen Base 2B,645277,Ozzie Albies,461829,Gio González,518692,Freddie Freeman,L,Matt Wieters,446308,0,0,1,True,2017-09-12,Stolen,2B,2017,2018,28.7,2018,28.7,2018,28.7
167,167,167,684,1B,2B,Stolen Base 2B,645277,Ozzie Albies,493603,Adam Ottavino,621020,Dansby Swanson,R,Jonathan Lucroy,518960,5,2,8,False,2017-08-25,Stolen,2B,2017,2018,28.7,2018,28.7,2018,28.7
168,168,168,844,1B,2B,Stolen Base 2B,645277,Ozzie Albies,493603,Adam Ottavino,621020,Dansby Swanson,R,Jonathan Lucroy,518960,2,9,7,True,2017-08-17,Stolen,2B,2017,2018,28.7,2018,28.7,2018,28.7
169,169,169,2963,1B,2B,Stolen Base 2B,645277,Ozzie Albies,607473,Chasen Bradford,455976,Nick Markakis,R,Travis d'Arnaud,518595,2,0,8,True,2017-04-25,Stolen,2B,2017,2018,28.7,2018,28.7,2018,28.7
