,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year_x,Sprint,Current_Year_y,Arm_Strength_x,Exchange_x,Current_Year_x,Arm_Strength_y,Exchange_y,Current_Year_y,Arm_Strength,Exchange
96,96,96,96,1B,2B,Stolen Base 2B,680776,Jarren Duran,657024,Erik Swanson,671213,Triston Casas,R,Danny Jansen,643376,8,4,6,False,2023-05-04,Stolen,2B,2023,2024,29.8,2024,78.9,0.64,2024,78.9,0.64,2024, 78.9, 0.64
97,97,97,97,1B,2B,Stolen Base 2B,606132,Raimel Tapia,647315,Zach Pop,807799,Masataka Yoshida,R,Danny Jansen,643376,8,4,8,False,2023-05-04,Stolen,2B,2023,2024,29.8,2024,78.9,0.64,2024,78.9,0.64,2024, 78.9, 0.64
98,98,98,98,1B,2B,Stolen Base 2B,665839,Enmanuel Valdez,621244,José Berríos,657077,Alex Verdugo,R,Danny Jansen,643376,2,3,2,False,2023-05-01,Stolen,2B,2023,2024,29.8,2024,78.9,0.64,2024,78.9,0.64,2024, 78.9, 0.64
99,99,99,99,1B,2B,Stolen Base 2B,657077,Alex Verdugo,641835,Tim Mayza,807799,Masataka Yoshida,L,Danny Jansen,643376,5,3,6,False,2023-05-01,Stolen,2B,2023,2024,29.8,2024,78.9,0.64,2024,78.9,0.64,2024, 78.9, 0.64
100,100,100,100,1B,2B,Stolen Base 2B,606132,Raimel Tapia,663878,Nate Pearson,665839,Enmanuel Valdez,R,Danny Jansen,643376,5,5,8,False,2023-05-01,Stolen,2B,2023,2024,29.8,2024,78.9,0.64,2024,78.9,0.64,2024, 78.9, 0.64
101,101,101,101,1B,2B,Stolen Base 2B,677594,Julio Rodríguez,592332,Kevin Gausman,672284,Jarred Kelenic,R,Danny Jansen,643376,0,0,3,True,2023-04-29,Stolen,2B,2023,2024,29.8,2024,78.9,0.64,2024,78.9,0.64,2024, 78.9, 0.64
102,102,102,102,1B,2B,Stolen Base 2B,643396,Isiah Kiner-Falefa,592332,Kevin Gausman,683011,Anthony Volpe,R,Danny Jansen,643376,0,0,3,False,2023-04-23,Stolen,2B,2023,2024,29.8,2024,78.9,0.64,2024,78.9,0.64,2024, 78.9, 0.64
103,103,103,103,1B,,Caught Stealing 2B,650402,Gleyber Torres,579328,Yusei Kikuchi,518934,DJ LeMahieu,L,Danny Jansen,643376,1,2,3,False,2023-04-21,Caught,2B,2023,2024,29.8,2024,78.9,0.64,2024,78.9,0.64,2024, 78.9, 0.64
104,104,104,104,1B,2B,Stolen Base 2B,664040,Brandon Lowe,621244,José Berríos,677551,Wander Franco,R,Danny Jansen,643376,2,0,4,True,2023-04-14,Stolen,2B,2023,2024,29.8,2024,78.9,0.64,2024,78.9,0.64,2024, 78.9, 0.64
105,105,105,105,1B,,Caught Stealing 2B,663837,Matt Vierling,592332,Kevin Gausman,665155,Nick Maton,R,Danny Jansen,643376,1,1,6,True,2023-04-12,Caught,2B,2023,2024,29.8,2024,78.9,0.64,2024,78.9,0.64,2024, 78.9, 0.64
106,106,106,106,1B,2B,Stolen Base 2B,669242,Tommy Edman,605135,Chris Bassitt,680977,Brendan Donovan,R,Danny Jansen,643376,8,3,4,False,2023-04-02,Stolen,2B,2023,2024,29.8,2024,78.9,0.64,2024,78.9,0.64,2024, 78.9, 0.64
107,107,107,107,1B,2B,Stolen Base 2B,691023,Jordan Walker,657024,Erik Swanson,668800,Andrew Knizner,R,Danny Jansen,643376,4,1,8,False,2023-04-01,Stolen,2B,2023,2024,29.8,2024,78.9,0.64,2024,78.9,0.64,2024, 78.9, 0.64
108,108,108,108,1B,,Caught Stealing 2B,658668,Edward Olivares,592332,Kevin Gausman,686469,Vinnie Pasquantino,R,Danny Jansen,643376,0,0,3,True,2022-07-14,Caught,2B,2022,2023,29.4,2023,80.8,0.7,2023,80.8,0.7,2023, 80.8, 0.70
109,109,109,109,1B,,Caught Stealing 2B,670032,Nicky Lopez,475479,David Phelps,665861,Sebastián  Rivero,R,Danny Jansen,643376,1,2,7,True,2022-07-14,Caught,2B,2022,2023,29.4,2023,80.8,0.7,2023,80.8,0.7,2023, 80.8, 0.70
110,110,110,110,1B,2B,Stolen Base 2B,677951,Bobby Witt Jr.,643256,Adam Cimber,686469,Vinnie Pasquantino,R,Danny Jansen,643376,1,2,8,True,2022-07-14,Stolen,2B,2022,2023,29.4,2023,80.8,0.7,2023,80.8,0.7,2023, 80.8, 0.70
111,111,111,111,1B,2B,Stolen Base 2B,596117,Garrett Stubbs,621244,José Berríos,656555,Rhys Hoskins,R,Danny Jansen,643376,3,2,5,True,2022-07-12,Stolen,2B,2022,2023,29.4,2023,80.8,0.7,2023,80.8,0.7,2023, 80.8, 0.70
112,112,112,112,2B,3B,Stolen Base 3B,624503,Nick Gordon,607755,Andrew Vasquez,650333,Luis Arraez,L,Danny Jansen,643376,3,7,8,True,2022-06-03,Stolen,3B,2022,2023,29.4,2023,80.8,0.7,2023,80.8,0.7,2023, 80.8, 0.70
113,113,113,113,1B,2B,Stolen Base 2B,606157,Aristides Aquino,621366,Ryan Borucki,571980,Tyler Naquin,L,Danny Jansen,643376,2,2,6,True,2022-05-22,Stolen,2B,2022,2023,29.4,2023,80.8,0.7,2023,80.8,0.7,2023, 80.8, 0.70
114,114,114,114,1B,2B,Stolen Base 2B,608703,Matt Reynolds,643256,Adam Cimber,663886,Tyler Stephenson,R,Danny Jansen,643376,2,1,7,True,2022-05-20,Stolen,2B,2022,2023,29.4,2023,80.8,0.7,2023,80.8,0.7,2023, 80.8, 0.70
115,115,115,115,1B,2B,Stolen Base 2B,664238,Dylan Moore,548389,Ross Stripling,663728,Cal Raleigh,R,Danny Jansen,643376,1,5,9,True,2022-05-18,Stolen,2B,2022,2023,29.4,2023,80.8,0.7,2023,80.8,0.7,2023, 80.8, 0.70
116,116,116,116,1B,2B,Stolen Base 2B,666969,Adolis García,548389,Ross Stripling,628451,Andy Ibáñez,R,Danny Jansen,643376,6,7,5,True,2022-04-10,Stolen,2B,2022,2023,29.4,2023,80.8,0.7,2023,80.8,0.7,2023, 80.8, 0.70
117,117,117,117,1B,2B,Stolen Base 2B,571679,David Freitas,641835,Tim Mayza,683061,Alexander Vargas,L,Danny Jansen,643376,7,5,9,True,2022-04-03,Stolen,2B,2022,2023,29.4,2023,80.8,0.7,2023,80.8,0.7,2023, 80.8, 0.70
